aaaa,jj,mm,jjmm,heure,PAR_corrige,Rd:PAR
2016,1,5,01/05,00:30,NA,NA
2016,1,5,01/05,01:00,NA,NA
2016,1,5,01/05,01:30,NA,NA
2016,1,5,01/05,02:00,NA,NA
2016,1,5,01/05,02:30,NA,NA
2016,1,5,01/05,03:00,NA,NA
2016,1,5,01/05,03:30,NA,NA
2016,1,5,01/05,04:00,NA,NA
2016,1,5,01/05,04:30,NA,NA
2016,1,5,01/05,05:00,11.77,0.821214953
2016,1,5,01/05,05:30,68.89,0.766186674
2016,1,5,01/05,06:00,193.5,0.458806202
2016,1,5,01/05,06:30,336.5,0.306751857
2016,1,5,01/05,07:00,486.9,0.220710618
2016,1,5,01/05,07:30,649.6,0.169784483
2016,1,5,01/05,08:00,817,0.143031824
2016,1,5,01/05,08:30,977,0.156927329
2016,1,5,01/05,09:00,1080,0.208546296
2016,1,5,01/05,09:30,1276,0.149996082
2016,1,5,01/05,10:00,1430,0.106226573
2016,1,5,01/05,10:30,1594,0.104991844
2016,1,5,01/05,11:00,1315,0.268130038
2016,1,5,01/05,11:30,1596,0.178268797
2016,1,5,01/05,12:00,1583,0.199001263
2016,1,5,01/05,12:30,1617,0.198502165
2016,1,5,01/05,13:00,1563,0.164973129
2016,1,5,01/05,13:30,1408,0.23040625
2016,1,5,01/05,14:00,1508,0.173200265
2016,1,5,01/05,14:30,1423,0.126196767
2016,1,5,01/05,15:00,1325,0.141857358
2016,1,5,01/05,15:30,880,0.290948864
2016,1,5,01/05,16:00,889,0.227335208
2016,1,5,01/05,16:30,565.2,0.372763623
2016,1,5,01/05,17:00,636.5,0.304983504
2016,1,5,01/05,17:30,488.4,0.258910729
2016,1,5,01/05,18:00,255.8,0.415766224
2016,1,5,01/05,18:30,123.6,0.682322006
2016,1,5,01/05,19:00,46.77,0.886260423
2016,1,5,01/05,19:30,6.021,0.748819133
2016,1,5,01/05,20:00,NA,NA
2016,1,5,01/05,20:30,NA,NA
2016,1,5,01/05,21:00,NA,NA
2016,1,5,01/05,21:30,NA,NA
2016,1,5,01/05,22:00,NA,NA
2016,1,5,01/05,22:30,NA,NA
2016,1,5,01/05,23:00,NA,NA
2016,1,5,01/05,23:30,NA,NA
2016,1,5,01/05,24:00:00,NA,NA
2016,2,5,02/05,00:30,NA,NA
2016,2,5,02/05,01:00,NA,NA
2016,2,5,02/05,01:30,NA,NA
2016,2,5,02/05,02:00,NA,NA
2016,2,5,02/05,02:30,NA,NA
2016,2,5,02/05,03:00,NA,NA
2016,2,5,02/05,03:30,NA,NA
2016,2,5,02/05,04:00,NA,NA
2016,2,5,02/05,04:30,NA,NA
2016,2,5,02/05,05:00,15.34,0.854615385
2016,2,5,02/05,05:30,79.67,0.812994854
2016,2,5,02/05,06:00,196.1,0.601055584
2016,2,5,02/05,06:30,337.1,0.709486799
2016,2,5,02/05,07:00,411.7,0.864032062
2016,2,5,02/05,07:30,655.7,0.490135733
2016,2,5,02/05,08:00,802,0.351862843
2016,2,5,02/05,08:30,955,0.278358115
2016,2,5,02/05,09:00,1148,0.161353659
2016,2,5,02/05,09:30,1317,0.112580106
2016,2,5,02/05,10:00,1463,0.113702666
2016,2,5,02/05,10:30,1529,0.128677567
2016,2,5,02/05,11:00,1608,0.099241294
2016,2,5,02/05,11:30,1774,0.113297632
2016,2,5,02/05,12:00,1663,0.233156344
2016,2,5,02/05,12:30,1708,0.225298595
2016,2,5,02/05,13:00,1694,0.165153483
2016,2,5,02/05,13:30,1560,0.245572436
2016,2,5,02/05,14:00,1473,0.322061779
2016,2,5,02/05,14:30,1323,0.346133031
2016,2,5,02/05,15:00,1246,0.502081862
2016,2,5,02/05,15:30,763.5,0.556260642
2016,2,5,02/05,16:00,347.4,0.917256765
2016,2,5,02/05,16:30,307.2,0.974492188
2016,2,5,02/05,17:00,207.1,0.97293578
2016,2,5,02/05,17:30,152.9,0.971687377
2016,2,5,02/05,18:00,81.3,0.962667897
2016,2,5,02/05,18:30,39.61,0.926364554
2016,2,5,02/05,19:00,17.89,0.834986026
2016,2,5,02/05,19:30,2.479,0.526389673
2016,2,5,02/05,20:00,NA,NA
2016,2,5,02/05,20:30,NA,NA
2016,2,5,02/05,21:00,NA,NA
2016,2,5,02/05,21:30,NA,NA
2016,2,5,02/05,22:00,NA,NA
2016,2,5,02/05,22:30,NA,NA
2016,2,5,02/05,23:00,NA,NA
2016,2,5,02/05,23:30,NA,NA
2016,2,5,02/05,24:00:00,NA,NA
2016,3,5,03/05,00:30,NA,NA
2016,3,5,03/05,01:00,NA,NA
2016,3,5,03/05,01:30,NA,NA
2016,3,5,03/05,02:00,NA,NA
2016,3,5,03/05,02:30,NA,NA
2016,3,5,03/05,03:00,NA,NA
2016,3,5,03/05,03:30,NA,NA
2016,3,5,03/05,04:00,NA,NA
2016,3,5,03/05,04:30,NA,NA
2016,3,5,03/05,05:00,5.37,0.628945996
2016,3,5,03/05,05:30,14.42,0.787267684
2016,3,5,03/05,06:00,50.74,0.916643674
2016,3,5,03/05,06:30,139.8,0.947868383
2016,3,5,03/05,07:00,142,0.947408451
2016,3,5,03/05,07:30,244.9,0.959273173
2016,3,5,03/05,08:00,422.5,0.977488757
2016,3,5,03/05,08:30,969,0.423491228
2016,3,5,03/05,09:00,1074,0.323312849
2016,3,5,03/05,09:30,1155,0.302038095
2016,3,5,03/05,10:00,1167,0.414818338
2016,3,5,03/05,10:30,1309,0.46649809
2016,3,5,03/05,11:00,1736,0.314403226
2016,3,5,03/05,11:30,1440,0.321165972
2016,3,5,03/05,12:00,1836,0.167453159
2016,3,5,03/05,12:30,1709,0.233322411
2016,3,5,03/05,13:00,1560,0.250298718
2016,3,5,03/05,13:30,1637,0.203542456
2016,3,5,03/05,14:00,1519,0.21755892
2016,3,5,03/05,14:30,1433,0.166900209
2016,3,5,03/05,15:00,1341,0.126231171
2016,3,5,03/05,15:30,1166,0.131144082
2016,3,5,03/05,16:00,1011,0.125375865
2016,3,5,03/05,16:30,833,0.142709484
2016,3,5,03/05,17:00,654.3,0.190793214
2016,3,5,03/05,17:30,492,0.249626016
2016,3,5,03/05,18:00,317.1,0.378073163
2016,3,5,03/05,18:30,175.7,0.601286283
2016,3,5,03/05,19:00,54.99,0.906593926
2016,3,5,03/05,19:30,7.286,0.763807302
2016,3,5,03/05,20:00,NA,NA
2016,3,5,03/05,20:30,NA,NA
2016,3,5,03/05,21:00,NA,NA
2016,3,5,03/05,21:30,NA,NA
2016,3,5,03/05,22:00,NA,NA
2016,3,5,03/05,22:30,NA,NA
2016,3,5,03/05,23:00,NA,NA
2016,3,5,03/05,23:30,NA,NA
2016,3,5,03/05,24:00:00,NA,NA
2016,4,5,04/05,00:30,NA,NA
2016,4,5,04/05,01:00,NA,NA
2016,4,5,04/05,01:30,NA,NA
2016,4,5,04/05,02:00,NA,NA
2016,4,5,04/05,02:30,NA,NA
2016,4,5,04/05,03:00,NA,NA
2016,4,5,04/05,03:30,NA,NA
2016,4,5,04/05,04:00,NA,NA
2016,4,5,04/05,04:30,NA,NA
2016,4,5,04/05,05:00,16.12,0.919150124
2016,4,5,04/05,05:30,76.65,0.783227658
2016,4,5,04/05,06:00,198,0.451439394
2016,4,5,04/05,06:30,347,0.284662824
2016,4,5,04/05,07:00,506.3,0.195895714
2016,4,5,04/05,07:30,672.8,0.151319857
2016,4,5,04/05,08:00,841,0.137268728
2016,4,5,04/05,08:30,1010,0.15
2016,4,5,04/05,09:00,1173,0.133633419
2016,4,5,04/05,09:30,1326,0.10739819
2016,4,5,04/05,10:00,1466,0.108302865
2016,4,5,04/05,10:30,1589,0.078435494
2016,4,5,04/05,11:00,1691,0.061101715
2016,4,5,04/05,11:30,1762,0.060416572
2016,4,5,04/05,12:00,1802,0.068940067
2016,4,5,04/05,12:30,1807,0.064724958
2016,4,5,04/05,13:00,1774,0.056648816
2016,4,5,04/05,13:30,1706,0.060150059
2016,4,5,04/05,14:00,1607,0.064295582
2016,4,5,04/05,14:30,1483,0.07280445
2016,4,5,04/05,15:00,1339,0.080935773
2016,4,5,04/05,15:30,1181,0.083126164
2016,4,5,04/05,16:00,1014,0.085162722
2016,4,5,04/05,16:30,840,0.104847619
2016,4,5,04/05,17:00,665.2,0.140294648
2016,4,5,04/05,17:30,492.8,0.195318588
2016,4,5,04/05,18:00,332.2,0.284879591
2016,4,5,04/05,18:30,180.6,0.489900332
2016,4,5,04/05,19:00,61.13,0.833047603
2016,4,5,04/05,19:30,9.58,0.828453027
2016,4,5,04/05,20:00,NA,NA
2016,4,5,04/05,20:30,NA,NA
2016,4,5,04/05,21:00,NA,NA
2016,4,5,04/05,21:30,NA,NA
2016,4,5,04/05,22:00,NA,NA
2016,4,5,04/05,22:30,NA,NA
2016,4,5,04/05,23:00,NA,NA
2016,4,5,04/05,23:30,NA,NA
2016,4,5,04/05,24:00:00,NA,NA
2016,5,5,05/05,00:30,NA,NA
2016,5,5,05/05,01:00,NA,NA
2016,5,5,05/05,01:30,NA,NA
2016,5,5,05/05,02:00,NA,NA
2016,5,5,05/05,02:30,NA,NA
2016,5,5,05/05,03:00,NA,NA
2016,5,5,05/05,03:30,NA,NA
2016,5,5,05/05,04:00,NA,NA
2016,5,5,05/05,04:30,NA,NA
2016,5,5,05/05,05:00,18.34,0.952726281
2016,5,5,05/05,05:30,81,0.743908642
2016,5,5,05/05,06:00,209,0.403033493
2016,5,5,05/05,06:30,359.6,0.252780868
2016,5,5,05/05,07:00,519.5,0.176336862
2016,5,5,05/05,07:30,686.9,0.138068132
2016,5,5,05/05,08:00,856,0.11905257
2016,5,5,05/05,08:30,1022,0.1396409
2016,5,5,05/05,09:00,1182,0.138939086
2016,5,5,05/05,09:30,1337,0.106892296
2016,5,5,05/05,10:00,1461,0.131071869
2016,5,5,05/05,10:30,1492,0.139924263
2016,5,5,05/05,11:00,1537,0.135039037
2016,5,5,05/05,11:30,1641,0.171903108
2016,5,5,05/05,12:00,1635,0.272236697
2016,5,5,05/05,12:30,1488,0.406375672
2016,5,5,05/05,13:00,1717,0.253529412
2016,5,5,05/05,13:30,1552,0.247619201
2016,5,5,05/05,14:00,1501,0.208796136
2016,5,5,05/05,14:30,1395,0.14190681
2016,5,5,05/05,15:00,1327,0.157626978
2016,5,5,05/05,15:30,1183,0.140956044
2016,5,5,05/05,16:00,1001,0.14135964
2016,5,5,05/05,16:30,821,0.190682095
2016,5,5,05/05,17:00,649.5,0.244141647
2016,5,5,05/05,17:30,521.3,0.260782659
2016,5,5,05/05,18:00,349.9,0.340611603
2016,5,5,05/05,18:30,164.7,0.587480267
2016,5,5,05/05,19:00,47.67,0.87821481
2016,5,5,05/05,19:30,7.423,0.785359019
2016,5,5,05/05,20:00,NA,NA
2016,5,5,05/05,20:30,NA,NA
2016,5,5,05/05,21:00,NA,NA
2016,5,5,05/05,21:30,NA,NA
2016,5,5,05/05,22:00,NA,NA
2016,5,5,05/05,22:30,NA,NA
2016,5,5,05/05,23:00,NA,NA
2016,5,5,05/05,23:30,NA,NA
2016,5,5,05/05,24:00:00,NA,NA
2016,6,5,06/05,00:30,NA,NA
2016,6,5,06/05,01:00,NA,NA
2016,6,5,06/05,01:30,NA,NA
2016,6,5,06/05,02:00,NA,NA
2016,6,5,06/05,02:30,NA,NA
2016,6,5,06/05,03:00,NA,NA
2016,6,5,06/05,03:30,NA,NA
2016,6,5,06/05,04:00,NA,NA
2016,6,5,06/05,04:30,NA,NA
2016,6,5,06/05,05:00,20.48,0.962163086
2016,6,5,06/05,05:30,89.1,0.808226712
2016,6,5,06/05,06:00,232,0.51849569
2016,6,5,06/05,06:30,396.6,0.392438225
2016,6,5,06/05,07:00,559.9,0.403350598
2016,6,5,06/05,07:30,536.5,0.572301957
2016,6,5,06/05,08:00,787.2,0.452524136
2016,6,5,06/05,08:30,971,0.429484037
2016,6,5,06/05,09:00,1059,0.477151086
2016,6,5,06/05,09:30,995,0.533219095
2016,6,5,06/05,10:00,1310,0.43838626
2016,6,5,06/05,10:30,851,0.889891892
2016,6,5,06/05,11:00,1001,0.86975025
2016,6,5,06/05,11:30,924,0.908344156
2016,6,5,06/05,12:00,913,0.964644031
2016,6,5,06/05,12:30,1221,0.944651925
2016,6,5,06/05,13:00,1262,0.905958796
2016,6,5,06/05,13:30,1024,0.884736328
2016,6,5,06/05,14:00,950,0.886673684
2016,6,5,06/05,14:30,1146,0.818752182
2016,6,5,06/05,15:00,900,0.846492222
2016,6,5,06/05,15:30,701.9,0.869270551
2016,6,5,06/05,16:00,617.6,0.838123381
2016,6,5,06/05,16:30,201.5,NA
2016,6,5,06/05,17:00,187.3,0.967939135
2016,6,5,06/05,17:30,204,0.960490196
2016,6,5,06/05,18:00,74.4,0.963165323
2016,6,5,06/05,18:30,26.06,0.90109363
2016,6,5,06/05,19:00,17.44,0.836840596
2016,6,5,06/05,19:30,3.096,0.495865633
2016,6,5,06/05,20:00,NA,NA
2016,6,5,06/05,20:30,NA,NA
2016,6,5,06/05,21:00,NA,NA
2016,6,5,06/05,21:30,NA,NA
2016,6,5,06/05,22:00,NA,NA
2016,6,5,06/05,22:30,NA,NA
2016,6,5,06/05,23:00,NA,NA
2016,6,5,06/05,23:30,NA,NA
2016,6,5,06/05,24:00:00,NA,NA
2016,7,5,07/05,00:30,NA,NA
2016,7,5,07/05,01:00,NA,NA
2016,7,5,07/05,01:30,NA,NA
2016,7,5,07/05,02:00,NA,NA
2016,7,5,07/05,02:30,NA,NA
2016,7,5,07/05,03:00,NA,NA
2016,7,5,07/05,03:30,NA,NA
2016,7,5,07/05,04:00,NA,NA
2016,7,5,07/05,04:30,NA,NA
2016,7,5,07/05,05:00,21.99,0.911709868
2016,7,5,07/05,05:30,114.7,0.903452485
2016,7,5,07/05,06:00,52.48,0.979399771
2016,7,5,07/05,06:30,182.9,0.98570257
2016,7,5,07/05,07:00,282.9,0.975369388
2016,7,5,07/05,07:30,402.4,0.994187376
2016,7,5,07/05,08:00,468.8,0.906371587
2016,7,5,07/05,08:30,655.6,0.857637279
2016,7,5,07/05,09:00,1135,0.396080176
2016,7,5,07/05,09:30,1340,0.164991791
2016,7,5,07/05,10:00,1423,0.417485594
2016,7,5,07/05,10:30,1203,0.784156276
2016,7,5,07/05,11:00,1059,0.824022663
2016,7,5,07/05,11:30,1862,0.387564447
2016,7,5,07/05,12:00,1925,0.36743013
2016,7,5,07/05,12:30,1728,0.321879051
2016,7,5,07/05,13:00,1743,0.277851406
2016,7,5,07/05,13:30,1206,0.73446932
2016,7,5,07/05,14:00,931,0.91670247
2016,7,5,07/05,14:30,902,0.784821508
2016,7,5,07/05,15:00,534.9,0.895574874
2016,7,5,07/05,15:30,793.1,0.856672551
2016,7,5,07/05,16:00,547.6,0.913537253
2016,7,5,07/05,16:30,403.2,0.945873016
2016,7,5,07/05,17:00,378.9,0.895645289
2016,7,5,07/05,17:30,315.1,0.901339257
2016,7,5,07/05,18:00,123.8,0.987972536
2016,7,5,07/05,18:30,99.9,0.910920921
2016,7,5,07/05,19:00,59.85,0.913809524
2016,7,5,07/05,19:30,7.17,0.696716876
2016,7,5,07/05,20:00,NA,NA
2016,7,5,07/05,20:30,NA,NA
2016,7,5,07/05,21:00,NA,NA
2016,7,5,07/05,21:30,NA,NA
2016,7,5,07/05,22:00,NA,NA
2016,7,5,07/05,22:30,NA,NA
2016,7,5,07/05,23:00,NA,NA
2016,7,5,07/05,23:30,NA,NA
2016,7,5,07/05,24:00:00,NA,NA
2016,8,5,08/05,00:30,NA,NA
2016,8,5,08/05,01:00,NA,NA
2016,8,5,08/05,01:30,NA,NA
2016,8,5,08/05,02:00,NA,NA
2016,8,5,08/05,02:30,NA,NA
2016,8,5,08/05,03:00,NA,NA
2016,8,5,08/05,03:30,NA,NA
2016,8,5,08/05,04:00,NA,NA
2016,8,5,08/05,04:30,NA,NA
2016,8,5,08/05,05:00,16.18,0.858936959
2016,8,5,08/05,05:30,52.62,0.938597491
2016,8,5,08/05,06:00,105.7,0.970823084
2016,8,5,08/05,06:30,212,0.979509434
2016,8,5,08/05,07:00,298.7,0.992755273
2016,8,5,08/05,07:30,470.8,0.91646559
2016,8,5,08/05,08:00,660,0.680219697
2016,8,5,08/05,08:30,686.9,0.741362644
2016,8,5,08/05,09:00,959,0.563451512
2016,8,5,08/05,09:30,1288,0.315546584
2016,8,5,08/05,10:00,1453,0.295006194
2016,8,5,08/05,10:30,1556,0.300663239
2016,8,5,08/05,11:00,1509,0.391282969
2016,8,5,08/05,11:30,1697,0.455601061
2016,8,5,08/05,12:00,979,0.810888662
2016,8,5,08/05,12:30,1271,0.826435877
2016,8,5,08/05,13:00,994,0.954114688
2016,8,5,08/05,13:30,771.6,0.993768792
2016,8,5,08/05,14:00,1216,0.771620066
2016,8,5,08/05,14:30,655.3,0.882073859
2016,8,5,08/05,15:00,512,0.985736328
2016,8,5,08/05,15:30,373.3,0.984296812
2016,8,5,08/05,16:00,253.3,0.983683379
2016,8,5,08/05,16:30,196.2,0.976024465
2016,8,5,08/05,17:00,140.2,0.971098431
2016,8,5,08/05,17:30,117.3,0.966086957
2016,8,5,08/05,18:00,88.9,0.958875141
2016,8,5,08/05,18:30,89.8,0.948140312
2016,8,5,08/05,19:00,50.87,0.922838608
2016,8,5,08/05,19:30,10.13,0.753960513
2016,8,5,08/05,20:00,NA,NA
2016,8,5,08/05,20:30,NA,NA
2016,8,5,08/05,21:00,NA,NA
2016,8,5,08/05,21:30,NA,NA
2016,8,5,08/05,22:00,NA,NA
2016,8,5,08/05,22:30,NA,NA
2016,8,5,08/05,23:00,NA,NA
2016,8,5,08/05,23:30,NA,NA
2016,8,5,08/05,24:00:00,NA,NA
2016,9,5,09/05,00:30,NA,NA
2016,9,5,09/05,01:00,NA,NA
2016,9,5,09/05,01:30,NA,NA
2016,9,5,09/05,02:00,NA,NA
2016,9,5,09/05,02:30,NA,NA
2016,9,5,09/05,03:00,NA,NA
2016,9,5,09/05,03:30,NA,NA
2016,9,5,09/05,04:00,NA,NA
2016,9,5,09/05,04:30,NA,NA
2016,9,5,09/05,05:00,5.096,0.525612245
2016,9,5,09/05,05:30,17.28,0.831145833
2016,9,5,09/05,06:00,30.71,0.906401824
2016,9,5,09/05,06:30,88.2,0.944727891
2016,9,5,09/05,07:00,129.4,0.960826893
2016,9,5,09/05,07:30,131.1,0.963005339
2016,9,5,09/05,08:00,136,0.946132353
2016,9,5,09/05,08:30,213.8,0.967956034
2016,9,5,09/05,09:00,198.4,0.977419355
2016,9,5,09/05,09:30,208.7,0.958701485
2016,9,5,09/05,10:00,336.9,0.967129712
2016,9,5,09/05,10:30,253.5,0.957408284
2016,9,5,09/05,11:00,259.3,0.955468569
2016,9,5,09/05,11:30,254.7,0.956466431
2016,9,5,09/05,12:00,474.5,0.949548999
2016,9,5,09/05,12:30,471.3,0.959853596
2016,9,5,09/05,13:00,502.5,0.97201194
2016,9,5,09/05,13:30,504.8,0.963181458
2016,9,5,09/05,14:00,305.8,0.963760628
2016,9,5,09/05,14:30,223.4,0.966145927
2016,9,5,09/05,15:00,176.1,0.972146508
2016,9,5,09/05,15:30,191,0.971926702
2016,9,5,09/05,16:00,132.9,0.960601956
2016,9,5,09/05,16:30,139.4,0.951312769
2016,9,5,09/05,17:00,109.6,0.947335766
2016,9,5,09/05,17:30,61.38,0.931510264
2016,9,5,09/05,18:00,46.97,0.915171386
2016,9,5,09/05,18:30,31.42,0.87949077
2016,9,5,09/05,19:00,18.26,0.810323111
2016,9,5,09/05,19:30,4.439,0.549254337
2016,9,5,09/05,20:00,NA,NA
2016,9,5,09/05,20:30,NA,NA
2016,9,5,09/05,21:00,NA,NA
2016,9,5,09/05,21:30,NA,NA
2016,9,5,09/05,22:00,NA,NA
2016,9,5,09/05,22:30,NA,NA
2016,9,5,09/05,23:00,NA,NA
2016,9,5,09/05,23:30,NA,NA
2016,9,5,09/05,24:00:00,NA,NA
2016,10,5,10/05,00:30,NA,NA
2016,10,5,10/05,01:00,NA,NA
2016,10,5,10/05,01:30,NA,NA
2016,10,5,10/05,02:00,NA,NA
2016,10,5,10/05,02:30,NA,NA
2016,10,5,10/05,03:00,NA,NA
2016,10,5,10/05,03:30,NA,NA
2016,10,5,10/05,04:00,NA,NA
2016,10,5,10/05,04:30,NA,NA
2016,10,5,10/05,05:00,8.13,0.681532595
2016,10,5,10/05,05:30,17.83,0.808339877
2016,10,5,10/05,06:00,18.25,0.845632877
2016,10,5,10/05,06:30,49.61,0.927546866
2016,10,5,10/05,07:00,133.7,0.941256545
2016,10,5,10/05,07:30,110.2,0.937595281
2016,10,5,10/05,08:00,143,0.937958042
2016,10,5,10/05,08:30,303.4,0.952076467
2016,10,5,10/05,09:00,548.2,0.955833637
2016,10,5,10/05,09:30,746.1,0.920790779
2016,10,5,10/05,10:00,1357,0.432282977
2016,10,5,10/05,10:30,1218,0.417018883
2016,10,5,10/05,11:00,1260,0.473978571
2016,10,5,10/05,11:30,1872,0.307100427
2016,10,5,10/05,12:00,858,0.759501166
2016,10,5,10/05,12:30,1729,0.356917293
2016,10,5,10/05,13:00,1754,0.26263455
2016,10,5,10/05,13:30,1397,0.428002863
2016,10,5,10/05,14:00,1218,0.563377668
2016,10,5,10/05,14:30,1344,0.377247024
2016,10,5,10/05,15:00,1216,0.400594572
2016,10,5,10/05,15:30,1141,0.339204207
2016,10,5,10/05,16:00,565.6,0.490535714
2016,10,5,10/05,16:30,781.4,0.253857179
2016,10,5,10/05,17:00,585.7,0.332298105
2016,10,5,10/05,17:30,384.7,0.44054588
2016,10,5,10/05,18:00,271.9,0.579477749
2016,10,5,10/05,18:30,200.3,0.746280579
2016,10,5,10/05,19:00,74.76,0.8372084
2016,10,5,10/05,19:30,14.53,0.85568479
2016,10,5,10/05,20:00,NA,NA
2016,10,5,10/05,20:30,NA,NA
2016,10,5,10/05,21:00,NA,NA
2016,10,5,10/05,21:30,NA,NA
2016,10,5,10/05,22:00,NA,NA
2016,10,5,10/05,22:30,NA,NA
2016,10,5,10/05,23:00,NA,NA
2016,10,5,10/05,23:30,NA,NA
2016,10,5,10/05,24:00:00,NA,NA
2016,11,5,11/05,00:30,NA,NA
2016,11,5,11/05,01:00,NA,NA
2016,11,5,11/05,01:30,NA,NA
2016,11,5,11/05,02:00,NA,NA
2016,11,5,11/05,02:30,NA,NA
2016,11,5,11/05,03:00,NA,NA
2016,11,5,11/05,03:30,NA,NA
2016,11,5,11/05,04:00,NA,NA
2016,11,5,11/05,04:30,NA,NA
2016,11,5,11/05,05:00,12.71,0.777962234
2016,11,5,11/05,05:30,34.25,0.896172263
2016,11,5,11/05,06:00,77.66,0.932227659
2016,11,5,11/05,06:30,123.7,0.947946645
2016,11,5,11/05,07:00,111,0.947216216
2016,11,5,11/05,07:30,110.5,0.956072398
2016,11,5,11/05,08:00,73.66,0.939933478
2016,11,5,11/05,08:30,104.4,0.963563218
2016,11,5,11/05,09:00,134.7,0.955263549
2016,11,5,11/05,09:30,102.3,0.962609971
2016,11,5,11/05,10:00,247.9,0.972109722
2016,11,5,11/05,10:30,319.3,0.96856248
2016,11,5,11/05,11:00,358.3,0.961797377
2016,11,5,11/05,11:30,425.2,0.959404986
2016,11,5,11/05,12:00,564.7,0.967253409
2016,11,5,11/05,12:30,660.7,0.96322234
2016,11,5,11/05,13:00,644.3,0.965950644
2016,11,5,11/05,13:30,822,0.930502433
2016,11,5,11/05,14:00,1179,0.828388465
2016,11,5,11/05,14:30,1176,0.781547619
2016,11,5,11/05,15:00,812,0.76570936
2016,11,5,11/05,15:30,548.9,0.937502277
2016,11,5,11/05,16:00,733.1,0.827866594
2016,11,5,11/05,16:30,405.2,0.96363771
2016,11,5,11/05,17:00,252.8,0.96565269
2016,11,5,11/05,17:30,201.5,0.946843672
2016,11,5,11/05,18:00,329.1,0.683460954
2016,11,5,11/05,18:30,109.4,0.955530165
2016,11,5,11/05,19:00,47.23,0.950978192
2016,11,5,11/05,19:30,10.01,0.73837962
2016,11,5,11/05,20:00,NA,NA
2016,11,5,11/05,20:30,NA,NA
2016,11,5,11/05,21:00,NA,NA
2016,11,5,11/05,21:30,NA,NA
2016,11,5,11/05,22:00,NA,NA
2016,11,5,11/05,22:30,NA,NA
2016,11,5,11/05,23:00,NA,NA
2016,11,5,11/05,23:30,NA,NA
2016,11,5,11/05,24:00:00,NA,NA
2016,12,5,12/05,00:30,NA,NA
2016,12,5,12/05,01:00,NA,NA
2016,12,5,12/05,01:30,NA,NA
2016,12,5,12/05,02:00,NA,NA
2016,12,5,12/05,02:30,NA,NA
2016,12,5,12/05,03:00,NA,NA
2016,12,5,12/05,03:30,NA,NA
2016,12,5,12/05,04:00,NA,NA
2016,12,5,12/05,04:30,NA,NA
2016,12,5,12/05,05:00,5.164,0.545681642
2016,12,5,12/05,05:30,15.82,0.793571429
2016,12,5,12/05,06:00,33.96,0.886872792
2016,12,5,12/05,06:30,51.93,0.914698633
2016,12,5,12/05,07:00,94.7,0.919345301
2016,12,5,12/05,07:30,107.2,0.925205224
2016,12,5,12/05,08:00,388.4,0.942909372
2016,12,5,12/05,08:30,295.1,0.942917655
2016,12,5,12/05,09:00,569.8,0.94530186
2016,12,5,12/05,09:30,624,0.945741987
2016,12,5,12/05,10:00,693,0.951848485
2016,12,5,12/05,10:30,696,0.957758621
2016,12,5,12/05,11:00,802,0.95534414
2016,12,5,12/05,11:30,1112,0.907365108
2016,12,5,12/05,12:00,884,0.892319005
2016,12,5,12/05,12:30,588.5,0.976876805
2016,12,5,12/05,13:00,449.2,0.984142921
2016,12,5,12/05,13:30,684.6,0.976067777
2016,12,5,12/05,14:00,556.9,0.991863889
2016,12,5,12/05,14:30,604.4,0.984766711
2016,12,5,12/05,15:00,299.2,0.957677139
2016,12,5,12/05,15:30,171.2,0.954544393
2016,12,5,12/05,16:00,250.3,0.959964043
2016,12,5,12/05,16:30,297.9,0.961856328
2016,12,5,12/05,17:00,195.2,0.944805328
2016,12,5,12/05,17:30,141.8,0.940909732
2016,12,5,12/05,18:00,78.82,0.930553159
2016,12,5,12/05,18:30,51.55,0.911840931
2016,12,5,12/05,19:00,23.93,0.862277476
2016,12,5,12/05,19:30,4.846,0.597746595
2016,12,5,12/05,20:00,NA,NA
2016,12,5,12/05,20:30,NA,NA
2016,12,5,12/05,21:00,NA,NA
2016,12,5,12/05,21:30,NA,NA
2016,12,5,12/05,22:00,NA,NA
2016,12,5,12/05,22:30,NA,NA
2016,12,5,12/05,23:00,NA,NA
2016,12,5,12/05,23:30,NA,NA
2016,12,5,12/05,24:00:00,NA,NA
2016,13,5,13/05,00:30,NA,NA
2016,13,5,13/05,01:00,NA,NA
2016,13,5,13/05,01:30,NA,NA
2016,13,5,13/05,02:00,NA,NA
2016,13,5,13/05,02:30,NA,NA
2016,13,5,13/05,03:00,NA,NA
2016,13,5,13/05,03:30,NA,NA
2016,13,5,13/05,04:00,NA,NA
2016,13,5,13/05,04:30,NA,NA
2016,13,5,13/05,05:00,3.846,0.466396256
2016,13,5,13/05,05:30,8.81,0.692898978
2016,13,5,13/05,06:00,22.27,0.849905703
2016,13,5,13/05,06:30,35.94,0.890845854
2016,13,5,13/05,07:00,62.92,0.92957883
2016,13,5,13/05,07:30,127.1,0.94563336
2016,13,5,13/05,08:00,159,0.943937107
2016,13,5,13/05,08:30,128.6,0.944813375
2016,13,5,13/05,09:00,155.1,0.943578337
2016,13,5,13/05,09:30,214.7,0.945551933
2016,13,5,13/05,10:00,188.3,0.942952735
2016,13,5,13/05,10:30,197.5,0.948632911
2016,13,5,13/05,11:00,189.8,0.944014752
2016,13,5,13/05,11:30,230,0.94896087
2016,13,5,13/05,12:00,545,0.942913761
2016,13,5,13/05,12:30,868,0.912839862
2016,13,5,13/05,13:00,877,0.948962372
