Cont_WSC_DM,mstruct,S_Fructan,S_Sucrose,nitrates,SLN,is_growing,organ,Tr,Nitrates_import,Regul_S_Fructan,PARa,starch,Ts,Conc_Starch,axis,Photosynthesis,Conc_Nitrates,Cont_Fructan_DM,N_tot,Conc_Proteins,cytokinins,element,R_residual,Conc_Amino_Acids,R_phloem_loading,Conc_cytokinins,S_Proteins,plant,Transpiration,sum_dry_mass,SLN_nonstruct,amino_acids,Amino_Acids_import,Ag,Conc_Fructan,Surfacic_NS,D_Proteins,S_Starch,sum_respi,Loading_Sucrose,R_Nnit_red,metamer,green_area,length,sucrose,cytokinins_import,Conc_TriosesP,S_Amino_Acids,fructan,Total_Organic_Nitrogen,N_content,Photosynthetic_efficiency,Nstruct,D_Fructan,senesced_mstruct,NS,triosesP,D_Starch,N_content_total_DM,t,D_cytokinins,nb_replications,Conc_Sucrose,SLA,Loading_Amino_Acids,proteins
7.07139086,0.00171000,0.00022065,51.14126317,0.00010586,0.14485407,False,sheath,0.02818007,0.00572078,0.00000040,3.16405091,0.02468041,8.79347516,2.40549788,MS,0.11226511,0.06190685,0.09581457,0.00003891,0.11916245,0.04177233,StemElement,0.01208549,95.19012592,0.00000211,24.42826176,2.14004692,1,0.00000757,0.00208211,0.11302309,0.20346889,0.00476014,0.11609842,6.80543138,1.38533213,3.87887208,3.40385909,0.01775115,0.20562270,0.00566355,1,0.00026861,0.02850000,5.05866783,0.00071028,0.00192396,3.34547395,0.06982373,2.77908687,1.86871594,0.03669297,0.00000855,0.06982373,0.00000000,17.87172540,0.00000987,8.51406431,1.86871594,28.00000000,0.54038655,1.00000000,246.52377317,129.00679206,0.01664894,1.96490369
5.59126610,0.00483764,0.00008724,70.39385733,0.00007661,1.49920679,False,blade,0.03152236,0.00574326,0.00000015,7.32315553,0.09783950,8.85008350,3.37077045,MS,0.38234601,0.01583589,0.01862724,0.00036141,0.50450047,0.32590846,LeafElement1,0.11456555,91.32702399,0.00002325,67.36926599,2.08042351,1,0.00000760,0.00776995,1.39882073,0.55225942,0.00477884,0.44056712,1.74521844,12.16375284,4.60101784,4.70023211,0.12027462,0.80095491,0.00568582,2,0.00024107,0.09200000,15.05677884,0.00071307,0.00265699,1.18720120,0.05065646,25.81512230,4.65141663,0.06016083,0.00002420,0.05065646,0.00000000,37.73907829,0.00003856,11.93056812,4.65141663,28.00000000,1.49030027,1.00000000,259.36836801,31.02585097,0.02771990,23.53429145
12.17465726,0.00228000,7.88471192,0.00000000,0.00000000,0.26755079,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.14000000,0.00000000,MS,0.00000000,0.00000000,6.27865337,0.00006635,0.16774579,0.04932151,HiddenElement,0.01793449,83.21908342,0.00000000,21.63224287,1.94999561,1,0.00000000,0.00305955,0.22158305,0.23717439,0.00000000,0.00000000,491.47944708,3.14332837,5.34335654,0.00000000,0.01793449,-0.01031010,0.00000000,2,0.00024800,0.02850000,6.31368213,0.00000000,0.00000000,0.00000000,6.72343884,4.73947112,2.16870764,NA,0.00001140,3.59802483,0.00000000,25.47912594,0.00000000,0.00000000,2.16870764,28.00000000,0.47853479,1.00000000,230.76323562,81.05779283,0.01039659,3.68801102
6.45780038,0.00004000,0.03697392,18.27769417,0.00000438,0.24634194,False,sheath,0.02384001,0.00008491,0.00007005,1.63390173,0.00024074,8.77109274,1.00308095,MS,0.00106198,0.10949414,0.12070213,0.00000116,0.16816779,0.00106662,StemElement,0.00035220,75.27376295,0.00000000,26.66559411,1.81473003,1,0.00000011,0.00005037,0.20390062,0.00376369,0.00007065,0.06259979,8.86634075,2.20060068,4.95272236,1.20995305,0.00043572,0.00086016,0.00008351,2,0.00000471,0.00050000,0.11147916,0.00001054,0.00068377,2.10888310,0.00212792,0.08291412,2.30465961,0.03831307,0.00000020,0.00212792,0.00000000,20.58778757,0.00000008,3.55032352,2.30465961,28.00000000,0.58987940,1.00000000,232.24825368,93.55530869,0.00034164,0.06486472
5.01486448,0.00442404,0.00331722,62.03839221,0.00006985,NA,True,blade,0.03046408,0.00463001,0.00000630,6.77557127,0.07818720,8.84539128,2.94554010,MS,0.30813275,0.01578953,0.16165185,0.00035844,0.55447822,0.34623583,LeafElement1,0.10899906,65.99731102,0.00000564,78.26228590,1.64657764,1,0.00000613,0.00728002,NA,0.36496879,0.00385253,0.42563621,15.51709304,14.20225037,3.90160759,4.13660171,0.11358842,0.21265626,0.00458371,3,0.00020109,0.06836744,12.28776449,0.00057485,0.00233827,1.04655677,0.41188985,25.60254502,4.92356864,0.06281924,0.00002217,0.41188985,0.00000000,39.23029708,0.00003103,10.42549985,4.92356864,28.00000000,1.73126876,1.00000000,231.45797965,NA,0.02495112,23.65427823
3.80642370,0.00000685,7.89906429,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.14000000,0.00000000,MS,0.00000000,0.00000000,0.01904695,0.00000097,1.00663603,0.00131660,LeafElement1,0.00026262,65.96080667,0.00000000,192.29125302,1.64589277,1,0.00000000,0.00001434,NA,0.00056454,0.00000000,0.00000000,2.32761697,20.02506556,1.01701782,0.00000000,0.00026262,-0.00031035,0.00000000,4,0.00000037,0.00079589,0.01901389,0.00000000,0.00000000,0.00000000,0.00009562,0.06947187,6.78067000,NA,0.00000003,0.00009562,0.00000000,52.26567074,0.00000000,0.00000000,6.78067000,28.00000000,4.25374542,1.50000000,231.41658620,NA,0.00000575,0.06646201
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001125,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,28.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005623,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,28.00000000,NA,NA,NA,NA,NA,0.00000000
5.57283034,0.00410677,0.00034497,0.00000000,0.00283352,1.34158336,False,blade,0.02747785,0.00276987,0.00000062,0.00000000,0.04491865,9.05051502,1.82295219,MS,0.00000000,0.68996239,0.01479950,0.00026206,0.42395450,0.23160381,LeafElement1,0.08264468,90.01824104,0.00001056,56.39564007,2.11182319,1,0.00000537,0.00624391,1.23663430,0.46210504,0.00234691,0.00000000,1.31256250,10.94101439,5.35679799,0.00000000,0.08265525,0.42867800,0.00000000,1,0.00019533,0.08200000,12.10143737,0.00034363,-0.00061160,0.00000000,0.03234234,18.71540336,4.19697617,NA,0.00002050,0.03234234,0.00000000,34.22759862,-0.00000754,6.61494673,4.19697617,29.00000000,1.27901790,1.00000000,245.55882253,31.28375249,0.02493816,16.78901261
6.83330014,0.00171000,0.00088309,0.00000000,0.00358260,0.14437672,False,sheath,0.02508547,0.00347728,0.00000161,0.00000000,0.01347156,9.01920293,1.31301768,MS,0.00000000,2.09508946,0.09595144,0.00003878,0.11897306,0.04126219,StemElement,0.01208886,90.73981088,0.00000133,24.12993680,2.12346796,1,0.00000674,0.00207561,0.11254573,0.19395635,0.00294630,0.00000000,6.79387601,1.36113240,3.98988800,0.00000000,0.01209019,0.12960606,0.00000000,1,0.00026861,0.02850000,4.88096426,0.00043139,-0.00012520,0.00000000,0.06970517,2.76645147,1.86839068,NA,0.00000855,0.06970517,0.00000000,17.61452380,-0.00000064,4.76454736,1.86839068,29.00000000,0.54725190,1.00000000,237.86375521,129.41080340,0.01441290,1.96178084
5.31903618,0.00483764,0.00033872,0.00000000,0.00351154,1.49797591,False,blade,0.02761624,0.00343564,0.00000060,0.00000000,0.05340511,9.05232495,1.83991484,MS,0.00000000,0.72587726,0.01859706,0.00036112,0.50422365,0.31902224,LeafElement1,0.11404212,89.38953671,0.00001476,65.94579988,2.10162975,1,0.00000666,0.00774513,1.39758986,0.54054333,0.00291102,0.00000000,1.73682552,12.06080623,4.85437364,0.00000000,0.11405688,0.50850011,0.00000000,2,0.00024107,0.09200000,14.31502575,0.00042622,-0.00061194,0.00000000,0.05041285,25.79049267,4.66248976,NA,0.00002420,0.05041285,0.00000000,37.53957931,-0.00000888,6.67649913,4.66248976,29.00000000,1.49560956,1.00000000,246.59091473,31.12526526,0.02694190,23.52137791
12.14562917,0.00228000,0.36000252,0.00000000,0.00000000,0.26694763,False,sheath,0.00000000,0.00000000,0.00067029,NA,0.00000000,7.30500000,0.00000000,MS,0.00000000,0.00000000,6.27623745,0.00006620,0.16738268,0.04821561,HiddenElement,0.01806525,82.27129926,0.00000031,21.14719879,1.98305144,1,0.00000000,0.00305727,0.22097989,0.23447320,0.00000000,0.00000000,490.92548766,3.13416664,5.50640534,0.00000000,0.01806556,0.02278040,0.00000000,2,0.00024800,0.02850000,6.28051716,0.00000000,0.00000000,0.00000000,6.71586067,4.72878666,2.16542671,NA,0.00001140,3.70758114,0.00000000,25.42374344,0.00000000,0.00000000,2.16542671,29.00000000,0.47960526,1.00000000,229.55106591,81.11803346,0.01073011,3.68002774
6.36398640,0.00004000,0.09825987,0.00000000,0.00006700,0.24574023,False,sheath,0.02575409,0.00006263,0.00018340,0.00000000,0.00013141,9.02795860,0.54752375,MS,0.00000000,1.67499080,0.12092950,0.00000116,0.16783006,0.00105039,StemElement,0.00035562,72.57599672,0.00000000,26.25973587,1.81158095,1,0.00000012,0.00005029,0.20329891,0.00362880,0.00005307,0.00000000,8.86968210,2.18452356,5.10372118,0.00000000,0.00035562,0.00062251,0.00000000,2,0.00000471,0.00050000,0.10976531,0.00000777,-0.00043654,0.00000000,0.00212872,0.08264897,2.30249346,NA,0.00000020,0.00212872,0.00000000,20.46816376,-0.00000005,1.98679947,2.30249346,29.00000000,0.59555441,1.00000000,228.67773952,93.69623717,0.00029130,0.06473445
4.94762686,0.00444143,8.02243698,0.00000000,0.00293604,NA,True,blade,0.02751629,0.00286676,0.01500000,0.00000000,0.04267802,9.05101770,1.60151085,MS,0.00000000,0.66105759,0.17436333,0.00035957,0.55415924,0.34222382,LeafElement1,0.11029042,64.42751284,0.00000000,77.05256625,1.65774250,1,0.00000556,0.00730120,NA,0.35768812,0.00242901,0.00000000,16.72026844,14.16545816,4.09357241,0.00000000,0.11029042,-0.03809983,0.00000000,3,0.00020188,0.06857104,12.15503420,0.00035565,-0.00053205,0.00000000,0.44557173,25.68078679,4.92483391,NA,0.00002225,0.44557173,0.00000000,39.16847422,-0.00000709,5.81140256,4.92483391,29.00000000,1.74750408,1.00000000,228.06141132,NA,0.02044325,23.73359040
3.76771912,0.00000825,8.02262414,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.30500000,0.00000000,MS,0.00000000,0.00000000,0.02672124,0.00000117,1.00312422,0.00156057,LeafElement1,0.00031704,64.39763023,0.00000000,189.25805291,1.65716088,1,0.00000000,0.00001724,NA,0.00066376,0.00000000,0.00000000,3.25811650,19.93906262,1.07459837,0.00000000,0.00031704,-0.00025205,0.00000000,4,0.00000045,0.00093892,0.02256726,0.00000000,0.00000000,0.00000000,0.00016119,0.08336965,6.77193445,NA,0.00000004,0.00016119,0.00000000,52.15828103,0.00000000,0.00000000,6.77193445,29.00000000,4.29225444,1.50000000,228.06964405,NA,0.00000856,0.07976098
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001130,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,29.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005652,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,29.00000000,NA,NA,NA,NA,NA,0.00000000
5.37424028,0.00410677,0.00104787,0.00000000,0.00528057,1.34013380,False,blade,0.02766161,0.00244706,0.00000190,0.00000000,0.02440001,9.15018408,0.99023589,MS,0.00000000,1.28582193,0.01477641,0.00026177,0.42360665,0.22666756,LeafElement1,0.08198947,88.28522323,0.00000726,55.19365969,2.10096625,1,0.00000540,0.00622848,1.23518474,0.45320866,0.00211080,0.00000000,1.30727621,10.86201437,5.53661061,0.00000000,0.08199672,0.29448294,0.00000000,1,0.00019533,0.08200000,11.65906794,0.00030334,-0.00061160,0.00000000,0.03221208,18.69273150,4.20282834,NA,0.00002050,0.03221208,0.00000000,34.06464485,-0.00000754,3.62318767,4.20282834,30.00000000,1.26218024,1.00000000,236.58239148,31.36125924,0.02436775,16.77523712
6.66174863,0.00171000,0.00218046,0.00000000,0.00665377,0.14396392,False,sheath,0.02524622,0.00307117,0.00000400,0.00000000,0.00731781,9.11868517,0.71323715,MS,0.00000000,3.89109406,0.09601392,0.00003867,0.11877395,0.04070571,StemElement,0.01199636,87.13385387,0.00000098,23.80450898,2.08188129,1,0.00000678,0.00207077,0.11213294,0.18624861,0.00264916,0.00000000,6.78246176,1.34312926,4.03765828,0.00000000,0.01199734,0.09560079,0.00000000,1,0.00026861,0.02850000,4.75133419,0.00038071,-0.00012520,0.00000000,0.06958806,2.75546043,1.86739939,NA,0.00000855,0.06958806,0.00000000,17.42213380,-0.00000064,2.60967320,1.86739939,30.00000000,0.54436653,1.00000000,231.54650041,129.71300890,0.01280265,1.95849753
5.12330838,0.00483764,0.00103406,0.00000000,0.00654682,1.49674836,False,blade,0.02780137,0.00303529,0.00000187,0.00000000,0.02900990,9.15200535,0.99945008,MS,0.00000000,1.35330784,0.01855243,0.00036082,0.50392693,0.31218170,LeafElement1,0.11312650,87.68108756,0.00001012,64.53177650,2.09097122,1,0.00000670,0.00772671,1.39636231,0.53021225,0.00261820,0.00000000,1.72853576,11.98437420,5.03695336,0.00000000,0.11313662,0.34865548,0.00000000,2,0.00024107,0.09200000,13.77604362,0.00037626,-0.00061194,0.00000000,0.05017223,25.76631992,4.66977823,NA,0.00002420,0.05017223,0.00000000,37.39063368,-0.00000888,3.65690160,4.66977823,30.00000000,1.47572626,1.00000000,237.30639790,31.19948782,0.02635130,23.50753624
12.09237903,0.00228000,0.03946728,0.00000000,0.00000000,0.26632951,False,sheath,0.00000000,0.00000000,0.00007334,NA,0.00000000,7.42500000,0.00000000,MS,0.00000000,0.00000000,6.27475310,0.00006605,0.16701194,0.04712554,HiddenElement,0.01810716,81.28926718,0.00000066,20.66909819,1.98259262,1,0.00000000,0.00305413,0.22036177,0.23167441,0.00000000,0.00000000,490.30470304,3.12149056,5.57944200,0.00000000,0.01810782,0.04828012,0.00000000,2,0.00024800,0.02850000,6.21872436,0.00000000,0.00000000,0.00000000,6.70736834,4.71783699,2.16263634,NA,0.00001140,3.77428517,0.00000000,25.34698082,0.00000000,0.00000000,2.16263634,30.00000000,0.47266529,1.00000000,227.29255712,81.20152963,0.01098183,3.67187686
6.26759755,0.00004000,0.04704478,0.00000000,0.00012232,0.24520663,False,sheath,0.02592114,0.00005532,0.00008802,0.00000000,0.00007138,9.12749133,0.29741738,MS,0.00000000,3.05800444,0.12114023,0.00000116,0.16748233,0.00103342,StemElement,0.00035470,70.55991782,0.00000000,25.83554347,1.78915533,1,0.00000012,0.00005022,0.20276531,0.00352800,0.00004772,0.00000000,8.87204370,2.16879494,5.17355738,0.00000000,0.00035470,0.00079679,0.00000000,2,0.00000471,0.00050000,0.10796545,0.00000686,-0.00043654,0.00000000,0.00212929,0.08241404,2.30088467,NA,0.00000020,0.00212929,0.00000000,20.35078374,-0.00000005,1.08822454,2.30088467,30.00000000,0.59081265,1.00000000,224.92801404,93.83452225,0.00026842,0.06460033
4.87574895,0.00445894,7.99869548,0.00000000,0.00547878,NA,True,blade,0.02770138,0.00254274,0.01500000,0.00000000,0.02318289,9.15070229,0.86653154,MS,0.00000000,1.22871763,0.18696810,0.00036070,0.55382308,0.33822138,LeafElement1,0.11066093,62.85699743,0.00000000,75.85234785,1.64054266,1,0.00000561,0.00732208,NA,0.35034480,0.00219334,0.00000000,17.90964110,14.12644694,4.22395198,0.00000000,0.11066093,-0.02960858,0.00000000,3,0.00020268,0.06877607,11.99290473,0.00031521,-0.00052996,0.00000000,0.47914853,25.75881633,4.92619620,NA,0.00002234,0.47914853,0.00000000,39.10278517,-0.00000709,3.17056414,4.92619620,30.00000000,1.73460747,1.00000000,224.13573931,NA,0.02092114,23.81270936
3.71895385,0.00000971,7.99885025,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.42500000,0.00000000,MS,0.00000000,0.00000000,0.03357255,0.00000137,0.99954100,0.00181189,LeafElement1,0.00037270,62.82640801,0.00000000,186.56425796,1.63993513,1,0.00000000,0.00002025,NA,0.00076270,0.00000000,0.00000000,4.08371928,19.84776716,1.11317261,0.00000000,0.00037270,-0.00023172,0.00000000,4,0.00000053,0.00108351,0.02612219,0.00000000,0.00000000,0.00000000,0.00023796,0.09783875,6.76362908,NA,0.00000005,0.00023796,0.00000000,52.04375271,0.00000000,0.00000000,6.76362908,30.00000000,4.26639076,1.50000000,224.14240927,NA,0.00001059,0.09360751
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001136,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,30.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005681,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,30.00000000,NA,NA,NA,NA,NA,0.00000000
5.22118010,0.00410677,0.00242642,0.00000000,0.00775372,1.33873218,False,blade,0.04396301,0.00247315,0.00000452,0.00000000,0.01342034,9.02082682,0.54464324,MS,0.00000000,1.88803546,0.01474774,0.00026150,0.42324457,0.22189109,LeafElement1,0.08025267,86.78709827,0.00000543,54.03058781,2.05895997,1,0.00000859,0.00621617,1.23378312,0.44551810,0.00216965,0.00000000,1.30216121,10.79899378,5.62380769,0.00000000,0.08025810,0.22054273,0.00000000,1,0.00019533,0.08200000,11.31401211,0.00030637,-0.00061160,0.00000000,0.03208604,18.67070251,4.20674693,NA,0.00002050,0.03208604,0.00000000,33.93407182,-0.00000754,1.97634698,4.20674693,31.00000000,1.22537999,1.00000000,229.58061981,31.42336454,0.02392033,16.76089870
6.52138631,0.00171000,0.00362743,0.00000000,0.00975872,0.14363083,False,sheath,0.04013759,0.00310495,0.00000682,0.00000000,0.00402490,8.97072197,0.39229016,MS,0.00000000,5.70685665,0.09603879,0.00003858,0.11856937,0.04017361,StemElement,0.01172502,84.26961104,0.00000082,23.49333880,2.01693963,1,0.00001078,0.00206681,0.11179985,0.18012629,0.00272391,0.00000000,6.77124248,1.32838421,4.01756053,0.00000000,0.01172584,0.08005986,0.00000000,1,0.00026861,0.02850000,4.64397171,0.00038464,-0.00012520,0.00000000,0.06947295,2.74596474,1.86664897,NA,0.00000855,0.06947295,0.00000000,17.26389064,-0.00000064,1.42350334,1.86664897,31.00000000,0.53281425,1.00000000,226.31441090,129.96157668,0.01166929,1.95512416
4.97201799,0.00483764,0.00246738,0.00000000,0.00961442,1.49556210,False,blade,0.04418437,0.00306760,0.00000459,0.00000000,0.01595584,9.02372271,0.54971118,MS,0.00000000,1.98741805,0.01850067,0.00036053,0.50361480,0.30556179,LeafElement1,0.11072844,86.20372950,0.00000750,63.16336000,2.04928855,1,0.00001065,0.00771204,1.39517604,0.52127859,0.00269114,0.00000000,1.72044057,11.92352526,5.13625462,0.00000000,0.11073594,0.25845943,0.00000000,2,0.00024107,0.09200000,13.35466403,0.00038001,-0.00061194,0.00000000,0.04993726,25.74282573,4.67495233,NA,0.00002420,0.04993726,0.00000000,37.27154649,-0.00000888,1.99473699,4.67495233,31.00000000,1.43250556,1.00000000,230.04770496,31.25883133,0.02589302,23.49297572
12.02208285,0.00228000,0.01567931,0.00000000,0.00000000,0.26570238,False,sheath,0.00000000,0.00000000,0.00002964,NA,0.00000000,7.50000000,0.00000000,MS,0.00000000,0.00000000,6.27444194,0.00006589,0.16663963,0.04606955,HiddenElement,0.01806731,80.26345078,0.00000089,20.20594478,1.94851480,1,0.00000000,0.00305038,0.21973464,0.22875083,0.00000000,0.00000000,489.67843424,3.10637044,5.55858798,0.00000000,0.01806821,0.06536968,0.00000000,2,0.00024800,0.02850000,6.13637085,0.00000000,0.00000000,0.00000000,6.69880098,4.70672792,2.16019623,NA,0.00001140,3.79155396,0.00000000,25.25521088,0.00000000,0.00000000,2.16019623,31.00000000,0.45825821,1.00000000,224.28256026,81.30134957,0.01111037,3.66369137
6.16326951,0.00004000,0.03493422,0.00000000,0.00017824,0.24472843,False,sheath,0.04120650,0.00005592,0.00006670,0.00000000,0.00003926,8.98473392,0.16358362,MS,0.00000000,4.45609314,0.12133764,0.00000115,0.16713112,0.00101711,StemElement,0.00034774,68.93159376,0.00000000,25.42774035,1.74392916,1,0.00000019,0.00005014,0.20228711,0.00344658,0.00004906,0.00000000,8.87302237,2.15262981,5.15623442,0.00000000,0.00034774,0.00087439,0.00000000,2,0.00000471,0.00050000,0.10599923,0.00000693,-0.00043654,0.00000000,0.00212953,0.08219715,2.29988610,NA,0.00000020,0.00212953,0.00000000,20.22978448,-0.00000005,0.59359588,2.29988610,31.00000000,0.57668527,1.00000000,220.83172305,93.97707115,0.00025815,0.06446486
4.80155180,0.00447656,7.83561522,0.00000000,0.00805887,NA,True,blade,0.04402751,0.00258008,0.01500000,0.00000000,0.01275091,9.02167059,0.47472863,MS,0.00000000,1.80023638,0.19922216,0.00036183,0.55347330,0.33440260,LeafElement1,0.10921258,61.33013514,0.00000000,74.70079110,1.59674945,1,0.00000896,0.00734287,NA,0.34318506,0.00226346,0.00000000,19.06231983,14.08643675,4.28325265,0.00000000,0.10921258,-0.02595717,0.00000000,3,0.00020348,0.06898232,11.81526901,0.00031962,-0.00052788,0.00000000,0.51200175,25.83692742,4.92763557,NA,0.00002243,0.51200175,0.00000000,39.03526649,-0.00000709,1.72264781,4.92763557,31.00000000,1.69416729,1.00000000,219.94694210,NA,0.02126761,23.89168868
3.66518046,0.00001125,7.83575410,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.50000000,0.00000000,MS,0.00000000,0.00000000,0.03970954,0.00000158,0.99588790,0.00207118,LeafElement1,0.00042908,61.29889627,0.00000000,184.17515291,1.59612693,1,0.00000000,0.00002339,NA,0.00086169,0.00000000,0.00000000,4.81825880,19.75336717,1.13083689,0.00000000,0.00042908,-0.00024412,0.00000000,4,0.00000061,0.00122954,0.02968228,0.00000000,0.00000000,0.00000000,0.00032511,0.11287273,6.75541837,NA,0.00000006,0.00032511,0.00000000,51.92475176,0.00000000,0.00000000,6.75541837,31.00000000,4.17697744,1.50000000,219.95289841,NA,0.00001230,0.10799472
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001142,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,31.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005710,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,31.00000000,NA,NA,NA,NA,NA,0.00000000
5.09064628,0.00410677,0.00469449,0.00000000,0.01169879,1.33752636,False,blade,0.05606112,0.00394507,0.00000867,0.00000000,0.00721608,9.29903929,0.29285325,MS,0.00000000,2.84866139,0.01471738,0.00026126,0.42285762,0.21727457,LeafElement1,0.08089724,85.72631473,0.00000437,52.90646276,2.09272240,1,0.00001095,0.00620560,1.23257730,0.44007261,0.00350898,0.00000000,1.29727145,10.74490273,5.89997770,0.00000000,0.08090162,0.17742722,0.00000000,1,0.00019533,0.08200000,11.01751458,0.00048849,-0.00061160,0.00000000,0.03196556,18.64993345,4.21011387,NA,0.00002050,0.03196556,0.00000000,33.82158687,-0.00000754,1.08942286,4.21011387,32.00000000,1.23008516,1.00000000,223.56417876,31.47686648,0.02422436,16.74557512
