t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
699,1,MS,phloem,NA,6.06843482184,NA,11.0179788046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9181814713,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.937463909,NA
699,1,MS,roots,2.52236388437,4.71420757073,6.82231498409e-05,23.7807248426,1.47728544031e-10,NA,0.00016494203128,6.80060089027e-11,2.94516705956e-14,0.000353009668541,0.0487523964201,0.00753506262641,NA,NA,2.75491452429e-05,5.59946453643e-06,NA,NA,NA,4.05415480747,0.822978998921,1.94191902902,3.67691555078e-05,NA,1.85138350528e-11,NA,NA,0.677262639237,12.6118194219,1.41044446761e-05,NA,2.08715088232,5.59015307916e-11,0.378407105806,2.58161246802e-05,NA,1.32691911692e-07,3.37138720315e-08,0.000731734846438,NA,NA,107.98554314,540.305909911
700,1,MS,grains,NA,NA,NA,NA,NA,1.37014603974,NA,NA,NA,NA,NA,NA,0.0241728829724,4.33862392595e-07,NA,NA,26.8129735445,0.0,NA,NA,NA,NA,NA,3.76706706823,NA,294.63875306,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1726.63449803,NA,NA,NA,32617.2039062,7129.604533,NA,NA
700,1,MS,phloem,NA,5.98786718238,NA,10.173695909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6927502686,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.759868806,NA
700,1,MS,roots,2.35011029026,4.46473909945,6.79729673828e-05,22.3757254491,1.48625933789e-10,NA,0.000196884723606,8.53974785374e-11,3.73450813745e-14,0.000354053882052,0.0457205894472,0.00752081945009,NA,NA,2.64802305488e-05,5.30509685132e-06,NA,NA,NA,4.04648026906,0.779455269932,1.89807260022,3.54095322339e-05,NA,1.00438447332e-11,NA,NA,0.674304829716,11.7505514513,1.3362964361e-05,NA,1.97296022242,5.61346447087e-11,0.377690778974,2.5672763e-05,NA,1.32442487032e-07,3.29526493093e-08,0.000923995668715,NA,NA,101.4132621,539.174349514
701,1,MS,grains,NA,NA,NA,NA,NA,1.37165876127,NA,NA,NA,NA,NA,NA,0.0242251097231,4.09096565072e-07,NA,NA,25.1704368675,0.0,NA,NA,NA,NA,NA,3.68292404556,NA,276.589469658,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1730.36498022,NA,NA,NA,32654.8272832,7129.604533,NA,NA
701,1,MS,phloem,NA,5.74667418396,NA,9.37517822326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2217629519,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.767071268,NA
701,1,MS,roots,2.18430698781,4.95633694272,6.81525555405e-05,22.9569282788,1.52235015172e-10,NA,0.000218563057624,8.56231031708e-11,3.82519314408e-14,0.000355623455806,0.0459796156275,0.00752081945009,NA,NA,2.69360874844e-05,5.45810618541e-06,NA,NA,NA,4.04648026906,0.797155559279,1.89807260022,3.60191070193e-05,NA,1.30037499361e-11,NA,NA,0.652717621512,10.921534939,1.37483783008e-05,NA,2.19019643008,5.74977614674e-11,0.377690778974,2.57405917912e-05,NA,1.32442487032e-07,3.29526493093e-08,0.000923995668715,NA,NA,104.047441494,539.391585722
702,1,MS,grains,NA,NA,NA,NA,NA,1.37312087732,NA,NA,NA,NA,NA,NA,0.0242767575828,4.03261933516e-07,NA,NA,24.7855840898,0.0,NA,NA,NA,NA,NA,3.65322107829,NA,272.360451853,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1734.05411306,NA,NA,NA,32690.9056957,7129.604533,NA,NA
702,1,MS,phloem,NA,5.6759184841,NA,9.19230274393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0198613535,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.045764566,NA
702,1,MS,roots,2.14593217282,4.56423177445,6.77630004731e-05,21.5213471544,1.21581158358e-10,NA,0.00150194271205,6.35288785847e-10,2.27968495892e-13,0.000356780266833,0.0443730053016,0.00750646880556,NA,NA,2.5769095436e-05,5.15420274914e-06,NA,NA,NA,4.03874827386,0.752302460123,1.84072819542,3.45245672292e-05,NA,6.79020382091e-12,NA,NA,0.645955263552,10.7296608641,1.29828784613e-05,NA,2.01307192524,4.58323385344e-11,0.376969089236,2.55445565722e-05,NA,1.32191772641e-07,3.1957086726e-08,0.00690828618148,NA,NA,97.3545916308,538.18941518
703,1,MS,grains,NA,NA,NA,NA,NA,1.37458048407,NA,NA,NA,NA,NA,NA,0.0243268881701,4.16032705935e-07,NA,NA,25.628991631,0.0,NA,NA,NA,NA,NA,3.49639609738,NA,281.62837381,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1737.6348693,NA,NA,NA,32727.2723454,7129.604533,NA,NA
703,1,MS,phloem,NA,5.48372218503,NA,9.59513972916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6467100169,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.067432913,NA
703,1,MS,roots,2.2302638935,4.87674075505,6.78352099897e-05,22.0792673728,9.97557856843e-11,NA,0.00160477942348,6.35965761422e-10,1.87045235678e-13,0.000358483413117,0.0480292582826,0.00750646880556,NA,NA,2.61771749633e-05,5.30472238374e-06,NA,NA,NA,4.03874827386,0.769331666862,1.84072819542,3.50712984526e-05,NA,8.77725309863e-12,NA,NA,0.621376771892,11.1513194675,1.33620211177e-05,NA,2.15090520942,3.76048476754e-11,0.376969089236,2.55717773279e-05,NA,1.32191772641e-07,3.1957086726e-08,0.00690828618148,NA,NA,99.8784157501,538.327248464
704,1,MS,grains,NA,NA,NA,NA,NA,1.37611020302,NA,NA,NA,NA,NA,NA,0.0243755590094,4.58410402015e-07,NA,NA,28.4555520863,0.0,NA,NA,NA,NA,NA,3.41159915152,NA,312.688496501,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1741.11135781,NA,NA,NA,32766.3338497,7129.604533,NA,NA
704,1,MS,phloem,NA,5.52616507192,NA,11.0026636907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6463243643,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.404767206,NA
704,1,MS,roots,2.51926669794,4.37343647055,6.74436106042e-05,20.7812541007,6.75345712812e-11,NA,0.00372638325874,1.63718740004e-09,3.27879092409e-13,0.000359745881108,0.0516927731232,0.00749200071053,NA,NA,2.50841023525e-05,5.02881341872e-06,NA,NA,NA,4.03095347421,0.728272440979,1.77928254242,3.36718232861e-05,NA,4.7694642395e-12,NA,NA,0.616843199235,12.5963334897,1.26670363192e-05,NA,1.92519810009,2.54093109298e-11,0.376241537449,2.53750877448e-05,NA,1.31939181232e-07,3.0890321917e-08,0.017922077053,NA,NA,93.8252519154,537.068105995
705,1,MS,grains,NA,NA,NA,NA,NA,1.3777708993,NA,NA,NA,NA,NA,NA,0.0244220059756,5.16432871695e-07,NA,NA,32.3964650959,0.0,NA,NA,NA,NA,NA,3.21665225738,NA,355.993864821,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1744.42899825,NA,NA,NA,32810.3063322,7129.604533,NA,NA
705,1,MS,phloem,NA,5.45998440462,NA,13.1265283485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5188253045,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.3708142,NA
705,1,MS,roots,2.93938854343,4.54937176227,6.75775757848e-05,21.5244266494,4.81389200919e-11,NA,0.00387628879185,1.64043939239e-09,2.33713565214e-13,0.000361539129882,0.0605733298695,0.00749200071053,NA,NA,2.56510965781e-05,5.22365337399e-06,NA,NA,NA,4.03095347421,0.750936355587,1.77928254242,3.44329320195e-05,NA,6.78689624715e-12,NA,NA,0.596036888072,14.6969427171,1.31578170629e-05,NA,2.00264527272,1.81118613065e-11,0.376241537449,2.54254910103e-05,NA,1.31939181232e-07,3.0890321917e-08,0.017922077053,NA,NA,97.1806005032,537.145553168
706,1,MS,grains,NA,NA,NA,NA,NA,1.37962146415,NA,NA,NA,NA,NA,NA,0.0244667214589,5.89391621229e-07,NA,NA,37.4718183905,0.0,NA,NA,NA,NA,NA,3.13377493846,NA,411.765216086,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1747.62296135,NA,NA,NA,32861.0321497,7129.604533,NA,NA
706,1,MS,phloem,NA,5.6690513686,NA,16.1812595559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8199335471,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.753855492,NA
706,1,MS,roots,3.51220053522,4.02747211384,6.73854408652e-05,20.5579392248,3.24423141811e-11,NA,0.00436745842239,2.08187761139e-09,2.00461484523e-13,0.00036282661491,0.0670867703233,0.00747746807003,NA,NA,2.48561224501e-05,5.02054217187e-06,NA,NA,NA,4.02312421037,0.719850083872,1.73888051648,3.34307248654e-05,NA,4.27844096408e-12,NA,NA,0.599862886218,17.5610026761,1.26462019443e-05,NA,1.76946020543,1.21824383411e-11,0.375510768839,2.53039587078e-05,NA,1.31684538107e-07,3.01888978556e-08,0.0228541052874,NA,NA,92.6367307687,535.87432235
707,1,MS,grains,NA,NA,NA,NA,NA,1.38166895943,NA,NA,NA,NA,NA,NA,0.0245095105153,6.56161867298e-07,NA,NA,42.238122442,0.0,NA,NA,NA,NA,NA,2.97554649247,NA,464.140529109,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1750.67932252,NA,NA,NA,32918.7944787,7129.604533,NA,NA
707,1,MS,phloem,NA,5.73705506818,NA,19.4398025483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9497251934,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.540982355,NA
707,1,MS,roots,4.08569546352,4.17656929196,6.77985799608e-05,21.6610082199,2.4553558356e-11,NA,0.0045291419072,2.09464157082e-09,1.51716758888e-13,0.000364587419541,0.0768089152873,0.00747746807003,NA,NA,2.57785235173e-05,5.29908239601e-06,NA,NA,NA,4.02312421037,0.753364715717,1.73888051648,3.46713261037e-05,NA,7.24660387791e-12,NA,NA,0.5878110982,20.4284773176,1.33478145995e-05,NA,1.83496569274,9.22012557601e-12,0.375510768839,2.54590968873e-05,NA,1.31684538107e-07,3.01888978556e-08,0.0228541052874,NA,NA,97.6073022057,535.939827838
708,1,MS,grains,NA,NA,NA,NA,NA,1.38394252865,NA,NA,NA,NA,NA,NA,0.0245515067921,7.29189535455e-07,NA,NA,47.5893682578,0.0,NA,NA,NA,NA,NA,2.98276973075,NA,522.94357055,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1753.67905658,NA,NA,NA,32984.2869141,7129.604533,NA,NA
708,1,MS,phloem,NA,6.20980060327,NA,23.6500919809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6830994578,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.361119781,NA
708,1,MS,roots,4.7749638347,3.65842202724,6.79426628582e-05,21.0932969193,1.81662318677e-11,NA,0.00437104625601,2.31274125098e-09,1.23674263115e-13,0.000365763126665,0.080746561884,0.00746298639016,NA,NA,2.5391060077e-05,5.18513178359e-06,NA,NA,NA,4.01532235715,0.734480697115,1.74461586787,3.42165541552e-05,NA,5.56465038148e-12,NA,NA,0.611208700416,23.8748191735,1.30607853491e-05,NA,1.6042019387,6.80838686105e-12,0.374782558685,2.54637250299e-05,NA,1.31428769094e-07,3.02884699283e-08,0.0252291494869,NA,NA,94.8647974864,534.674658379
709,1,MS,grains,NA,NA,NA,NA,NA,1.38640039512,NA,NA,NA,NA,NA,NA,0.0245927702775,7.80422389771e-07,NA,NA,51.4329308261,0.0,NA,NA,NA,NA,NA,2.90639478594,NA,565.179187594,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1756.6264484,NA,NA,NA,33056.102197,7129.604533,NA,NA
709,1,MS,phloem,NA,6.41860210227,NA,27.1139060845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0759379458,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.200186804,NA
709,1,MS,roots,5.30262571081,3.82877761839,6.87667632965e-05,22.6072529688,1.7528200318e-11,NA,0.00457458542216,2.34079330249e-09,1.19330595021e-13,0.000367333266906,0.0875604404549,0.00746298639016,NA,NA,2.6738139544e-05,5.55740824305e-06,NA,NA,NA,4.01532235715,0.779939503622,1.74461586787,3.60318551861e-05,NA,1.12237043203e-11,NA,NA,0.611947211113,26.5131285541,1.39985094283e-05,NA,1.67890211477,6.56926376433e-12,0.374782558685,2.57725835007e-05,NA,1.31428769094e-07,3.02884699283e-08,0.0252291494869,NA,NA,101.67364935,534.749358555
710,1,MS,grains,NA,NA,NA,NA,NA,1.38901262992,NA,NA,NA,NA,NA,NA,0.0246335017293,8.22462155788e-07,NA,NA,54.6436314374,0.0,NA,NA,NA,NA,NA,2.89007168508,NA,600.460497329,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1759.53583781,NA,NA,NA,33133.1934916,7129.604533,NA,NA
710,1,MS,phloem,NA,6.72398087664,NA,30.3474618729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5451444743,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.72023123,NA
710,1,MS,roots,5.76619098473,3.31612394101,6.92861499249e-05,22.3291442227,1.61014452923e-11,NA,0.0041439835345,2.46675819601e-09,1.14650250261e-13,0.000368258025122,0.0834934321156,0.0074486889258,NA,NA,2.67010553511e-05,5.50716395683e-06,NA,NA,NA,4.00761929717,0.769869347144,1.80370453594,3.6051042076e-05,NA,9.96934213229e-12,NA,NA,0.622827439785,28.8309549236,1.38719495134e-05,NA,1.45131615598,6.02296410344e-12,0.374063569704,2.59174245719e-05,NA,1.3117389554e-07,3.13143148601e-08,0.0264382214406,NA,NA,100.230232757,533.500525142
711,1,MS,grains,NA,NA,NA,NA,NA,1.39173237478,NA,NA,NA,NA,NA,NA,0.0246735237774,8.51741663154e-07,NA,NA,56.9107713045,0.0,NA,NA,NA,NA,NA,2.82347388587,NA,625.373335227,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1762.39455553,NA,NA,NA,33214.0423278,7129.604533,NA,NA
711,1,MS,phloem,NA,6.82690919962,NA,32.8473085012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7371811124,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.556571484,NA
711,1,MS,roots,6.10688538488,3.51336388262,7.05026122965e-05,24.1326163024,2.19713185371e-11,NA,0.00439046378822,2.51006726324e-09,1.56446649546e-13,0.000369512338557,0.0866848315191,0.0074486889258,NA,NA,2.83706897466e-05,5.94210648479e-06,NA,NA,NA,4.00761929717,0.82299388096,1.80370453594,3.83053372359e-05,NA,2.19422254289e-11,NA,NA,0.618755007176,30.5344269244,1.49675226317e-05,NA,1.53763907965,8.21866984308e-12,0.374063569704,2.63724588291e-05,NA,1.3117389554e-07,3.13143148601e-08,0.0264382214406,NA,NA,108.325591204,533.586848065
712,1,MS,grains,NA,NA,NA,NA,NA,1.39455085597,NA,NA,NA,NA,NA,NA,0.0247134921344,8.76587213506e-07,NA,NA,58.8549093714,0.0,NA,NA,NA,NA,NA,2.86568946585,NA,646.736814919,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1765.24943817,NA,NA,NA,33298.195535,7129.604533,NA,NA
712,1,MS,phloem,NA,7.17035899687,NA,35.1527604381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2586893523,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.675528972,NA
712,1,MS,roots,6.40834380892,3.01719091742,7.13070409193e-05,23.9803050596,2.54237993774e-11,NA,0.00280931061811,1.89156934459e-09,1.34883957896e-13,0.00037010217271,0.0786137489525,0.00743466527131,NA,NA,2.85410861884e-05,5.91654949768e-06,NA,NA,NA,4.00006302468,0.81668948284,1.89881664058,3.86081967509e-05,NA,2.07602500493e-11,NA,NA,0.637238327586,32.0417190446,1.49031473493e-05,NA,1.3179970629,9.49218604698e-12,0.373358281588,2.66230742628e-05,NA,1.30922249396e-07,3.29655666767e-08,0.0197361102578,NA,NA,107.438945868,532.365516442
713,1,MS,grains,NA,NA,NA,NA,NA,1.3974233469,NA,NA,NA,NA,NA,NA,0.0247535869222,8.87301805699e-07,NA,NA,59.6991462189,0.0,NA,NA,NA,NA,NA,2.85708105477,NA,656.013849845,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1768.11335159,NA,NA,NA,33384.1180789,7129.604533,NA,NA
713,1,MS,phloem,NA,7.25862313045,NA,36.2046850289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4218982974,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.625381395,NA
713,1,MS,roots,6.54202911625,3.27624743825,7.279073362e-05,25.9526664094,4.23828072589e-11,NA,0.00305051850139,1.93092741629e-09,2.24858633635e-13,0.000370978603507,0.0805214891992,0.00743466527131,NA,NA,3.04029562566e-05,6.38310971368e-06,NA,NA,NA,4.00006302468,0.873489405575,1.89881664058,4.11267920644e-05,NA,4.6426458287e-11,NA,NA,0.639405794163,32.7101455812,1.60783619992e-05,NA,1.43116051292,1.58239720871e-11,0.373358281588,2.71770232199e-05,NA,1.30922249396e-07,3.29655666767e-08,0.0197361102578,NA,NA,116.275715199,532.478679892
714,1,MS,grains,NA,NA,NA,NA,NA,1.40032462862,NA,NA,NA,NA,NA,NA,0.0247942453533,8.8741377352e-07,NA,NA,59.7079872026,0.0,NA,NA,NA,NA,NA,2.94058909144,NA,656.111000442,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1771.01752523,NA,NA,NA,33470.8621679,7129.604533,NA,NA
714,1,MS,phloem,NA,7.47198325928,NA,36.2158719524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7517461654,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.622404423,NA
714,1,MS,roots,6.5434381793,2.82389958419,7.37265592417e-05,25.7576652167,5.61652067029e-11,NA,0.00127293112694,9.46831082955e-10,1.44259989979e-13,0.00037120668523,0.0699444685429,0.00742095392992,NA,NA,3.06142952048e-05,6.34248606479e-06,NA,NA,NA,3.99267416507,0.866029055713,2.00960603852,4.14893136878e-05,NA,4.34404252746e-11,NA,NA,0.65813891052,32.7171908965,1.59760354277e-05,NA,1.2312831487,2.09310100444e-11,0.372668619473,2.74755750511e-05,NA,1.30675398556e-07,3.48889937243e-08,0.00957245239326,NA,NA,115.188882446,531.299421
715,1,MS,grains,NA,NA,NA,NA,NA,1.40320036799,NA,NA,NA,NA,NA,NA,0.0248357951719,8.7165950996e-07,NA,NA,58.4678241997,0.0,NA,NA,NA,NA,NA,2.99035157249,NA,642.483266087,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1773.98536942,NA,NA,NA,33556.5363677,7129.604533,NA,NA
715,1,MS,phloem,NA,7.43074207391,NA,34.6810178468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6758441869,NA,NA,NA,NA,NA,NA,NA,NA,NA,654.65000648,NA
715,1,MS,roots,6.34761770921,3.17744525549,7.52833132957e-05,27.709770315,9.64064487527e-11,NA,0.00143229914849,9.66823649298e-10,2.47619374118e-13,0.000371711421502,0.0709676672014,0.00742095392992,NA,NA,3.24756334513e-05,6.79550184948e-06,NA,NA,NA,3.99267416507,0.921031746306,2.00960603852,4.40118491855e-05,NA,9.15187577587e-11,NA,NA,0.663018635071,31.738088546,1.71171331221e-05,NA,1.38543694007,3.5927658165e-11,0.372668619473,2.80557284353e-05,NA,1.30675398556e-07,3.48889937243e-08,0.00957245239326,NA,NA,123.918742191,531.453574791
716,1,MS,grains,NA,NA,NA,NA,NA,1.40601662602,NA,NA,NA,NA,NA,NA,0.024878618475,8.45408036875e-07,NA,NA,56.4181695298,0.0,NA,NA,NA,NA,NA,3.11319688234,NA,619.960299913,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1777.04417679,NA,NA,NA,33639.9157277,7129.604533,NA,NA
716,1,MS,phloem,NA,7.46377159567,NA,32.2875961094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69881553,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.793110468,NA
716,1,MS,roots,6.03188435974,2.76168262367,7.61096299074e-05,27.2654761376,1.29452631802e-10,NA,0.000587964153726,4.61646530131e-10,1.57040202036e-13,0.000371623972714,0.0595687248838,0.00740753589768,NA,NA,3.25010266814e-05,6.69320730641e-06,NA,NA,NA,3.9854425379,0.906730938496,2.11310866493,4.41261851762e-05,NA,7.84567561021e-11,NA,NA,0.679751626987,30.1594217987,1.68594642479e-05,NA,1.20197417271,4.81555548231e-11,0.371993633136,2.83122977458e-05,NA,1.30434016816e-07,3.66859143216e-08,0.0045293090801,NA,NA,121.711002331,530.31168115
717,1,MS,grains,NA,NA,NA,NA,NA,1.40872959035,NA,NA,NA,NA,NA,NA,0.0249227137245,8.06565150507e-07,NA,NA,53.423418822,0.0,NA,NA,NA,NA,NA,3.17789324646,NA,587.051991075,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1780.19383746,NA,NA,NA,33719.5402129,7129.604533,NA,NA
717,1,MS,phloem,NA,7.24630247706,NA,29.0786204031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2996782706,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.386218627,NA
717,1,MS,roots,5.58746805681,3.19750879831,7.7482519326e-05,28.9957470959,2.05014844631e-10,NA,0.000680751849803,4.69973855295e-10,2.48705431269e-13,0.000371844482994,0.0600754612651,0.00740753589768,NA,NA,3.41402220339e-05,7.08817140096e-06,NA,NA,NA,3.9854425379,0.954691899327,2.11310866493,4.63516975691e-05,NA,1.46986236628e-10,NA,NA,0.678785151821,27.9373402841,1.78543360226e-05,NA,1.39165991039,7.62642169008e-11,0.371993633136,2.88230038686e-05,NA,1.30434016816e-07,3.66859143216e-08,0.0045293090801,NA,NA,129.434799692,530.501366887
718,1,MS,grains,NA,NA,NA,NA,NA,1.41131786161,NA,NA,NA,NA,NA,NA,0.024968295503,7.62509494904e-07,NA,NA,50.0805303007,0.0,NA,NA,NA,NA,NA,3.30716506891,NA,550.318112831,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1783.44967878,NA,NA,NA,33794.6439169,7129.604533,NA,NA
718,1,MS,phloem,NA,7.15073721076,NA,25.8481122684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0661522253,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.418935695,NA
718,1,MS,roots,5.11368229208,2.80975558783,7.7985513192e-05,28.1788722034,2.64807829924e-10,NA,0.000250138485825,1.97796585827e-10,1.3432772964e-13,0.000371553581448,0.0497145249767,0.00739433344056,NA,NA,3.38090080183e-05,6.89864586979e-06,NA,NA,NA,3.97832650179,0.930367258443,2.18581333704,4.59841179462e-05,NA,1.1095249993e-10,NA,NA,0.689652554189,25.5684114604,1.73769417375e-05,NA,1.22071360004,9.83309420936e-11,0.371329435847,2.89583166178e-05,NA,1.30197771597e-07,3.79481482124e-08,0.00189733045564,NA,NA,125.563736617,529.387387926
719,1,MS,grains,NA,NA,NA,NA,NA,1.41375317545,NA,NA,NA,NA,NA,NA,0.025014875202,7.10457748717e-07,NA,NA,46.2026702977,0.0,NA,NA,NA,NA,NA,3.33397888245,NA,507.705612806,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1786.77680014,NA,NA,NA,33864.404452,7129.604533,NA,NA
719,1,MS,phloem,NA,6.80038796384,NA,22.4958749061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4259781485,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.594724845,NA
719,1,MS,roots,4.591463038,3.30296656907,7.89919721696e-05,29.5835407623,3.75602321618e-10,NA,0.000294046592485,2.00349292624e-10,1.90529891525e-13,0.000371627664218,0.0499815516117,0.00739433344056,NA,NA,3.50928050409e-05,7.21593784064e-06,NA,NA,NA,3.97832650179,0.969006162862,2.18581333704,4.77302287364e-05,NA,1.82095895039e-10,NA,NA,0.676638202728,22.95731519,1.81761658455e-05,NA,1.43499179388,1.39472198189e-10,0.371329435847,2.93320444622e-05,NA,1.30197771597e-07,3.79481482124e-08,0.00189733045564,NA,NA,131.82287402,529.601666119
720,1,MS,grains,NA,NA,NA,NA,NA,1.4160404127,NA,NA,NA,NA,NA,NA,0.0250626997401,6.60832676948e-07,NA,NA,42.576003235,0.0,NA,NA,NA,NA,NA,3.45149056456,NA,467.853387564,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1790.19283858,NA,NA,NA,33928.9239934,7129.604533,NA,NA
720,1,MS,phloem,NA,6.68589863748,NA,19.6871547186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0906819346,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.148353781,NA
