,area,axis,height,metamer,organ,plant,species
3803,33.9539597154,MS,52.5381821609,3,blade,293,Caphorn
3801,0.292168116784,MS,26.25,3,internode,293,Caphorn
3802,15.8336269741,MS,33.4,3,sheath,293,Caphorn
3806,34.2266395197,MS,66.6237328052,4,blade,293,Caphorn
3804,3.75734481369,MS,42.7,4,internode,293,Caphorn
3805,18.6767683256,MS,52.25,4,sheath,293,Caphorn
3807,8.1367249728,MS,63.2,5,internode,293,Caphorn
3808,47.1238898038,MS,71.4,6,internode,293,Caphorn
3811,16.1365984253,MS,22.9444494591,1,blade,294,Caphorn
3809,3.14159265359,MS,2.5,1,internode,294,Caphorn
3810,6.22035345411,MS,10.5,1,sheath,294,Caphorn
3813,22.6438551953,MS,34.7201206393,2,blade,294,Caphorn
3812,10.1536274564,MS,21.05,2,sheath,294,Caphorn
3816,33.9539597154,MS,52.1873858835,3,blade,294,Caphorn
3814,0.292168116784,MS,26.25,3,internode,294,Caphorn
3815,15.8336269741,MS,33.4,3,sheath,294,Caphorn
3819,34.2266395197,MS,66.389062305,4,blade,294,Caphorn
3817,3.75734481369,MS,42.7,4,internode,294,Caphorn
3818,18.6767683256,MS,52.25,4,sheath,294,Caphorn
3820,8.1367249728,MS,63.2,5,internode,294,Caphorn
3821,47.1238898038,MS,71.4,6,internode,294,Caphorn
3824,16.1365984253,MS,22.9444494591,1,blade,295,Caphorn
3822,3.14159265359,MS,2.5,1,internode,295,Caphorn
3823,6.22035345411,MS,10.5,1,sheath,295,Caphorn
3826,22.6438551953,MS,35.5932483772,2,blade,295,Caphorn
3825,10.1536274564,MS,21.05,2,sheath,295,Caphorn
3829,33.9539597154,MS,51.7813163198,3,blade,295,Caphorn
3827,0.292168116784,MS,26.25,3,internode,295,Caphorn
3828,15.8336269741,MS,33.4,3,sheath,295,Caphorn
3832,34.2266395197,MS,66.6975776652,4,blade,295,Caphorn
3830,3.75734481369,MS,42.7,4,internode,295,Caphorn
3831,18.6767683256,MS,52.25,4,sheath,295,Caphorn
3833,8.1367249728,MS,63.2,5,internode,295,Caphorn
3834,47.1238898038,MS,71.4,6,internode,295,Caphorn
3837,16.1365984253,MS,15.9392120629,1,blade,296,Caphorn
3835,3.14159265359,MS,2.5,1,internode,296,Caphorn
3836,6.22035345411,MS,10.5,1,sheath,296,Caphorn
3839,22.6438551953,MS,36.7941604321,2,blade,296,Caphorn
3838,10.1536274564,MS,21.05,2,sheath,296,Caphorn
3842,33.9539597154,MS,51.6112498025,3,blade,296,Caphorn
3840,0.292168116784,MS,26.25,3,internode,296,Caphorn
3841,15.8336269741,MS,33.4,3,sheath,296,Caphorn
3845,34.2266395197,MS,67.2215175351,4,blade,296,Caphorn
3843,3.75734481369,MS,42.7,4,internode,296,Caphorn
3844,18.6767683256,MS,52.25,4,sheath,296,Caphorn
3846,8.1367249728,MS,63.2,5,internode,296,Caphorn
3847,47.1238898038,MS,71.4,6,internode,296,Caphorn
3850,16.1365984253,MS,23.8829103848,1,blade,297,Caphorn
3848,3.14159265359,MS,2.5,1,internode,297,Caphorn
3849,6.22035345411,MS,10.5,1,sheath,297,Caphorn
3852,22.6438551953,MS,36.7138851638,2,blade,297,Caphorn
3851,10.1536274564,MS,21.05,2,sheath,297,Caphorn
3855,33.9539597154,MS,51.7813163198,3,blade,297,Caphorn
3853,0.292168116784,MS,26.25,3,internode,297,Caphorn
3854,15.8336269741,MS,33.4,3,sheath,297,Caphorn
3858,34.2266395197,MS,66.9606119856,4,blade,297,Caphorn
3856,3.75734481369,MS,42.7,4,internode,297,Caphorn
3857,18.6767683256,MS,52.25,4,sheath,297,Caphorn
3859,8.1367249728,MS,63.2,5,internode,297,Caphorn
3860,47.1238898038,MS,71.4,6,internode,297,Caphorn
3863,16.1365984253,MS,24.7908707627,1,blade,298,Caphorn
3861,3.14159265359,MS,2.5,1,internode,298,Caphorn
3862,6.22035345411,MS,10.5,1,sheath,298,Caphorn
3865,22.6438551953,MS,36.8355117362,2,blade,298,Caphorn
3864,10.1536274564,MS,21.05,2,sheath,298,Caphorn
3868,33.9539597154,MS,51.5914346627,3,blade,298,Caphorn
3866,0.292168116784,MS,26.25,3,internode,298,Caphorn
3867,15.8336269741,MS,33.4,3,sheath,298,Caphorn
3871,34.2266395197,MS,66.389062305,4,blade,298,Caphorn
3869,3.75734481369,MS,42.7,4,internode,298,Caphorn
3870,18.6767683256,MS,52.25,4,sheath,298,Caphorn
3872,8.1367249728,MS,63.2,5,internode,298,Caphorn
3873,47.1238898038,MS,71.4,6,internode,298,Caphorn
3876,16.1365984253,MS,24.5670457535,1,blade,299,Caphorn
3874,3.14159265359,MS,2.5,1,internode,299,Caphorn
3875,6.22035345411,MS,10.5,1,sheath,299,Caphorn
3878,22.6438551953,MS,35.8902488366,2,blade,299,Caphorn
3877,10.1536274564,MS,21.05,2,sheath,299,Caphorn
3881,33.9539597154,MS,51.5709054447,3,blade,299,Caphorn
3879,0.292168116784,MS,26.25,3,internode,299,Caphorn
3880,15.8336269741,MS,33.4,3,sheath,299,Caphorn
3884,34.2266395197,MS,66.5322460481,4,blade,299,Caphorn
3882,3.75734481369,MS,42.7,4,internode,299,Caphorn
3883,18.6767683256,MS,52.25,4,sheath,299,Caphorn
3885,8.1367249728,MS,63.2,5,internode,299,Caphorn
3886,47.1238898038,MS,71.4,6,internode,299,Caphorn
3889,16.1365984253,MS,24.3719043668,1,blade,300,Caphorn
3887,3.14159265359,MS,2.5,1,internode,300,Caphorn
3888,6.22035345411,MS,10.5,1,sheath,300,Caphorn
3891,22.6438551953,MS,36.0355502366,2,blade,300,Caphorn
3890,10.1536274564,MS,21.05,2,sheath,300,Caphorn
3894,33.9539597154,MS,53.4252342332,3,blade,300,Caphorn
3892,0.292168116784,MS,26.25,3,internode,300,Caphorn
3893,15.8336269741,MS,33.4,3,sheath,300,Caphorn
3897,34.2266395197,MS,66.9787109517,4,blade,300,Caphorn
3895,3.75734481369,MS,42.7,4,internode,300,Caphorn
3896,18.6767683256,MS,52.25,4,sheath,300,Caphorn
3898,8.1367249728,MS,63.2,5,internode,300,Caphorn
3899,47.1238898038,MS,71.4,6,internode,300,Caphorn
3902,16.1365984253,MS,23.8829103848,1,blade,301,Caphorn
3900,3.14159265359,MS,2.5,1,internode,301,Caphorn
3901,6.22035345411,MS,10.5,1,sheath,301,Caphorn
3904,22.6438551953,MS,36.7138851638,2,blade,301,Caphorn
3903,10.1536274564,MS,21.05,2,sheath,301,Caphorn
3907,33.9539597154,MS,50.1575879356,3,blade,301,Caphorn
3905,0.292168116784,MS,26.25,3,internode,301,Caphorn
3906,15.8336269741,MS,33.4,3,sheath,301,Caphorn
3910,34.2266395197,MS,65.7053200784,4,blade,301,Caphorn
3908,3.75734481369,MS,42.7,4,internode,301,Caphorn
3909,18.6767683256,MS,52.25,4,sheath,301,Caphorn
3911,8.1367249728,MS,63.2,5,internode,301,Caphorn
3912,47.1238898038,MS,71.4,6,internode,301,Caphorn
3915,16.1365984253,MS,18.8436944964,1,blade,302,Caphorn
3913,3.14159265359,MS,2.5,1,internode,302,Caphorn
3914,6.22035345411,MS,10.5,1,sheath,302,Caphorn
3917,22.6438551953,MS,36.9198271408,2,blade,302,Caphorn
3916,10.1536274564,MS,21.05,2,sheath,302,Caphorn
3920,33.9539597154,MS,50.1575879356,3,blade,302,Caphorn
3918,0.292168116784,MS,26.25,3,internode,302,Caphorn
3919,15.8336269741,MS,33.4,3,sheath,302,Caphorn
3923,34.2266395197,MS,66.6914430559,4,blade,302,Caphorn
3921,3.75734481369,MS,42.7,4,internode,302,Caphorn
3922,18.6767683256,MS,52.25,4,sheath,302,Caphorn
3924,8.1367249728,MS,63.2,5,internode,302,Caphorn
3925,47.1238898038,MS,71.4,6,internode,302,Caphorn
3928,16.1365984253,MS,24.2850555141,1,blade,303,Caphorn
3926,3.14159265359,MS,2.5,1,internode,303,Caphorn
3927,6.22035345411,MS,10.5,1,sheath,303,Caphorn
3930,22.6438551953,MS,36.1520143328,2,blade,303,Caphorn
3929,10.1536274564,MS,21.05,2,sheath,303,Caphorn
3933,33.9539597154,MS,51.7813163198,3,blade,303,Caphorn
3931,0.292168116784,MS,26.25,3,internode,303,Caphorn
3932,15.8336269741,MS,33.4,3,sheath,303,Caphorn
3936,34.2266395197,MS,66.5322460481,4,blade,303,Caphorn
3934,3.75734481369,MS,42.7,4,internode,303,Caphorn
3935,18.6767683256,MS,52.25,4,sheath,303,Caphorn
3937,8.1367249728,MS,63.2,5,internode,303,Caphorn
3938,47.1238898038,MS,71.4,6,internode,303,Caphorn
3941,16.1365984253,MS,24.2363796656,1,blade,304,Caphorn
3939,3.14159265359,MS,2.5,1,internode,304,Caphorn
3940,6.22035345411,MS,10.5,1,sheath,304,Caphorn
3943,22.6438551953,MS,35.5932483772,2,blade,304,Caphorn
3942,10.1536274564,MS,21.05,2,sheath,304,Caphorn
3946,33.9539597154,MS,51.7813163198,3,blade,304,Caphorn
3944,0.292168116784,MS,26.25,3,internode,304,Caphorn
3945,15.8336269741,MS,33.4,3,sheath,304,Caphorn
3949,34.2266395197,MS,66.8580331725,4,blade,304,Caphorn
3947,3.75734481369,MS,42.7,4,internode,304,Caphorn
3948,18.6767683256,MS,52.25,4,sheath,304,Caphorn
3950,8.1367249728,MS,63.2,5,internode,304,Caphorn
3951,47.1238898038,MS,71.4,6,internode,304,Caphorn
3954,16.1365984253,MS,24.5459513351,1,blade,305,Caphorn
3952,3.14159265359,MS,2.5,1,internode,305,Caphorn
3953,6.22035345411,MS,10.5,1,sheath,305,Caphorn
3956,22.6438551953,MS,36.0333198645,2,blade,305,Caphorn
3955,10.1536274564,MS,21.05,2,sheath,305,Caphorn
3959,33.9539597154,MS,52.4510934811,3,blade,305,Caphorn
3957,0.292168116784,MS,26.25,3,internode,305,Caphorn
3958,15.8336269741,MS,33.4,3,sheath,305,Caphorn
3962,34.2266395197,MS,66.9787109517,4,blade,305,Caphorn
3960,3.75734481369,MS,42.7,4,internode,305,Caphorn
3961,18.6767683256,MS,52.25,4,sheath,305,Caphorn
3963,8.1367249728,MS,63.2,5,internode,305,Caphorn
3964,47.1238898038,MS,71.4,6,internode,305,Caphorn
3967,16.1365984253,MS,22.9743119444,1,blade,306,Caphorn
3965,3.14159265359,MS,2.5,1,internode,306,Caphorn
3966,6.22035345411,MS,10.5,1,sheath,306,Caphorn
3969,22.6438551953,MS,35.8134815469,2,blade,306,Caphorn
3968,10.1536274564,MS,21.05,2,sheath,306,Caphorn
3972,33.9539597154,MS,51.2612512442,3,blade,306,Caphorn
3970,0.292168116784,MS,26.25,3,internode,306,Caphorn
3971,15.8336269741,MS,33.4,3,sheath,306,Caphorn
3975,34.2266395197,MS,66.5409397431,4,blade,306,Caphorn
3973,3.75734481369,MS,42.7,4,internode,306,Caphorn
3974,18.6767683256,MS,52.25,4,sheath,306,Caphorn
3976,8.1367249728,MS,63.2,5,internode,306,Caphorn
3977,47.1238898038,MS,71.4,6,internode,306,Caphorn
3980,16.1365984253,MS,15.9392120629,1,blade,307,Caphorn
3978,3.14159265359,MS,2.5,1,internode,307,Caphorn
3979,6.22035345411,MS,10.5,1,sheath,307,Caphorn
3982,22.6438551953,MS,35.8134815469,2,blade,307,Caphorn
3981,10.1536274564,MS,21.05,2,sheath,307,Caphorn
3985,33.9539597154,MS,51.5436137419,3,blade,307,Caphorn
3983,0.292168116784,MS,26.25,3,internode,307,Caphorn
3984,15.8336269741,MS,33.4,3,sheath,307,Caphorn
3988,34.2266395197,MS,66.9787109517,4,blade,307,Caphorn
3986,3.75734481369,MS,42.7,4,internode,307,Caphorn
3987,18.6767683256,MS,52.25,4,sheath,307,Caphorn
3989,8.1367249728,MS,63.2,5,internode,307,Caphorn
3990,47.1238898038,MS,71.4,6,internode,307,Caphorn
3993,16.1365984253,MS,24.2363796656,1,blade,308,Caphorn
3991,3.14159265359,MS,2.5,1,internode,308,Caphorn
3992,6.22035345411,MS,10.5,1,sheath,308,Caphorn
3995,22.6438551953,MS,35.9804004354,2,blade,308,Caphorn
3994,10.1536274564,MS,21.05,2,sheath,308,Caphorn
3998,33.9539597154,MS,52.1873858835,3,blade,308,Caphorn
3996,0.292168116784,MS,26.25,3,internode,308,Caphorn
3997,15.8336269741,MS,33.4,3,sheath,308,Caphorn
4001,34.2266395197,MS,66.389062305,4,blade,308,Caphorn
3999,3.75734481369,MS,42.7,4,internode,308,Caphorn
4000,18.6767683256,MS,52.25,4,sheath,308,Caphorn
4002,8.1367249728,MS,63.2,5,internode,308,Caphorn
4003,47.1238898038,MS,71.4,6,internode,308,Caphorn
4006,16.1365984253,MS,22.4356760314,1,blade,309,Caphorn
4004,3.14159265359,MS,2.5,1,internode,309,Caphorn
4005,6.22035345411,MS,10.5,1,sheath,309,Caphorn
4008,22.6438551953,MS,34.5849137228,2,blade,309,Caphorn
4007,10.1536274564,MS,21.05,2,sheath,309,Caphorn
4011,33.9539597154,MS,53.4252342332,3,blade,309,Caphorn
4009,0.292168116784,MS,26.25,3,internode,309,Caphorn
4010,15.8336269741,MS,33.4,3,sheath,309,Caphorn
4014,34.2266395197,MS,67.5081103131,4,blade,309,Caphorn
4012,3.75734481369,MS,42.7,4,internode,309,Caphorn
4013,18.6767683256,MS,52.25,4,sheath,309,Caphorn
4015,8.1367249728,MS,63.2,5,internode,309,Caphorn
4016,47.1238898038,MS,71.4,6,internode,309,Caphorn
4019,16.1365984253,MS,24.7908707627,1,blade,310,Caphorn
4017,3.14159265359,MS,2.5,1,internode,310,Caphorn
4018,6.22035345411,MS,10.5,1,sheath,310,Caphorn
4021,22.6438551953,MS,35.9804004354,2,blade,310,Caphorn
4020,10.1536274564,MS,21.05,2,sheath,310,Caphorn
4024,33.9539597154,MS,51.5709054447,3,blade,310,Caphorn
4022,0.292168116784,MS,26.25,3,internode,310,Caphorn
4023,15.8336269741,MS,33.4,3,sheath,310,Caphorn
4027,34.2266395197,MS,66.9606119856,4,blade,310,Caphorn
4025,3.75734481369,MS,42.7,4,internode,310,Caphorn
4026,18.6767683256,MS,52.25,4,sheath,310,Caphorn
4028,8.1367249728,MS,63.2,5,internode,310,Caphorn
4029,47.1238898038,MS,71.4,6,internode,310,Caphorn
4032,16.1365984253,MS,23.6888516954,1,blade,311,Caphorn
4030,3.14159265359,MS,2.5,1,internode,311,Caphorn
4031,6.22035345411,MS,10.5,1,sheath,311,Caphorn
4034,22.6438551953,MS,34.7201206393,2,blade,311,Caphorn
4033,10.1536274564,MS,21.05,2,sheath,311,Caphorn
4037,33.9539597154,MS,50.416101525,3,blade,311,Caphorn
4035,0.292168116784,MS,26.25,3,internode,311,Caphorn
4036,15.8336269741,MS,33.4,3,sheath,311,Caphorn
4040,34.2266395197,MS,66.8838346492,4,blade,311,Caphorn
4038,3.75734481369,MS,42.7,4,internode,311,Caphorn
4039,18.6767683256,MS,52.25,4,sheath,311,Caphorn
4041,8.1367249728,MS,63.2,5,internode,311,Caphorn
4042,47.1238898038,MS,71.4,6,internode,311,Caphorn
4045,16.1365984253,MS,24.2363796656,1,blade,312,Caphorn
4043,3.14159265359,MS,2.5,1,internode,312,Caphorn
4044,6.22035345411,MS,10.5,1,sheath,312,Caphorn
4047,22.6438551953,MS,34.7201206393,2,blade,312,Caphorn
4046,10.1536274564,MS,21.05,2,sheath,312,Caphorn
4050,33.9539597154,MS,51.2612512442,3,blade,312,Caphorn
4048,0.292168116784,MS,26.25,3,internode,312,Caphorn
4049,15.8336269741,MS,33.4,3,sheath,312,Caphorn
4053,34.2266395197,MS,66.881178343,4,blade,312,Caphorn
4051,3.75734481369,MS,42.7,4,internode,312,Caphorn
4052,18.6767683256,MS,52.25,4,sheath,312,Caphorn
4054,8.1367249728,MS,63.2,5,internode,312,Caphorn
4055,47.1238898038,MS,71.4,6,internode,312,Caphorn
4058,16.1365984253,MS,22.7392951691,1,blade,313,Caphorn
4056,3.14159265359,MS,2.5,1,internode,313,Caphorn
4057,6.22035345411,MS,10.5,1,sheath,313,Caphorn
4060,22.6438551953,MS,35.3683410417,2,blade,313,Caphorn
4059,10.1536274564,MS,21.05,2,sheath,313,Caphorn
4063,33.9539597154,MS,50.4021535364,3,blade,313,Caphorn
4061,0.292168116784,MS,26.25,3,internode,313,Caphorn
4062,15.8336269741,MS,33.4,3,sheath,313,Caphorn
4066,34.2266395197,MS,66.5409397431,4,blade,313,Caphorn
4064,3.75734481369,MS,42.7,4,internode,313,Caphorn
4065,18.6767683256,MS,52.25,4,sheath,313,Caphorn
4067,8.1367249728,MS,63.2,5,internode,313,Caphorn
4068,47.1238898038,MS,71.4,6,internode,313,Caphorn
4071,16.1365984253,MS,22.9444494591,1,blade,314,Caphorn
4069,3.14159265359,MS,2.5,1,internode,314,Caphorn
4070,6.22035345411,MS,10.5,1,sheath,314,Caphorn
4073,22.6438551953,MS,35.2166859798,2,blade,314,Caphorn
4072,10.1536274564,MS,21.05,2,sheath,314,Caphorn
4076,33.9539597154,MS,52.5381821609,3,blade,314,Caphorn
4074,0.292168116784,MS,26.25,3,internode,314,Caphorn
4075,15.8336269741,MS,33.4,3,sheath,314,Caphorn
4079,34.2266395197,MS,66.389062305,4,blade,314,Caphorn
4077,3.75734481369,MS,42.7,4,internode,314,Caphorn
4078,18.6767683256,MS,52.25,4,sheath,314,Caphorn
4080,8.1367249728,MS,63.2,5,internode,314,Caphorn
4081,47.1238898038,MS,71.4,6,internode,314,Caphorn
4084,16.1365984253,MS,18.8436944964,1,blade,315,Caphorn
4082,3.14159265359,MS,2.5,1,internode,315,Caphorn
4083,6.22035345411,MS,10.5,1,sheath,315,Caphorn
4086,22.6438551953,MS,36.0332930771,2,blade,315,Caphorn
4085,10.1536274564,MS,21.05,2,sheath,315,Caphorn
4089,33.9539597154,MS,51.7813163198,3,blade,315,Caphorn
4087,0.292168116784,MS,26.25,3,internode,315,Caphorn
4088,15.8336269741,MS,33.4,3,sheath,315,Caphorn
4092,34.2266395197,MS,67.2725992912,4,blade,315,Caphorn
4090,3.75734481369,MS,42.7,4,internode,315,Caphorn
4091,18.6767683256,MS,52.25,4,sheath,315,Caphorn
4093,8.1367249728,MS,63.2,5,internode,315,Caphorn
4094,47.1238898038,MS,71.4,6,internode,315,Caphorn
4097,16.1365984253,MS,23.8829103848,1,blade,316,Caphorn
4095,3.14159265359,MS,2.5,1,internode,316,Caphorn
4096,6.22035345411,MS,10.5,1,sheath,316,Caphorn
4099,22.6438551953,MS,36.8355117362,2,blade,316,Caphorn
4098,10.1536274564,MS,21.05,2,sheath,316,Caphorn
4102,33.9539597154,MS,52.4510934811,3,blade,316,Caphorn
4100,0.292168116784,MS,26.25,3,internode,316,Caphorn
4101,15.8336269741,MS,33.4,3,sheath,316,Caphorn
4105,34.2266395197,MS,66.5409397431,4,blade,316,Caphorn
4103,3.75734481369,MS,42.7,4,internode,316,Caphorn
4104,18.6767683256,MS,52.25,4,sheath,316,Caphorn
4106,8.1367249728,MS,63.2,5,internode,316,Caphorn
4107,47.1238898038,MS,71.4,6,internode,316,Caphorn
4110,16.1365984253,MS,24.3719043668,1,blade,317,Caphorn
4108,3.14159265359,MS,2.5,1,internode,317,Caphorn
4109,6.22035345411,MS,10.5,1,sheath,317,Caphorn
4112,22.6438551953,MS,35.6190403949,2,blade,317,Caphorn
4111,10.1536274564,MS,21.05,2,sheath,317,Caphorn
4115,33.9539597154,MS,51.5914346627,3,blade,317,Caphorn
4113,0.292168116784,MS,26.25,3,internode,317,Caphorn
4114,15.8336269741,MS,33.4,3,sheath,317,Caphorn
4118,34.2266395197,MS,66.5322460481,4,blade,317,Caphorn
4116,3.75734481369,MS,42.7,4,internode,317,Caphorn
4117,18.6767683256,MS,52.25,4,sheath,317,Caphorn
4119,8.1367249728,MS,63.2,5,internode,317,Caphorn
4120,47.1238898038,MS,71.4,6,internode,317,Caphorn
4123,16.1365984253,MS,23.7791848205,1,blade,318,Caphorn
4121,3.14159265359,MS,2.5,1,internode,318,Caphorn
4122,6.22035345411,MS,10.5,1,sheath,318,Caphorn
4125,22.6438551953,MS,36.0332930771,2,blade,318,Caphorn
4124,10.1536274564,MS,21.05,2,sheath,318,Caphorn
4128,33.9539597154,MS,51.0896277053,3,blade,318,Caphorn
4126,0.292168116784,MS,26.25,3,internode,318,Caphorn
4127,15.8336269741,MS,33.4,3,sheath,318,Caphorn
4131,34.2266395197,MS,67.2725992912,4,blade,318,Caphorn
4129,3.75734481369,MS,42.7,4,internode,318,Caphorn
4130,18.6767683256,MS,52.25,4,sheath,318,Caphorn
4132,8.1367249728,MS,63.2,5,internode,318,Caphorn
4133,47.1238898038,MS,71.4,6,internode,318,Caphorn
4136,16.1365984253,MS,23.0072197039,1,blade,319,Caphorn
4134,3.14159265359,MS,2.5,1,internode,319,Caphorn
4135,6.22035345411,MS,10.5,1,sheath,319,Caphorn
4138,22.6438551953,MS,37.751556881,2,blade,319,Caphorn
4137,10.1536274564,MS,21.05,2,sheath,319,Caphorn
4141,33.9539597154,MS,52.1873858835,3,blade,319,Caphorn
4139,0.292168116784,MS,26.25,3,internode,319,Caphorn
4140,15.8336269741,MS,33.4,3,sheath,319,Caphorn
4144,34.2266395197,MS,66.6914430559,4,blade,319,Caphorn
4142,3.75734481369,MS,42.7,4,internode,319,Caphorn
4143,18.6767683256,MS,52.25,4,sheath,319,Caphorn
4145,8.1367249728,MS,63.2,5,internode,319,Caphorn
4146,47.1238898038,MS,71.4,6,internode,319,Caphorn
4149,16.1365984253,MS,22.4356760314,1,blade,320,Caphorn
4147,3.14159265359,MS,2.5,1,internode,320,Caphorn
4148,6.22035345411,MS,10.5,1,sheath,320,Caphorn
4151,22.6438551953,MS,35.3683410417,2,blade,320,Caphorn
4150,10.1536274564,MS,21.05,2,sheath,320,Caphorn
4154,33.9539597154,MS,51.5709054447,3,blade,320,Caphorn
4152,0.292168116784,MS,26.25,3,internode,320,Caphorn
4153,15.8336269741,MS,33.4,3,sheath,320,Caphorn
4157,34.2266395197,MS,66.9787109517,4,blade,320,Caphorn
4155,3.75734481369,MS,42.7,4,internode,320,Caphorn
4156,18.6767683256,MS,52.25,4,sheath,320,Caphorn
4158,8.1367249728,MS,63.2,5,internode,320,Caphorn
4159,47.1238898038,MS,71.4,6,internode,320,Caphorn
4162,16.1365984253,MS,24.2850555141,1,blade,321,Caphorn
4160,3.14159265359,MS,2.5,1,internode,321,Caphorn
4161,6.22035345411,MS,10.5,1,sheath,321,Caphorn
4164,22.6438551953,MS,35.6190403949,2,blade,321,Caphorn
4163,10.1536274564,MS,21.05,2,sheath,321,Caphorn
4167,33.9539597154,MS,53.4252342332,3,blade,321,Caphorn
4165,0.292168116784,MS,26.25,3,internode,321,Caphorn
4166,15.8336269741,MS,33.4,3,sheath,321,Caphorn
4170,34.2266395197,MS,66.389062305,4,blade,321,Caphorn
4168,3.75734481369,MS,42.7,4,internode,321,Caphorn
4169,18.6767683256,MS,52.25,4,sheath,321,Caphorn
4171,8.1367249728,MS,63.2,5,internode,321,Caphorn
4172,47.1238898038,MS,71.4,6,internode,321,Caphorn
4175,16.1365984253,MS,23.6888516954,1,blade,322,Caphorn
4173,3.14159265359,MS,2.5,1,internode,322,Caphorn
4174,6.22035345411,MS,10.5,1,sheath,322,Caphorn
4177,22.6438551953,MS,34.7201206393,2,blade,322,Caphorn
4176,10.1536274564,MS,21.05,2,sheath,322,Caphorn
4180,33.9539597154,MS,51.5914346627,3,blade,322,Caphorn
4178,0.292168116784,MS,26.25,3,internode,322,Caphorn
4179,15.8336269741,MS,33.4,3,sheath,322,Caphorn
4183,34.2266395197,MS,66.8838346492,4,blade,322,Caphorn
4181,3.75734481369,MS,42.7,4,internode,322,Caphorn
4182,18.6767683256,MS,52.25,4,sheath,322,Caphorn
4184,8.1367249728,MS,63.2,5,internode,322,Caphorn
4185,47.1238898038,MS,71.4,6,internode,322,Caphorn
4188,16.1365984253,MS,18.8436944964,1,blade,323,Caphorn
4186,3.14159265359,MS,2.5,1,internode,323,Caphorn
4187,6.22035345411,MS,10.5,1,sheath,323,Caphorn
4190,22.6438551953,MS,35.3683410417,2,blade,323,Caphorn
4189,10.1536274564,MS,21.05,2,sheath,323,Caphorn
4193,33.9539597154,MS,52.1873858835,3,blade,323,Caphorn
4191,0.292168116784,MS,26.25,3,internode,323,Caphorn
4192,15.8336269741,MS,33.4,3,sheath,323,Caphorn
4196,34.2266395197,MS,66.5322460481,4,blade,323,Caphorn
4194,3.75734481369,MS,42.7,4,internode,323,Caphorn
4195,18.6767683256,MS,52.25,4,sheath,323,Caphorn
4197,8.1367249728,MS,63.2,5,internode,323,Caphorn
4198,47.1238898038,MS,71.4,6,internode,323,Caphorn
4201,16.1365984253,MS,23.2018914755,1,blade,324,Caphorn
4199,3.14159265359,MS,2.5,1,internode,324,Caphorn
4200,6.22035345411,MS,10.5,1,sheath,324,Caphorn
4203,22.6438551953,MS,35.8902488366,2,blade,324,Caphorn
4202,10.1536274564,MS,21.05,2,sheath,324,Caphorn
4206,33.9539597154,MS,53.4252342332,3,blade,324,Caphorn
4204,0.292168116784,MS,26.25,3,internode,324,Caphorn
4205,15.8336269741,MS,33.4,3,sheath,324,Caphorn
4209,34.2266395197,MS,66.6975776652,4,blade,324,Caphorn
