t,hour,air_temperature,PARi_original,soil_temperature,DOY,humidity,ambient_CO2,Wind,PARi
3113,5,8.281958342,14.99387203,8.150516326,116,0.75,360,2.2,7.496936014
3114,6,8.843119876,101.2105937,8.583879138,116,0.75,360,2.2,50.60529686
3115,7,10.04637268,285.3172104,9.902119144,116,0.75,360,2.2,142.6586052
3116,8,11.49667401,544.5191642,11.84046628,116,0.75,360,2.2,272.2595821
3117,9,12.67560684,765.1811621,13.90377202,116,0.75,360,2.2,382.590581
3118,10,13.7360528,974.9870636,15.63223557,116,0.75,360,2.2,487.4935318
3119,11,14.60656097,1132.040207,17.028716,116,0.75,360,2.2,566.0201035
3120,12,15.04349474,1210.349086,18.2309172,116,0.75,360,2.2,605.1745431
3121,13,15.51367453,1120.717821,18.23762975,116,0.75,360,2.2,560.3589103
3122,14,15.77702895,1082.136252,18.56391617,116,0.75,360,2.2,541.0681258
3123,15,15.66936509,886.5571696,18.11541872,116,0.75,360,2.2,443.2785848
3124,16,15.39262367,652.7074213,16.95545877,116,0.75,360,2.2,326.3537107
3125,17,14.75844032,432.1745936,15.71424792,116,0.75,360,2.2,216.0872968
3126,18,13.83487636,210.6109729,14.24877085,116,0.75,360,2.2,105.3054865
3127,19,12.75371186,59.77352175,12.63895059,116,0.75,360,2.2,29.88676087
3128,20,12.06725171,2.244011665,11.47645909,116,0.75,360,2.2,1.122005832
3129,21,11.36353575,0,10.79435643,116,0.75,360,2.2,0
3130,22,10.87169433,0,10.32424651,116,0.75,360,2.2,0
3131,23,10.31886006,0,9.887267428,116,0.75,360,2.2,0
3132,24,9.885327508,0,9.3973923,116,0.75,360,2.2,0
3133,1,9.524690442,0,9.197516848,117,0.75,360,2.2,0
3134,2,9.188787068,0,8.985689284,117,0.75,360,2.2,0
3135,3,8.836363885,0,8.673008188,117,0.75,360,2.2,0
3136,4,8.520185057,0,8.386031697,117,0.75,360,2.2,0
3137,5,8.390141323,15.73034082,8.245521897,117,0.75,360,2.2,7.865170409
3138,6,8.970128689,104.3610136,8.697378255,117,0.75,360,2.2,52.18050682
3139,7,10.18495112,290.94428,10.03162242,117,0.75,360,2.2,145.47214
3140,8,11.6289154,551.142868,11.97948069,117,0.75,360,2.2,275.571434
3141,9,12.80762885,772.456684,14.03713806,117,0.75,360,2.2,386.228342
3142,10,13.86622942,981.9131068,15.75752567,117,0.75,360,2.2,490.9565534
3143,11,14.73949789,1140.209649,17.15681549,117,0.75,360,2.2,570.1048246
3144,12,15.16708632,1217.360455,18.34292986,117,0.75,360,2.2,608.6802274
3145,13,15.63962731,1126.728256,18.3420594,117,0.75,360,2.2,563.3641278
3146,14,15.90314089,1088.808505,18.6674862,117,0.75,360,2.2,544.4042526
3147,15,15.79871611,892.7359375,18.21532826,117,0.75,360,2.2,446.3679688
3148,16,15.51946831,658.0785108,17.05984216,117,0.75,360,2.2,329.0392554
3149,17,14.8807554,436.7232916,15.82123885,117,0.75,360,2.2,218.3616458
3150,18,13.96466698,214.8575984,14.36123022,117,0.75,360,2.2,107.4287992
3151,19,12.88253446,62.11946791,12.75782181,117,0.75,360,2.2,31.05973396
3152,20,12.18306674,2.468511479,11.58306837,117,0.75,360,2.2,1.23425574
3153,21,11.47485818,0,10.89490253,117,0.75,360,2.2,0
3154,22,10.9759875,0,10.42188632,117,0.75,360,2.2,0
3155,23,10.42376297,0,9.984158302,117,0.75,360,2.2,0
3156,24,9.992010904,0,9.492466407,117,0.75,360,2.2,0
3157,1,9.634073494,0,9.295345959,118,0.75,360,2.2,0
3158,2,9.294661433,0,9.083645292,118,0.75,360,2.2,0
3159,3,8.941999976,0,8.765397319,118,0.75,360,2.2,0
3160,4,8.623680298,0,8.475400804,118,0.75,360,2.2,0
3161,5,8.498463409,16.47820997,8.340828781,118,0.75,360,2.2,8.239104987
3162,6,9.097388629,107.5334608,8.811365618,118,0.75,360,2.2,53.7667304
3163,7,10.32357127,296.5718511,10.16131751,118,0.75,360,2.2,148.2859256
3164,8,11.76086935,557.7079014,12.11799878,118,0.75,360,2.2,278.8539507
3165,9,12.93920094,779.6838053,14.1691441,118,0.75,360,2.2,389.8419027
3166,10,13.99585233,988.7310153,15.88084532,118,0.75,360,2.2,494.3655076
3167,11,14.8717834,1148.272326,17.28255095,118,0.75,360,2.2,574.1361631
3168,12,15.29005479,1224.23956,18.45216647,118,0.75,360,2.2,612.1197799
3169,13,15.76491882,1132.659713,18.4439317,118,0.75,360,2.2,566.3298563
3170,14,16.02855119,1095.355545,18.76848929,118,0.75,360,2.2,547.6777723
3171,15,15.92742258,898.8353067,18.31298965,118,0.75,360,2.2,449.4176534
3172,16,15.64568687,663.3986268,17.16262131,118,0.75,360,2.2,331.6993134
3173,17,15.00250418,441.2635403,15.92713049,118,0.75,360,2.2,220.6317702
3174,18,14.09407943,219.1244596,14.4730672,118,0.75,360,2.2,109.5622298
3175,19,13.01115746,64.49932479,12.87657645,118,0.75,360,2.2,32.24966239
3176,20,12.29851865,2.702321844,11.6896955,118,0.75,360,2.2,1.351160922
3177,21,11.58583854,0,10.99544125,118,0.75,360,2.2,0
3178,22,11.07988675,0,10.51948442,118,0.75,360,2.2,0
3179,23,10.52837676,0,10.08105434,118,0.75,360,2.2,0
3180,24,10.09842155,0,9.587597716,118,0.75,360,2.2,0
3181,1,9.743190482,0,9.393160637,119,0.75,360,2.2,0
3182,2,9.40022694,0,9.181514548,119,0.75,360,2.2,0
3183,3,9.047397031,0,8.857737903,119,0.75,360,2.2,0
3184,4,8.726984967,0,8.564768801,119,0.75,360,2.2,0
3185,5,8.606847043,17.23716263,8.436377513,119,0.75,360,2.2,8.618581317
3186,6,9.224810743,110.726142,8.925771644,119,0.75,360,2.2,55.36307099
3187,7,10.46214242,302.197265,10.29112602,119,0.75,360,2.2,151.0986325
3188,8,11.89246525,564.2118043,12.25593704,119,0.75,360,2.2,282.1059021
3189,9,13.0702557,786.8615213,14.29971772,119,0.75,360,2.2,393.4307606
3190,10,14.12485742,995.4388337,16.00213481,119,0.75,360,2.2,497.7194168
3191,11,15.00334871,1156.225253,17.40585659,119,0.75,360,2.2,578.1126266
3192,12,15.41234577,1230.984632,18.5585811,119,0.75,360,2.2,615.4923161
3193,13,15.88948973,1138.51172,18.54321268,119,0.75,360,2.2,569.2558598
3194,14,16.15319973,1101.773624,18.86688976,119,0.75,360,2.2,550.8868121
3195,15,16.05542363,904.8532,18.40837622,119,0.75,360,2.2,452.4266
3196,16,15.77122827,668.6668148,17.26377075,119,0.75,360,2.2,334.3334074
3197,17,15.12364816,445.7962381,16.03190127,119,0.75,360,2.2,222.8981191
3198,18,14.22306253,223.4104683,14.58425392,119,0.75,360,2.2,111.7052341
3199,19,13.13952257,66.9123332,12.9951725,119,0.75,360,2.2,33.4561666
3200,20,12.41355063,2.945627838,11.79630088,119,0.75,360,2.2,1.472813919
3201,21,11.69641423,0,11.09592988,119,0.75,360,2.2,0
3202,22,11.18333231,0,10.61699368,119,0.75,360,2.2,0
3203,23,10.63263649,0,10.17790447,119,0.75,360,2.2,0
3204,24,10.20448598,0,9.682732188,119,0.75,360,2.2,0
3205,1,9.851957081,0,9.490895843,120,0.75,360,2.2,0
3206,2,9.505399633,0,9.279224987,120,0.75,360,2.2,0
3207,3,9.152469712,0,8.949964287,120,0.75,360,2.2,0
3208,4,8.830015836,0,8.654072598,120,0.75,360,2.2,0
3209,5,8.715213116,18.00687055,8.532107365,120,0.75,360,2.2,9.003435274
3210,6,9.352304247,113.9372186,9.040525209,120,0.75,360,2.2,56.96860931
3211,7,10.60057212,307.8178197,10.42096805,120,0.75,360,2.2,153.9089099
3212,8,12.02363146,570.6521116,12.39321073,120,0.75,360,2.2,285.3260558
3213,9,13.20072484,793.9888532,14.42878602,120,0.75,360,2.2,396.9944266
3214,10,14.25317978,1002.034633,16.12133455,120,0.75,360,2.2,501.0173167
3215,11,15.13412419,1164.065445,17.52666679,120,0.75,360,2.2,582.0327226
3216,12,15.53390429,1237.593944,18.66212862,120,0.75,360,2.2,618.796972
3217,13,16.01328007,1144.283842,18.63986933,120,0.75,360,2.2,572.1419212
3218,14,16.27702574,1108.058974,18.96265278,120,0.75,360,2.2,554.0294869
3219,15,16.1826577,910.7875375,18.50146222,120,0.75,360,2.2,455.3937687
3220,16,15.89604093,673.8821341,17.36326562,120,0.75,360,2.2,336.9410671
3221,17,15.24414875,450.3223314,16.13553017,120,0.75,360,2.2,225.1611657
3222,18,14.35156457,227.7145176,14.69476266,120,0.75,360,2.2,113.8572588
3223,19,13.26757074,69.35770667,13.11356746,120,0.75,360,2.2,34.67885333
3224,20,12.52810511,3.198615809,11.9028443,120,0.75,360,2.2,1.599307904
3225,21,11.80652171,0,11.19632502,120,0.75,360,2.2,0
3226,22,11.28626362,0,10.71436618,120,0.75,360,2.2,0
3227,23,10.73647617,0,10.2746567,120,0.75,360,2.2,0
3228,24,10.31012948,0,9.777814762,120,0.75,360,2.2,0
3229,1,9.960287424,0,9.588485275,121,0.75,360,2.2,0
3230,2,9.610094048,0,9.376703135,121,0.75,360,2.2,0
3231,3,9.257131098,0,9.04200954,121,0.75,360,2.2,0
3232,4,8.932688128,0,8.743247866,121,0.75,360,2.2,0
3233,5,8.823480971,18.78699409,8.627956347,121,0.75,360,2.2,9.393497043
3234,6,9.479776516,117.1648068,9.155553644,121,0.75,360,2.2,58.58240341
3235,7,10.73876624,313.4307697,10.55076217,121,0.75,360,2.2,156.7153849
3236,8,12.1542953,577.0263531,12.5297339,121,0.75,360,2.2,288.5131766
3237,9,13.33053914,801.064848,14.55627563,121,0.75,360,2.2,400.532424
3238,10,14.3807537,1008.516512,16.23838508,121,0.75,360,2.2,504.2582559
3239,11,15.26403938,1171.789917,17.64491607,121,0.75,360,2.2,585.8949586
3240,12,15.6546749,1244.06581,18.76276469,121,0.75,360,2.2,622.0329049
3241,13,16.13622921,1149.975686,18.73386956,121,0.75,360,2.2,574.9878429
3242,14,16.39996778,1114.207798,19.05574437,121,0.75,360,2.2,557.1038991
3243,15,16.30906251,916.6362367,18.59222283,121,0.75,360,2.2,458.3181184
3244,16,16.02007289,679.0436578,17.46108171,121,0.75,360,2.2,339.5218289
3245,17,15.36396723,454.842815,16.23799663,121,0.75,360,2.2,227.4214075
3246,18,14.47953333,232.0354824,14.80456579,121,0.75,360,2.2,116.0177412
3247,19,13.3952421,71.83463139,13.23171834,121,0.75,360,2.2,35.91731569
3248,20,12.64212383,3.461473379,12.00928499,121,0.75,360,2.2,1.73073669
3249,21,11.9160966,0,11.29658263,121,0.75,360,2.2,0
3250,22,11.38861929,0,10.8115532,121,0.75,360,2.2,0
3251,23,10.83982883,0,10.37125816,121,0.75,360,2.2,0
3252,24,10.41527611,0,9.872789358,121,0.75,360,2.2,0
3253,1,10.0680941,0,9.685861366,122,0.75,360,2.2,0
3254,2,9.714223212,0,9.473874106,122,0.75,360,2.2,0
3255,3,9.361292686,0,9.133805456,122,0.75,360,2.2,0
3256,4,9.034915521,0,8.832229036,122,0.75,360,2.2,0
3257,5,8.9315684,19.57718223,8.723861207,122,0.75,360,2.2,9.788591117
3258,6,9.607133094,120.4069773,9.270782737,122,0.75,360,2.2,60.20348867
3259,7,10.87662891,319.0333262,10.68042543,122,0.75,360,2.2,159.5166631
3260,8,12.28438302,583.3320538,12.66541934,122,0.75,360,2.2,291.6660269
3261,9,13.45962846,808.0885784,14.68211268,122,0.75,360,2.2,404.0442892
3262,10,14.50751271,1014.882593,16.35322705,122,0.75,360,2.2,507.4412967
3263,11,15.39302293,1179.395685,17.76053907,122,0.75,360,2.2,589.6978424
3264,12,15.77460155,1250.398586,18.86044574,122,0.75,360,2.2,625.1992928
3265,13,16.25827586,1155.586892,18.82518224,122,0.75,360,2.2,577.7934461
3266,14,16.52196376,1120.216278,19.14613146,122,0.75,360,2.2,560.1081392
3267,15,16.43457511,922.3972123,18.68063414,122,0.75,360,2.2,461.1986062
3268,16,16.14327169,684.1504727,17.55719544,122,0.75,360,2.2,342.0752363
3269,17,15.48306476,459.358732,16.33928063,122,0.75,360,2.2,229.679366
3270,18,14.60691612,236.3722191,14.91363585,122,0.75,360,2.2,118.1861096
3271,19,13.52247603,74.34226624,13.34958166,122,0.75,360,2.2,37.17113312
3272,20,12.7555478,3.734389444,12.1155816,122,0.75,360,2.2,1.867194722
3273,21,12.02507356,0,11.39665798,122,0.75,360,2.2,0
3274,22,11.4903371,0,10.90850529,122,0.75,360,2.2,0
3275,23,10.94262648,0,10.46765504,122,0.75,360,2.2,0
3276,24,10.51984869,0,9.967598881,122,0.75,360,2.2,0
3277,1,10.17528818,0,9.782955286,123,0.75,360,2.2,0
3278,2,9.817698644,0,9.570661602,123,0.75,360,2.2,0
3279,3,9.464864388,0,9.225282552,123,0.75,360,2.2,0
3280,4,9.136610142,0,8.9209493,123,0.75,360,2.2,0
3281,5,9.03939165,20.37707259,8.819757429,123,0.75,360,2.2,10.1885363
3282,6,9.734277688,123.6617556,9.386136731,123,0.75,360,2.2,61.83087781
3283,7,11.01406257,324.6226569,10.80987336,123,0.75,360,2.2,162.3113285
3284,8,12.41381984,589.5667333,12.80017865,123,0.75,360,2.2,294.7833666
3285,9,13.58792177,815.059143,14.80622283,123,0.75,360,2.2,407.5295715
3286,10,14.63338952,1021.131029,16.46580124,123,0.75,360,2.2,510.5655144
3287,11,15.52100267,1186.879764,17.8734706,123,0.75,360,2.2,593.4398818
3288,12,15.8936277,1256.590669,18.95512904,123,0.75,360,2.2,628.2953346
3289,13,16.37935811,1161.117143,18.91377716,123,0.75,360,2.2,580.5585713
3290,14,16.64295094,1126.08057,19.23378182,123,0.75,360,2.2,563.0402848
3291,15,16.55913186,928.0683764,18.76667318,123,0.75,360,2.2,464.0341882
3292,16,16.26558446,689.2016792,17.65158383,123,0.75,360,2.2,344.6008396
3293,17,15.60140242,463.8711739,16.43936263,123,0.75,360,2.2,231.9355869
3294,18,14.73365969,240.7235655,15.02194547,123,0.75,360,2.2,120.3617828
3295,19,13.64921109,76.87974278,13.46711343,123,0.75,360,2.2,38.43987139
3296,20,12.86831732,4.017554169,12.22169222,123,0.75,360,2.2,2.008777084
3297,21,12.13338636,0,11.49650568,123,0.75,360,2.2,0
3298,22,11.59135402,0,11.00517218,123,0.75,360,2.2,0
3299,23,11.04480012,0,10.56379262,123,0.75,360,2.2,0
3300,24,10.6237688,0,10.06218521,123,0.75,360,2.2,0
3301,1,10.28177916,0,9.87969694,124,0.75,360,2.2,0
3302,2,9.920430356,0,9.666987915,124,0.75,360,2.2,0
3303,3,9.567754533,0,9.316370071,124,0.75,360,2.2,0
3304,4,9.237682575,0,9.009340608,124,0.75,360,2.2,0
3305,5,9.146865415,21.18629138,8.915579236,124,0.75,360,2.2,10.59314569
3306,6,9.861112168,126.9271217,9.501538327,124,0.75,360,2.2,63.46356087
3307,7,11.15096797,330.1958863,10.93901996,124,0.75,360,2.2,165.0979432
3308,8,12.54252995,595.7279063,12.93392218,124,0.75,360,2.2,297.8639531
3309,9,13.71534713,821.9756661,14.92853125,124,0.75,360,2.2,410.987833
3310,10,14.75831606,1027.259995,16.57604855,124,0.75,360,2.2,513.6299973
3311,11,15.64790556,1194.239169,17.98364558,124,0.75,360,2.2,597.1195846
3312,12,16.01169622,1262.6405,19.0467726,124,0.75,360,2.2,631.3202502
3313,13,16.49941337,1166.566157,18.99962508,124,0.75,360,2.2,583.2830783
3314,14,16.76286589,1131.796804,19.31866408,124,0.75,360,2.2,565.8984018
3315,15,16.68266841,933.6476382,18.8503179,124,0.75,360,2.2,466.8238191
3316,16,16.3869579,694.1963919,17.74422457,124,0.75,360,2.2,347.0981959
3317,17,15.71894116,468.3812802,16.53822359,124,0.75,360,2.2,234.1906401
3318,18,14.85971034,245.088341,15.12946744,124,0.75,360,2.2,122.5441705
3319,19,13.77538506,79.44616525,13.58426919,124,0.75,360,2.2,39.72308262
3320,20,12.98037196,4.311158993,12.32757436,124,0.75,360,2.2,2.155579496
3321,21,12.24096789,0,11.59607966,124,0.75,360,2.2,0
3322,22,11.69160621,0,11.10150283,124,0.75,360,2.2,0
3323,23,11.14627973,0,10.6596153,124,0.75,360,2.2,0
3324,24,10.72695679,0,10.15648922,124,0.75,360,2.2,0
3325,1,10.38747502,0,9.97601497,125,0.75,360,2.2,0
3326,2,10.02232685,0,9.762773924,125,0.75,360,2.2,0
3327,3,9.669869866,0,9.406995979,125,0.75,360,2.2,0
3328,4,9.338041851,0.000136853,9.097333676,125,0.75,360,2.2,6.84266E-05
3329,5,9.253902842,22.00445343,9.011259587,125,0.75,360,2.2,11.00222671
3330,6,9.98753657,130.2010105,9.616908679,125,0.75,360,2.2,65.10050524
3331,7,11.28724412,335.7500954,11.0677777,125,0.75,360,2.2,167.8750477
3332,8,12.67043647,601.8130824,13.06655905,125,0.75,360,2.2,300.9065412
3333,9,13.84183167,828.8372977,15.04896263,125,0.75,360,2.2,414.4186489
3334,10,14.88222346,1033.267695,16.68391002,125,0.75,360,2.2,516.6338473
3335,11,15.7736577,1201.470918,18.09099911,125,0.75,360,2.2,600.7354589
3336,12,16.12874948,1268.546561,19.13533525,125,0.75,360,2.2,634.2732803
3337,13,16.61837842,1171.933692,19.08269766,125,0.75,360,2.2,585.9668458
3338,14,16.88164455,1137.361087,19.40074777,125,0.75,360,2.2,568.6805434
3339,15,16.80511973,939.1329042,18.93154716,125,0.75,360,2.2,469.5664521
3340,16,16.50733824,699.1337386,17.83509593,125,0.75,360,2.2,349.5668693
3341,17,15.83564183,472.890239,16.63584497,125,0.75,360,2.2,236.4451195
3342,18,14.98501382,249.4653466,15.23617465,125,0.75,360,2.2,124.7326733
3343,19,13.90093492,82.04061057,13.70100396,125,0.75,360,2.2,41.02030529
3344,20,13.09165059,4.615396627,12.43318495,125,0.75,360,2.2,2.307698314
3345,21,12.3477501,0,11.6953332,125,0.75,360,2.2,0
3346,22,11.79102898,0,11.19744544,125,0.75,360,2.2,0
3347,23,11.24699428,0,10.75506655,125,0.75,360,2.2,0
3348,24,10.82933177,0,10.25045075,125,0.75,360,2.2,0
3349,1,10.4922822,0,10.07183675,126,0.75,360,2.2,0
3350,2,10.12329511,0,9.857939098,126,0.75,360,2.2,0
3351,3,9.771115549,0,9.497086963,126,0.75,360,2.2,0
3352,4,9.437595457,0.01195249,9.184857975,126,0.75,360,2.2,0.005976245
3353,5,9.360415529,22.83116218,9.10673018,126,0.75,360,2.2,11.41558109
3354,6,10.1134491,133.4813113,9.7321674,126,0.75,360,2.2,66.74065563
3355,7,11.42278834,341.2823218,11.19605755,126,0.75,360,2.2,170.6411609
3356,8,12.79746149,607.8197664,13.19799716,126,0.75,360,2.2,303.9098832
3357,9,13.96730164,835.6432137,15.16744119,126,0.75,360,2.2,417.8216069
3358,10,15.00504207,1039.152359,16.7893268,126,0.75,360,2.2,519.5761793
3359,11,15.89818437,1208.572025,18.1954664,126,0.75,360,2.2,604.2860126
3360,12,16.2447293,1274.307373,19.22077662,126,0.75,360,2.2,637.1536866
3361,13,16.73618937,1177.219544,19.16296754,126,0.75,360,2.2,588.6097719
3362,14,16.99922219,1142.769501,19.48000327,126,0.75,360,2.2,571.3847506
3363,15,16.92642009,944.5220784,19.01034077,126,0.75,360,2.2,472.2610392
3364,16,16.62667127,704.0128613,17.92417685,126,0.75,360,2.2,352.0064307
3365,17,15.95146515,477.3992866,16.73220876,126,0.75,360,2.2,238.6996433
3366,18,15.1095154,253.8533647,15.34204014,126,0.75,360,2.2,126.9266824
3367,19,14.02579687,84.66212835,13.8172723,126,0.75,360,2.2,42.33106418
3368,20,13.20209135,4.930461055,12.53848034,126,0.75,360,2.2,2.465230527
3369,21,12.45366405,0,11.79421889,126,0.75,360,2.2,0
3370,22,11.88955685,0,11.29294742,126,0.75,360,2.2,0
3371,23,11.34687172,0,10.85008892,126,0.75,360,2.2,0
3372,24,10.93081162,0,10.34400863,126,0.75,360,2.2,0
3373,1,10.59610559,0,10.16708841,127,0.75,360,2.2,0
3374,2,10.22324064,0,9.952401495,127,0.75,360,2.2,0
3375,3,9.871395162,0,9.58656844,127,0.75,360,2.2,0
3376,4,9.536249333,0.0246054,9.271841741,127,0.75,360,2.2,0.0123027
3377,5,9.466313524,23.6660097,9.20192145,127,0.75,360,2.2,11.83300485
3378,6,10.23874611,136.7658681,9.847232559,127,0.75,360,2.2,68.38293407
3379,7,11.55749624,346.7895598,11.32376894,127,0.75,360,2.2,173.3947799
3380,8,12.92352604,613.7454577,13.32814319,127,0.75,360,2.2,306.8727288
3381,9,14.09168236,842.3926157,15.28389064,127,0.75,360,2.2,421.1963079
3382,10,15.12670145,1044.912243,16.89224017,127,0.75,360,2.2,522.4561216
3383,11,16.02140996,1215.539508,18.29698281,127,0.75,360,2.2,607.7697539
3384,12,16.35957693,1279.921503,19.3030571,127,0.75,360,2.2,639.9607516
3385,13,16.85278169,1182.423547,19.24040828,127,0.75,360,2.2,591.2117736
3386,14,17.1155334,1148.018104,19.55640182,127,0.75,360,2.2,574.009052
3387,15,17.04650308,949.8130617,19.08667944,127,0.75,360,2.2,474.9065309
3388,16,16.74490237,708.8329157,18.01144688,127,0.75,360,2.2,354.4164578
3389,17,16.06637176,481.9097075,16.82729743,127,0.75,360,2.2,240.9548538
3390,18,15.23315983,258.2511594,15.44703706,127,0.75,360,2.2,129.1255797
3391,19,14.14990632,87.30974087,13.93302826,127,0.75,360,2.2,43.65487044
3392,20,13.31163166,5.256547531,12.64341633,127,0.75,360,2.2,2.628273766
3393,21,12.55863991,0,11.89268868,127,0.75,360,2.2,0
3394,22,11.98712351,0,11.38795538,127,0.75,360,2.2,0
3395,23,11.44583901,0,10.94462407,127,0.75,360,2.2,0
3396,24,11.03131297,0,10.43710067,127,0.75,360,2.2,0
3397,1,10.69884855,0,10.26169478,128,0.75,360,2.2,0
3398,2,10.3220674,0,10.04607776,128,0.75,360,2.2,0
3399,3,9.970610699,0,9.675364545,128,0.75,360,2.2,0
3400,4,9.633907869,0.038122653,9.358211968,128,0.75,360,2.2,0.019061327
3401,5,9.571505326,24.50857667,9.296762568,128,0.75,360,2.2,12.25428834
3402,6,10.36332213,140.0524799,9.962020679,128,0.75,360,2.2,70.02623995
3403,7,11.69126173,352.2687602,11.45081976,128,0.75,360,2.2,176.1343801
3404,8,13.04855012,619.5876507,13.45690258,128,0.75,360,2.2,309.7938253
3405,9,14.21489824,849.0847311,15.39823424,128,0.75,360,2.2,424.5423655
3406,10,15.24713035,1050.545631,16.99259153,128,0.75,360,2.2,525.2728153
3407,11,16.14325804,1222.370382,18.39548386,128,0.75,360,2.2,611.185191
3408,12,16.47323312,1285.387557,19.3821379,128,0.75,360,2.2,642.6937787
3409,13,16.9680902,1187.545574,19.31499438,128,0.75,360,2.2,593.7727872
3410,14,17.23051215,1153.102928,19.62991554,128,0.75,360,2.2,576.5514642
3411,15,17.16530158,955.0037527,19.16054482,128,0.75,360,2.2,477.5018763
3412,16,16.86197644,713.593071,18.0968862,128,0.75,360,2.2,356.7965355
3413,17,16.18032216,486.4228348,16.92109394,128,0.75,360,2.2,243.2114174
3414,18,15.35589137,262.657476,15.55113869,128,0.75,360,2.2,131.328738
3415,19,14.27319788,89.9824431,14.04822538,128,0.75,360,2.2,44.99122155
3416,20,13.42020824,5.593852585,12.74794812,128,0.75,360,2.2,2.796926292
3417,21,12.66260691,0,11.99069381,128,0.75,360,2.2,0
3418,22,12.08366182,0,11.4824152,128,0.75,360,2.2,0
3419,23,11.54382208,0,11.03861275,128,0.75,360,2.2,0
3420,24,11.13075124,0,10.52966367,128,0.75,360,2.2,0
3421,1,10.80041289,0,10.35557945,129,0.75,360,2.2,0
3422,2,10.41967787,0,10.13888313,129,0.75,360,2.2,0
3423,3,10.06866257,0,9.76339814,129,0.75,360,2.2,0
