t,plant,axis,organ,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sum_respi
859,1,MS,roots,2.3258410117492514,0.14349899040833372,0.3737960376784954,9.263280382833621e-14,9.454611002643622,0.31315458763018755,0.006163875020703286,NA,0.3946853889274474,0.04231301685947703,NA,NA,0.20295037402507982,0.4498914413701152,0.643963870159144,NA,8.776926510911955e-13,NA,NA,443.46897896764807,0.2988827747408435,11.629205058746257,0.10658190644704542,NA,3.1921917745561896,3.09098001588852e-13,0.30954540192542174,249.45721919929798,NA,1.085948669881478e-07,7.810615301564502e-09,0.41623262305957415,NA,NA,23.708835316183293,0.6399487798120043
860,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.845849666101704e-07,NA,NA,23.449123120034727,0.0,NA,NA,NA,1.6392294446150597,NA,258.8822313475336,0.0,NA,NA,NA,NA,3099599.9999999464,NA,NA,NA,NA,2302.003004771737,NA,NA,NA,40085.350837050704,7096.3445359857105,NA,NA
860,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9479877362153117,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.24591649273142,NA
860,1,MS,roots,2.0248048195922723,0.06129115623058397,0.1577086281508046,5.1036564668108726e-14,9.414601932418172,0.2866496118018035,0.006149548238460205,NA,0.38209488663362257,0.040648607790162224,NA,NA,0.19549949425340923,0.48247312363619166,0.6248742982139688,NA,6.090558562727886e-13,NA,NA,442.481848685125,0.2890719545701308,10.12402409796136,0.1023894402774867,NA,3.228403080824607,4.0323909535012686e-13,0.3088256566530242,249.2106784929364,NA,1.083408906738976e-07,8.376269507572774e-09,0.17578681832188855,NA,NA,22.804447829358885,0.6182429886771941
861,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.300567494911486e-07,NA,NA,19.930861429086512,0.0,NA,NA,NA,1.5521278346862317,NA,220.04003531509315,0.0,NA,NA,NA,NA,3103199.999999946,NA,NA,NA,NA,2303.6021804771954,NA,NA,NA,40116.772321166696,7096.3445359857105,NA,NA
861,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.687088451178154,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.47746938242739,NA
861,1,MS,roots,1.6854489287320622,0.06394228573016321,0.1575506807321399,7.381077413283547e-14,9.424100974263775,0.23805337017138092,0.006149548238460205,NA,0.3963935747576168,0.04251321785281792,NA,NA,0.20409213317389335,0.48247312363619166,0.6482582350825838,NA,9.518570678955407e-13,NA,NA,442.6214922351978,0.26805670106807244,8.42724464366031,0.10708619106503253,NA,3.3680466308974273,5.831777664105869e-13,0.3088256566530242,248.961090478424,NA,1.083408906738976e-07,8.376269507572774e-09,0.17578681832188855,NA,NA,23.846209704483137,0.642998925784328
862,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,2.8178587896296594e-07,NA,NA,16.87232667897504,0.0,NA,NA,NA,1.5599899596744724,NA,186.27330140740503,0.0,NA,NA,NA,NA,3106799.999999947,NA,NA,NA,NA,2305.1746119046293,NA,NA,NA,40143.51687739691,7096.3445359857105,NA,NA
862,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5882688064218407,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.53665453273203,NA
862,1,MS,roots,1.4016293665335249,0.02922675264649053,0.07029217506651644,3.7891293213454456e-14,9.380125969068887,0.21818768584285028,0.006135263977478315,NA,0.37287368658241676,0.039451272057133016,NA,NA,0.19019600070177847,0.4850402316117072,0.6112143001674878,NA,4.663645309171735e-13,NA,NA,441.68145991892567,0.2646608294712539,7.008146832667624,0.09937348125222421,NA,3.4483186704746522,6.705906849289017e-13,0.30810804602721004,248.80268697854848,NA,1.0808897982855847e-07,8.420837354369917e-09,0.07847826895385153,NA,NA,22.151867531077226,0.6025209593413282
863,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,2.3607448151134444e-07,NA,NA,14.02319095332977,0.0,NA,NA,NA,1.4752268188380926,NA,154.8183676646234,0.0,NA,NA,NA,NA,3110399.999999946,NA,NA,NA,NA,2306.6962314112507,NA,NA,NA,40165.83280430143,7096.3445359857105,NA,NA
863,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3779705278854704,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.34200221433905,NA
863,1,MS,roots,1.1461060794070876,0.030725814062732577,0.07024704605017133,4.44937378998196e-14,9.385463216083329,0.18454722504897697,0.006135263977478315,NA,0.3779119026535542,0.040106982031750636,NA,NA,0.19324575399403512,0.4850402316117072,0.6194729406155104,NA,5.483323839162381e-13,NA,NA,441.85832669342983,0.24623309327560516,5.730530397035438,0.10102514365680261,NA,3.6251854449788095,7.874391091696096e-13,0.30810804602721004,248.64295055672426,NA,1.0808897982855847e-07,8.420837354369917e-09,0.07847826895385153,NA,NA,22.513733687220967,0.6112646386793399
864,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.9986232459204684e-07,NA,NA,11.798010967803128,0.0,NA,NA,NA,1.4451138209715846,NA,130.25200938955302,0.0,NA,NA,NA,NA,3113999.999999945,NA,NA,NA,NA,2308.1667160154107,NA,NA,NA,40184.52341937203,7096.3445359857105,NA,NA
864,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2671219251499135,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.31499837488915,NA
864,1,MS,roots,0.9522177172666059,0.07277800399839608,0.16443127976813654,9.881491865611906e-14,9.345852930604861,0.17107532230684347,0.006120951550341261,NA,0.34791727530617717,0.03632885940397188,NA,NA,0.17580245193470426,0.4593752344765489,0.5716397633847049,NA,2.092557702298108e-13,NA,NA,440.8755063222273,0.23819858123702342,4.761088586333029,0.09150846197474025,NA,3.6646812978515264,7.463625637956081e-13,0.30738903565553105,248.3943785108598,NA,1.0783781610952351e-07,7.975264487440086e-09,0.18388240412273305,NA,NA,20.397883300145686,0.5600485866448534
865,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.6929050086226934e-07,NA,NA,9.940937632863175,0.0,NA,NA,NA,1.3552160708491825,NA,109.74960994952873,0.0,NA,NA,NA,NA,3117599.9999999464,NA,NA,NA,NA,2309.569189337526,NA,NA,NA,40200.21557888179,7096.3445359857105,NA,NA
865,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0881926068292365,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.50159252666317,NA
865,1,MS,roots,0.7940681188526919,0.07523100146183803,0.1642667817796385,9.451698068617041e-14,9.35557916696459,0.14777078081551964,0.006120951550341261,NA,0.3473217643987222,0.03629400517904408,NA,NA,0.17550737611383033,0.4593752344765489,0.5706613189716444,NA,2.05004910649938e-13,NA,NA,440.99902515256167,0.221079568011419,3.970340594263459,0.09142066795728988,NA,3.78820012818591,7.138996518597218e-13,0.30738903565553105,248.14588336032105,NA,1.0783781610952351e-07,7.975264487440086e-09,0.18388240412273305,NA,NA,20.356452967393317,0.5591231456915966
866,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.4571109291289375e-07,NA,NA,8.521864574089435,0.0,NA,NA,NA,1.3219438189456276,NA,94.0828066315558,0.0,NA,NA,NA,NA,3121199.999999946,NA,NA,NA,NA,2310.9164802495015,NA,NA,NA,40213.5789337539,7096.3445359857105,NA,NA
866,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9994223721948583,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.556332818956168,NA
866,1,MS,roots,0.6753979775303502,0.0765246982323957,0.1656037845272123,8.590779590263373e-14,9.31573304925328,0.14199792283123244,0.006106570561244349,NA,0.3151851207388122,0.03237559038642911,NA,NA,0.15724367842481957,0.417523523979652,0.5190796827603645,NA,6.710590491734863e-14,NA,NA,440.00209315322445,0.2139674838259631,3.376989887651751,0.0815506055073781,NA,3.81848163577095,6.43002877373443e-13,0.3066666057261766,247.9023209386394,NA,1.0758616247943587e-07,7.248672291313403e-09,0.1855611963751849,NA,NA,18.162200704172786,0.5048043895500609
867,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.2616083594505295e-07,NA,NA,7.35391610287809,0.0,NA,NA,NA,1.241637126971068,NA,81.18846065629847,0.0,NA,NA,NA,NA,3124799.9999999474,NA,NA,NA,NA,2312.1999055564725,NA,NA,NA,40225.04306332316,7096.3445359857105,NA,NA
867,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8574176461493452,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933568540318944,NA
867,1,MS,roots,0.5791099419962533,0.07859333502756578,0.16544159965640837,7.758761224573623e-14,9.325413311627186,0.12666270823680525,0.006106570561244349,NA,0.3117353488150112,0.03200134636462296,NA,NA,0.1553406948103873,0.417523523979652,0.5133982390690991,NA,5.900177607058288e-14,NA,NA,440.1053154042871,0.19968557521706462,2.8955497099812666,0.0806079253516951,NA,3.92170388683359,5.807279467289174e-13,0.3066666057261766,247.6595365964324,NA,1.0758616247943587e-07,7.248672291313403e-09,0.1855611963751849,NA,NA,17.93027910144395,0.4990773899900214
868,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.1387518586081772e-07,NA,NA,6.623930931617102,0.0,NA,NA,NA,1.3194048432047993,NA,73.12930257950059,0.0,NA,NA,NA,NA,3128399.9999999604,NA,NA,NA,NA,2313.4935439311134,NA,NA,NA,40235.20315021169,7096.3445359857105,NA,NA
868,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9394371487163298,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.838217735418393,NA
868,1,MS,roots,0.5195506346236046,0.07085611229228585,0.14793913512817344,6.211593741809225e-14,9.284360590411039,0.12941809971147045,0.00609210686894888,NA,0.28027664758052967,0.028293237761826965,NA,NA,0.137940168397069,0.3699462075465537,0.4626849698333333,NA,1.7708911776849575e-14,NA,NA,439.1009203839047,0.2113488123592051,2.597753173118023,0.07126760141518126,NA,3.9504297446990186,5.194710213229048e-13,0.30594004915568995,247.4408237660297,NA,1.0733331200416181e-07,6.422677214349891e-09,0.1660768970003408,NA,NA,15.859051287803982,0.44651005373942565
869,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.0300028593176436e-07,NA,NA,5.980307110330627,0.0,NA,NA,NA,1.3055729323179632,NA,66.0235882143989,0.0,NA,NA,NA,NA,3131999.9999999586,NA,NA,NA,NA,2314.81073142829,NA,NA,NA,40244.31185864306,7096.3445359857105,NA,NA
869,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9076839873078746,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.393859275853476,NA
869,1,MS,roots,0.46742905413180397,0.07255857443278466,0.147808995259372,5.5674988472566313e-14,9.293078505234737,0.12138417343051991,0.00609210686894888,NA,0.2759382958842961,0.027824089355188344,NA,NA,0.13559652158236432,0.3699462075465537,0.4555231526037281,NA,1.480610177251439e-14,NA,NA,439.1958374893099,0.20840253978302722,2.3371452706590197,0.07008586739342151,NA,4.045346850104231,4.656058384713537e-13,0.30594004915568995,247.2231537335996,NA,1.0733331200416181e-07,6.422677214349891e-09,0.1660768970003408,NA,NA,15.577917601108421,0.43935890682184875
870,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.0535614485571452e-07,NA,NA,6.119535569341688,0.0,NA,NA,NA,1.3652188172398287,NA,67.56069362987034,0.0,NA,NA,NA,NA,3135599.9999999567,NA,NA,NA,NA,2316.1583978502117,NA,NA,NA,40252.95970905713,7096.3445359857105,NA,NA
870,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9878307924181995,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.815037422269935,NA
870,1,MS,roots,0.478673082743934,0.19033595386533908,0.39667405380920334,1.0865457115825043e-13,9.263387325614676,0.13747138172043283,0.006077562962237771,NA,0.2470611081768532,0.024562026636399843,NA,NA,0.1200457923436387,0.3232810394568412,0.40882849781362823,NA,4.330064242931748e-15,NA,NA,438.0584425169048,0.21808834772127733,2.39336541371967,0.06186908472644797,NA,3.946802357063976,3.3795883713322814e-13,0.3052094903617497,246.76274641226163,NA,1.0707901720449147e-07,5.612518046125717e-09,0.44653108611919695,NA,NA,13.742700681359604,0.3916689271568918
871,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.214272916530682e-07,NA,NA,7.072298424157552,0.0,NA,NA,NA,1.3390572488442936,NA,78.07935449992388,0.0,NA,NA,NA,NA,3139199.999999955,NA,NA,NA,NA,2317.5143790094494,NA,NA,NA,40262.44110739969,7096.3445359857105,NA,NA
871,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9670901209631981,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.435837468838674,NA
871,1,MS,roots,0.5560765736782035,0.18821557168750347,0.3959364597991015,7.912163575820001e-14,9.283694489093836,0.159688886933194,0.006077562962237771,NA,0.24463432131691623,0.024346504859590674,NA,NA,0.1187409648718903,0.3232810394568412,0.40481273169898874,NA,3.872743817056471e-15,NA,NA,438.01447431642873,0.21502196181303881,2.7803828683910177,0.06132620871433419,NA,3.902834156587892,2.4609968754995805e-13,0.3052094903617497,246.30390439342492,NA,1.0707901720449147e-07,5.612518046125717e-09,0.44653108611919695,NA,NA,13.59064295023606,0.3877217910483972
872,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.4703448026767486e-07,NA,NA,8.601206781307019,0.0,NA,NA,NA,1.3421125173173651,NA,94.95875783618644,0.0,NA,NA,NA,NA,3142799.999999956,NA,NA,NA,NA,2318.861813351223,NA,NA,NA,40273.747696723214,7096.3445359857105,NA,NA
872,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9959595874720464,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31717336096009,NA
872,1,MS,roots,0.681984033089214,0.20917778936145204,0.4557896140966524,6.295699300146699e-14,9.256451609198239,0.2098057924967907,0.006062956092377195,NA,0.22247733975307216,0.021907290184392483,NA,NA,0.10703864923580234,0.2834355217051431,0.3690352264411195,NA,1.3728266435471058e-15,NA,NA,436.82835455832213,0.21732685668307378,3.4099201654460694,0.055182091144565446,NA,3.7600622456653894,1.6975192242546482e-13,0.30447579188625123,245.79052945767165,NA,1.068233216266124e-07,4.920755585158735e-09,0.515106202087264,NA,NA,12.222267004399288,0.351423279173267
873,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.7638677801069026e-07,NA,NA,10.370260533546249,0.0,NA,NA,NA,1.3034653120631345,NA,114.48940639856819,0.0,NA,NA,NA,NA,3146399.9999999558,NA,NA,NA,NA,2320.186099276397,NA,NA,NA,40287.474727294255,7096.3445359857105,NA,NA
873,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9715349702036653,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.402104475646595,NA
873,1,MS,roots,0.8303392877642477,0.20377843894352513,0.45483874399272123,4.3588874276153326e-14,9.279456336820518,0.24462529622470502,0.006062956092377195,NA,0.22591815949984553,0.022337381233300112,NA,NA,0.10882108384008912,0.2834355217051431,0.37474270072053567,NA,1.6287088724178108e-15,NA,NA,436.73129887320596,0.2131449519907665,4.151696438821238,0.05626544391259474,NA,3.663006560549205,1.1752936174328566e-13,0.30447579188625123,245.27776027851004,NA,1.068233216266124e-07,4.920755585158735e-09,0.515106202087264,NA,NA,12.433457641144084,0.35707662457323475
874,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,2.1097581934721246e-07,NA,NA,12.477956926478535,0.0,NA,NA,NA,1.3388121986707873,NA,137.7587262111826,0.0,NA,NA,NA,NA,3149999.9999999525,NA,NA,NA,NA,2321.517042727516,NA,NA,NA,40304.02618416582,7096.3445359857105,NA,NA
874,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.056763957324473,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.93195280569324,NA
874,1,MS,roots,1.0109489000864451,0.22240590770187274,0.5222032886343211,3.272511957596942e-14,9.255207681743983,0.3029048902921777,0.0060483275578092814,NA,0.2121163244332303,0.020839349486046408,NA,NA,0.10160347764478239,0.26004591395108523,0.3526999983988968,NA,8.295971700402759e-16,NA,NA,435.4973307568258,0.22152106785362502,5.054744500432225,0.05249206419659044,NA,3.473933770448556,7.66739286817762e-14,0.3037410186299418,244.70118507703475,NA,1.0656652716018793e-07,4.51468600609523e-09,0.5927902188925801,NA,NA,11.594297869606955,0.33455915156405913
875,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,2.4514987872863127e-07,NA,NA,14.58524836475296,0.0,NA,NA,NA,1.317497569719684,NA,161.02357525681413,0.0,NA,NA,NA,NA,3153599.9999999558,NA,NA,NA,NA,2322.847381906337,NA,NA,NA,40323.63632500056,7096.3445359857105,NA,NA
875,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.066866737944645,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.01919106252468,NA
875,1,MS,roots,1.1958574916686964,0.21364664899988203,0.520971228480173,2.1473641433272165e-14,9.281336791657466,0.3258164679461236,0.0060483275578092814,NA,0.22284402412710785,0.022065320641675202,NA,NA,0.10716487682079955,0.26004591395108523,0.37053766211933087,NA,1.4354991969379736e-15,NA,NA,435.36051296757114,0.22060993973415563,5.979287458343482,0.05558015274981159,NA,3.3371159811939193,5.0312068317139864e-14,0.3037410186299418,244.12384941797617,NA,1.0656652716018793e-07,4.51468600609523e-09,0.5927902188925801,NA,NA,12.248353104539756,0.3520742215895826
876,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,2.8456326103623175e-07,NA,NA,17.046906163211457,0.0,NA,NA,NA,1.4251467435025233,NA,188.20068803910434,0.0,NA,NA,NA,NA,3157199.99999996,NA,NA,NA,NA,2324.237297324525,NA,NA,NA,40346.64996223835,7096.3445359857105,NA,NA
876,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.266470952210664,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.37377120513858,NA
876,1,MS,roots,1.4175598300552876,0.22240149923905989,0.5770333614347635,1.489550121056677e-14,9.259781918702382,0.3727292567543407,0.0060337264625549255,NA,0.21704691855818004,0.021440517016850593,NA,NA,0.10411632438934279,0.25627607652924905,0.36177193744868286,NA,1.0995014302618055e-15,NA,NA,434.10870564587816,0.24202769554189948,7.087799150276438,0.05400634009282265,NA,3.1282440348120253,3.142746089859122e-14,0.3030076257725605,243.49222154148202,NA,1.0630935652047963e-07,4.449237439743908e-09,0.6582840463167852,NA,NA,11.897303476990766,0.3426037599643734
877,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.1876562188068984e-07,NA,NA,19.210777180358356,0.0,NA,NA,NA,1.4263064221980883,NA,212.09018507486454,0.0,NA,NA,NA,NA,3160799.999999961,NA,NA,NA,NA,2325.667460763478,NA,NA,NA,40372.93646162098,7096.3445359857105,NA,NA
877,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.320026663473777,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5042257097569,NA
877,1,MS,roots,1.6177142790049848,0.21230601983386013,0.5755312371708121,9.483411663790804e-15,9.288578789899944,0.37093798554738655,0.0060337264625549255,NA,0.2353421997613354,0.023521312212527803,NA,NA,0.11368144685224746,0.25627607652924905,0.3922663548354923,NA,2.7148780370222532e-15,NA,NA,433.96670514976665,0.24528973572077917,8.088571395024923,0.05924763781493149,NA,2.9862435387005437,2.0008695581025642e-14,0.3030076257725605,242.8583663807484,NA,1.0630935652047963e-07,4.449237439743908e-09,0.6582840463167852,NA,NA,13.023440578654647,0.37254495882611066
878,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.4935506809780033e-07,NA,NA,21.16826155370903,0.0,NA,NA,NA,1.4472963003710257,NA,233.7011391308813,0.0,NA,NA,NA,NA,3164399.999999959,NA,NA,NA,NA,2327.111617097617,NA,NA,NA,40402.25276757681,7096.3445359857105,NA,NA
878,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.398630140122149,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.89173556958248,NA
878,1,MS,roots,1.803192657963421,0.20173380894289214,0.5818404265318139,6.13395993680038e-15,9.2675801470012,0.387447409761361,0.006019201302981969,NA,0.2353593651104034,0.023533006995783742,NA,NA,0.11366859857168547,0.2719324450724085,0.39324182120577417,NA,2.7915688079523852e-15,NA,NA,432.7423253169333,0.25178163121026426,9.015963289817105,0.05927709570726383,NA,2.7993751039355748,1.2767756797135187e-14,0.3022780381112477,242.21863648410596,NA,1.0605266902039618e-07,4.721049393618203e-09,0.6672580733228884,NA,NA,13.028381419329392,0.37256097067787264
879,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.7298397866843745e-07,NA,NA,22.694895595630527,0.0,NA,NA,NA,1.4196779590732953,NA,250.55543364759484,0.0,NA,NA,NA,NA,3167999.9999999567,NA,NA,NA,NA,2328.5471860813977,NA,NA,NA,40434.05977921023,7096.3445359857105,NA,NA
879,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3921424978133783,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.623688441043,NA
879,1,MS,roots,1.9508550351640412,0.1937932456071826,0.5802954268587949,4.401192130718381e-15,9.29673726935734,0.361362668664313,0.006019201302981969,NA,0.2590176786578638,0.026273924657426534,NA,NA,0.126260240694778,0.2719324450724085,0.43277047264352964,NA,8.23662279003854e-15,NA,NA,432.63213746379313,0.2492276962377881,9.754275175820206,0.0661811704217293,NA,2.6891872507953933,9.161023436972316e-15,0.3022780381112477,241.57545719112056,NA,1.0605266902039618e-07,4.721049393618203e-09,0.6672580733228884,NA,NA,14.51786513561144,0.4115518440100684
880,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.7964709621433045e-07,NA,NA,23.127711440283136,0.0,NA,NA,NA,1.4346709048640953,NA,255.3337927807985,0.0,NA,NA,NA,NA,3171599.9999999586,NA,NA,NA,NA,2329.980252896334,NA,NA,NA,40467.49153216853,7096.3445359857105,NA,NA
880,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4237421839436784,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.65928745712469,NA
880,1,MS,roots,1.9932097208991604,0.1485156526051482,0.46373266458592166,2.9336571770901766e-15,9.27059559206776,0.3507961645045088,0.006004787802467045,NA,0.2605636386237246,0.026447109815770736,NA,NA,0.12707980443519343,0.30195470743642683,0.4363987181268357,NA,9.057761904413358e-15,NA,NA,431.48670321707294,0.2525121506970877,9.966048604495802,0.06661740507750814,NA,2.5732887551411614,7.624597366833669e-15,0.30155404179363693,241.04894606830848,NA,1.0579731333893669e-07,5.242269226326855e-09,0.5343920027559109,NA,NA,14.621323379269553,0.41409055287468877
881,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.6737958401522084e-07,NA,NA,22.33164403625029,0.0,NA,NA,NA,1.4059436140123658,NA,246.54507582946047,0.0,NA,NA,NA,NA,3175199.9999999604,NA,NA,NA,NA,2331.4029473241917,NA,NA,NA,40500.49174090995,7096.3445359857105,NA,NA
881,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3546122092780544,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.56564007269019,NA
881,1,MS,roots,1.9154763601996105,0.14662486293404772,0.4627117689497949,3.545618619830951e-15,9.294272784339048,0.3018826064949869,0.006004787802467045,NA,0.2837288836396478,0.02919639028828359,NA,NA,0.13968057370332063,0.30195470743642683,0.47519646935352017,NA,2.4021270290116166e-14,NA,NA,431.4539420386138,0.2462825586502222,9.577381800998053,0.07354254480675967,NA,2.540527576681974,9.215089821563194e-15,0.30155404179363693,240.51828296017086,NA,1.0579731333893669e-07,5.242269226326855e-09,0.5343920027559109,NA,NA,16.119910226263187,0.452605847631252
882,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,3.405842832055294e-07,NA,NA,20.604836365115716,0.0,NA,NA,NA,1.4083336121549819,NA,227.48083105054124,0.0,NA,NA,NA,NA,3178799.999999962,NA,NA,NA,NA,2332.817502743294,NA,NA,NA,40531.766668972305,7096.3445359857105,NA,NA
882,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3101506967501297,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.74929207817297,NA
