t,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
3347,13.6,0,11.02541667,0.75,360,2.2
3348,13.7,0,12.065,0.75,360,2.2
3349,13.9,0,13.66541667,0.75,360,2.2
3350,13.8,0,13.92083333,0.75,360,2.2
3351,13.3,0,13.72291667,0.75,360,2.2
3352,12.7,0,13.13958333,0.75,360,2.2
3353,12.5,0,12.60833333,0.75,360,2.2
3354,12.7,78.55555556,12.59875,0.75,360,2.2
3355,13.8,246.8888889,13.45875,0.75,360,2.2
3356,14.9,830.4444444,15.15458333,0.75,360,2.2
3357,15.2,1021.222222,16.11791667,0.75,360,2.2
3358,16.6,1178.333333,16.93708333,0.75,360,2.2
3359,17.6,1627.222222,20.2775,0.75,360,2.2
3360,18.2,1728.222222,21.46083333,0.75,360,2.2
3361,19,1773.111111,21.08041667,0.75,360,2.2
3362,19.4,1503.777778,20.80708333,0.75,360,2.2
3363,19.8,1155.888889,20.99666667,0.75,360,2.2
3364,19.5,1066.111111,20.26916667,0.75,360,2.2
3365,19.4,650.8888889,19.45375,0.75,360,2.2
3366,17.7,392.7777778,17.71,0.75,360,2.2
3367,16.1,78.55555556,15.30041667,0.75,360,2.2
3368,15.2,0,12.91375,0.75,360,2.2
3369,14.3,0,11.40708333,0.75,360,2.2
3370,12.6,0,10.60458333,0.75,360,2.2
3371,12.2,0,10.98333333,0.75,360,2.2
3372,12.5,0,11.35916667,0.75,360,2.2
3373,12.2,0,12.34083333,0.75,360,2.2
3374,12.5,0,12.57416667,0.75,360,2.2
3375,13.1,0,12.41083333,0.75,360,2.2
3376,13.8,0,12.60375,0.75,360,2.2
3377,12.9,11.22222222,12.66083333,0.75,360,2.2
3378,13.4,44.88888889,13.05291667,0.75,360,2.2
3379,13.7,179.5555556,13.9525,0.75,360,2.2
3380,15.1,505,15.01958333,0.75,360,2.2
3381,16.8,617.2222222,16.32916667,0.75,360,2.2
3382,19,1526.222222,19.71208333,0.75,360,2.2
3383,20.9,1324.222222,20.00666667,0.75,360,2.2
3384,18.5,796.7777778,19.80583333,0.75,360,2.2
3385,20.7,1111,19.72083333,0.75,360,2.2
3386,19.8,920.2222222,20.75208333,0.75,360,2.2
3387,17.5,44.88888889,17.68208333,0.75,360,2.2
3388,16.6,224.4444444,15.88958333,0.75,360,2.2
3389,16.3,280.5555556,16.20458333,0.75,360,2.2
3390,13.9,78.55555556,14.64375,0.75,360,2.2
3391,14.1,78.55555556,14.60125,0.75,360,2.2
3392,12.8,0,13.38416667,0.75,360,2.2
3393,13.4,0,13.5175,0.75,360,2.2
3394,12.7,0,13.42208333,0.75,360,2.2
3395,12.8,0,12.91625,0.75,360,2.2
3396,12.5,0,12.92708333,0.75,360,2.2
3397,12.6,0,13.04333333,0.75,360,2.2
3398,11.6,0,12.59958333,0.75,360,2.2
3399,10.4,0,11.27291667,0.75,360,2.2
3400,9.6,0,10.53083333,0.75,360,2.2
3401,9.2,22.44444444,9.697916667,0.75,360,2.2
3402,9.5,145.8888889,10.12208333,0.75,360,2.2
3403,10.4,359.1111111,10.65458333,0.75,360,2.2
3404,12.1,953.8888889,12.6025,0.75,360,2.2
3405,13.7,1279.333333,14.315,0.75,360,2.2
3406,14,1380.333333,15.88916667,0.75,360,2.2
3407,14.7,1043.666667,16.19,0.75,360,2.2
3408,15.1,1447.666667,17.38416667,0.75,360,2.2
3409,14.9,594.7777778,15.61291667,0.75,360,2.2
3410,17,1481.333333,18.18791667,0.75,360,2.2
3411,17.9,1324.222222,18.05833333,0.75,360,2.2
3412,17.5,1066.111111,18.43166667,0.75,360,2.2
3413,17.4,729.4444444,17.4575,0.75,360,2.2
3414,16.6,460.1111111,16.50416667,0.75,360,2.2
3415,14.7,123.4444444,14.80541667,0.75,360,2.2
3416,13,0,12.89291667,0.75,360,2.2
3417,12.3,0,11.19833333,0.75,360,2.2
3418,12.1,0,10.85541667,0.75,360,2.2
3419,12,0,11.08958333,0.75,360,2.2
3420,10.6,0,10.51083333,0.75,360,2.2
3421,10.1,0,8.995833333,0.75,360,2.2
3422,10.3,0,9.34375,0.75,360,2.2
3423,10,0,8.040416667,0.75,360,2.2
3424,10.9,0,7.303083333,0.75,360,2.2
3425,9.8,33.66666667,7.266416667,0.75,360,2.2
3426,11.8,246.8888889,8.995416667,0.75,360,2.2
3427,14.9,594.7777778,12.08541667,0.75,360,2.2
3428,16.6,920.2222222,14.94458333,0.75,360,2.2
3429,17.5,1279.333333,17.29625,0.75,360,2.2
3430,18.7,1537.444444,19.08958333,0.75,360,2.2
3431,19.2,1829.222222,20.91291667,0.75,360,2.2
3432,19.9,1907.777778,21.81666667,0.75,360,2.2
3433,20.5,1874.111111,22.30708333,0.75,360,2.2
3434,21,1683.333333,22.40416667,0.75,360,2.2
3435,20.8,1200.777778,21.13458333,0.75,360,2.2
3436,20.9,886.5555556,20.29583333,0.75,360,2.2
3437,20.6,763.1111111,20.11375,0.75,360,2.2
3438,19.6,336.6666667,18.60833333,0.75,360,2.2
3439,17.9,78.55555556,17.01666667,0.75,360,2.2
3440,16.7,0,15.09541667,0.75,360,2.2
3441,17.5,0,14.44166667,0.75,360,2.2
3442,17.7,0,15.035,0.75,360,2.2
3443,17.2,0,15.61833333,0.75,360,2.2
3444,17.3,0,15.17583333,0.75,360,2.2
3445,16.7,0,15.09166667,0.75,360,2.2
3446,16.1,0,15.05,0.75,360,2.2
3447,15,0,14.13541667,0.75,360,2.2
3448,14.7,0,12.13333333,0.75,360,2.2
3449,14,11.22222222,11.89916667,0.75,360,2.2
3450,13.5,22.44444444,12.64666667,0.75,360,2.2
3451,13.6,44.88888889,13.03666667,0.75,360,2.2
3452,14.7,291.7777778,14.07375,0.75,360,2.2
3453,15.8,516.2222222,15.0075,0.75,360,2.2
3454,16.6,740.6666667,15.35583333,0.75,360,2.2
3455,18.3,1189.555556,17.37,0.75,360,2.2
3456,19.7,1705.777778,19.97666667,0.75,360,2.2
3457,20.2,1503.777778,20.96958333,0.75,360,2.2
3458,20,1694.555556,21.50833333,0.75,360,2.2
3459,19.1,1167.111111,20.10791667,0.75,360,2.2
3460,18.7,729.4444444,19.17333333,0.75,360,2.2
3461,17.8,448.8888889,18.34125,0.75,360,2.2
3462,17.6,280.5555556,17.43208333,0.75,360,2.2
3463,16.7,168.3333333,17.0175,0.75,360,2.2
3464,15.7,0,15.67666667,0.75,360,2.2
3465,15,0,14.69833333,0.75,360,2.2
3466,14.3,0,14.04958333,0.75,360,2.2
3467,13.9,0,13.58166667,0.75,360,2.2
3468,12.8,0,13.175,0.75,360,2.2
3469,12.9,0,12.71333333,0.75,360,2.2
3470,12.4,0,12.62208333,0.75,360,2.2
3471,12.3,0,12.06666667,0.75,360,2.2
3472,12.2,0,12.02333333,0.75,360,2.2
3473,12.4,11.22222222,12.18791667,0.75,360,2.2
3474,12.3,101,12.60958333,0.75,360,2.2
3475,12.3,224.4444444,12.77041667,0.75,360,2.2
3476,12.9,303,12.85875,0.75,360,2.2
3477,13.6,471.3333333,13.83958333,0.75,360,2.2
3478,14.4,583.5555556,14.48375,0.75,360,2.2
3479,14.2,774.3333333,15.31833333,0.75,360,2.2
3480,14.4,572.3333333,14.85041667,0.75,360,2.2
3481,14.6,516.2222222,14.68833333,0.75,360,2.2
3482,14.7,606,14.9725,0.75,360,2.2
3483,14.4,392.7777778,14.53791667,0.75,360,2.2
3484,14.4,269.3333333,14.45958333,0.75,360,2.2
3485,14.2,157.1111111,14.33041667,0.75,360,2.2
3486,14.2,112.2222222,14.31,0.75,360,2.2
3487,14.2,44.88888889,14.14625,0.75,360,2.2
3488,13.6,0,13.94833333,0.75,360,2.2
3489,13.4,0,13.63541667,0.75,360,2.2
3490,13.7,0,13.44625,0.75,360,2.2
3491,13.1,0,13.59625,0.75,360,2.2
3492,12.4,0,11.66666667,0.75,360,2.2
3493,12.1,0,11.04166667,0.75,360,2.2
3494,12.1,0,12.14416667,0.75,360,2.2
3495,11.8,0,12.06083333,0.75,360,2.2
3496,11.2,0,12.12958333,0.75,360,2.2
3497,11.5,22.44444444,11.82833333,0.75,360,2.2
3498,11.9,134.6666667,12.56875,0.75,360,2.2
3499,13,381.5555556,13.10375,0.75,360,2.2
3500,13.9,718.2222222,14.51333333,0.75,360,2.2
3501,15,942.6666667,15.11166667,0.75,360,2.2
3502,14.3,808,15.71583333,0.75,360,2.2
3503,15.4,1133.444444,16.69416667,0.75,360,2.2
3504,14.9,1077.333333,17.29416667,0.75,360,2.2
3505,16,1122.222222,17.67875,0.75,360,2.2
3506,15.8,931.4444444,17.58041667,0.75,360,2.2
3507,15.5,673.3333333,16.79125,0.75,360,2.2
3508,14.9,314.2222222,15.79416667,0.75,360,2.2
3509,14.5,168.3333333,14.99916667,0.75,360,2.2
3510,14.4,381.5555556,15.16791667,0.75,360,2.2
3511,12.4,145.8888889,13.64166667,0.75,360,2.2
3512,10.9,0,11.6225,0.75,360,2.2
3513,10.8,0,10.70875,0.75,360,2.2
3514,10.4,0,10.46916667,0.75,360,2.2
3515,9.8,0,10.0775,0.75,360,2.2
3516,9.9,0,9.714583333,0.75,360,2.2
3517,9.7,0,9.87375,0.75,360,2.2
3518,10,0,10.27875,0.75,360,2.2
3519,9.4,0,9.339166667,0.75,360,2.2
3520,9.3,0,8.440416667,0.75,360,2.2
3521,9.4,22.44444444,9.394583333,0.75,360,2.2
3522,10.3,112.2222222,10.57083333,0.75,360,2.2
3523,12.3,583.5555556,12.23,0.75,360,2.2
3524,12.9,707,14.18458333,0.75,360,2.2
3525,13.2,662.1111111,14.40416667,0.75,360,2.2
3526,15,1167.111111,15.99166667,0.75,360,2.2
3527,15.2,1167.111111,17.45291667,0.75,360,2.2
3528,16.6,1593.555556,17.74875,0.75,360,2.2
3529,16.3,1571.111111,18.44125,0.75,360,2.2
3530,16.2,1099.777778,18.00083333,0.75,360,2.2
3531,15.6,650.8888889,16.63625,0.75,360,2.2
3532,15.6,572.3333333,16.13125,0.75,360,2.2
3533,14.9,471.3333333,16.02166667,0.75,360,2.2
3534,14.5,190.7777778,14.96375,0.75,360,2.2
3535,13.4,67.33333333,14.20041667,0.75,360,2.2
3536,13.4,0,13.38958333,0.75,360,2.2
3537,12.8,0,12.91166667,0.75,360,2.2
3538,11.3,0,11.33,0.75,360,2.2
3539,11.5,0,11.21666667,0.75,360,2.2
3540,11,0,11.53208333,0.75,360,2.2
3541,10.9,0,11.38291667,0.75,360,2.2
3542,9.9,0,11.06875,0.75,360,2.2
3543,9.4,0,9.33125,0.75,360,2.2
3544,8.5,0,7.89375,0.75,360,2.2
3545,8.3,44.88888889,7.546,0.75,360,2.2
3546,10.7,347.8888889,9.62125,0.75,360,2.2
3547,11.1,493.7777778,12.10791667,0.75,360,2.2
3548,12.8,976.3333333,14.22166667,0.75,360,2.2
3549,14.2,1369.111111,15.53041667,0.75,360,2.2
3550,14,1346.666667,16.67416667,0.75,360,2.2
3551,15.8,1223.222222,17.2,0.75,360,2.2
3552,14.2,639.6666667,15.15958333,0.75,360,2.2
3553,15.2,909,16.26916667,0.75,360,2.2
3554,15.9,1212,18.23083333,0.75,360,2.2
3555,16.3,1324.222222,18.97291667,0.75,360,2.2
3556,17.5,864.1111111,17.2475,0.75,360,2.2
3557,15.6,460.1111111,16.17833333,0.75,360,2.2
3558,15,213.2222222,14.63333333,0.75,360,2.2
3559,14.3,56.11111111,13.48416667,0.75,360,2.2
3560,13.1,11.22222222,12.38458333,0.75,360,2.2
3561,12.3,0,10.80666667,0.75,360,2.2
3562,10.6,0,8.649583333,0.75,360,2.2
3563,9.7,0,7.311666667,0.75,360,2.2
3564,8.8,0,6.453833333,0.75,360,2.2
3565,7.9,0,6.082833333,0.75,360,2.2
3566,6.6,0,5.819375,0.75,360,2.2
3567,6.8,0,5.088708333,0.75,360,2.2
3568,6.5,0,5.02125,0.75,360,2.2
3569,5.9,44.88888889,5.969541667,0.75,360,2.2
3570,10,291.7777778,7.519708333,0.75,360,2.2
3571,9.9,538.6666667,10.72708333,0.75,360,2.2
3572,9.5,460.1111111,11.62416667,0.75,360,2.2
3573,10.3,617.2222222,12.1325,0.75,360,2.2
3574,13.3,1021.222222,14.41541667,0.75,360,2.2
3575,14.8,1189.555556,16.97416667,0.75,360,2.2
3576,14.6,1234.444444,18.15458333,0.75,360,2.2
3577,16.4,1604.777778,18.28791667,0.75,360,2.2
3578,16.5,1268.111111,18.80666667,0.75,360,2.2
3579,17.2,1313,18.2325,0.75,360,2.2
3580,17.7,1279.333333,17.8575,0.75,360,2.2
3581,13.7,460.1111111,16.41333333,0.75,360,2.2
3582,15.3,325.4444444,13.95666667,0.75,360,2.2
3583,13.7,202,12.95083333,0.75,360,2.2
3584,11.9,0,11.08833333,0.75,360,2.2
3585,11.2,0,10.05208333,0.75,360,2.2
3586,9.7,0,9.087083333,0.75,360,2.2
3587,9.3,0,9.079166667,0.75,360,2.2
3588,8.5,0,8.16125,0.75,360,2.2
3589,7.2,0,7.355916667,0.75,360,2.2
3590,6.4,0,6.341875,0.75,360,2.2
3591,6.5,0,5.591916667,0.75,360,2.2
3592,5.4,0,5.465625,0.75,360,2.2
3593,6.2,56.11111111,5.529,0.75,360,2.2
3594,7.9,291.7777778,7.056083333,0.75,360,2.2
3595,9.3,639.6666667,9.2975,0.75,360,2.2
3596,11.5,998.7777778,11.67416667,0.75,360,2.2
3597,12.8,1380.333333,14.00208333,0.75,360,2.2
3598,13.4,1021.222222,14.49708333,0.75,360,2.2
3599,13.2,1335.444444,17.83791667,0.75,360,2.2
3600,13.9,1571.111111,18.4925,0.75,360,2.2
3601,14.2,1144.666667,16.71083333,0.75,360,2.2
3602,14.4,1256.888889,16.13791667,0.75,360,2.2
3603,14.7,998.7777778,15.07416667,0.75,360,2.2
3604,13.8,808,15.36041667,0.75,360,2.2
3605,13.7,695.7777778,14.23541667,0.75,360,2.2
3606,12.3,336.6666667,12.62416667,0.75,360,2.2
3607,11,134.6666667,11.14958333,0.75,360,2.2
3608,9.8,11.22222222,9.552916667,0.75,360,2.2
3609,9.7,0,8.9625,0.75,360,2.2
3610,9.4,0,9.090833333,0.75,360,2.2
3611,9.4,0,8.934166667,0.75,360,2.2
3612,9.5,0,8.851666667,0.75,360,2.2
3613,8.8,0,8.3975,0.75,360,2.2
3614,7.4,0,7.8125,0.75,360,2.2
3615,7.7,0,7.30725,0.75,360,2.2
3616,6.8,0,7.12575,0.75,360,2.2
3617,7.5,56.11111111,6.793916667,0.75,360,2.2
3618,8.6,291.7777778,8.20375,0.75,360,2.2
3619,9.7,482.5555556,9.743333333,0.75,360,2.2
3620,11.4,841.6666667,12.10583333,0.75,360,2.2
3621,12.8,1200.777778,14.39666667,0.75,360,2.2
3622,13.4,1346.666667,15.14333333,0.75,360,2.2
3623,15.7,1402.777778,16.53791667,0.75,360,2.2
3624,16.9,1705.777778,18.41666667,0.75,360,2.2
3625,16.7,1077.333333,17.40291667,0.75,360,2.2
3626,17,886.5555556,17.17958333,0.75,360,2.2
3627,16.7,707,16.87708333,0.75,360,2.2
3628,16.2,190.7777778,15.64291667,0.75,360,2.2
3629,12.7,56.11111111,13.41541667,0.75,360,2.2
3630,12.3,44.88888889,12.15,0.75,360,2.2
3631,12.5,33.66666667,12.34,0.75,360,2.2
3632,12,0,12.1125,0.75,360,2.2
3633,12,0,11.93833333,0.75,360,2.2
3634,11.7,0,11.80291667,0.75,360,2.2
3635,11.7,0,11.7925,0.75,360,2.2
3636,11.6,0,11.80416667,0.75,360,2.2
3637,11.7,0,11.90666667,0.75,360,2.2
3638,11.9,0,12.03083333,0.75,360,2.2
3639,12,0,12.12041667,0.75,360,2.2
3640,11.3,0,11.99,0.75,360,2.2
3641,11,11.22222222,11.54541667,0.75,360,2.2
3642,11,101,11.4325,0.75,360,2.2
3643,11.8,303,11.95541667,0.75,360,2.2
3644,13,774.3333333,13.67166667,0.75,360,2.2
3645,15,1133.444444,15.43583333,0.75,360,2.2
3646,16.9,1335.444444,17.02041667,0.75,360,2.2
3647,17.2,1672.111111,18.7675,0.75,360,2.2
3648,19.2,1582.333333,19.68541667,0.75,360,2.2
3649,19.5,1099.777778,19.3725,0.75,360,2.2
3650,19.2,1458.888889,20.81625,0.75,360,2.2
3651,20.3,1200.777778,19.28,0.75,360,2.2
3652,21.5,965.1111111,20.90375,0.75,360,2.2
3653,18.9,662.1111111,18.84291667,0.75,360,2.2
3654,18.2,325.4444444,17.83166667,0.75,360,2.2
3655,16.6,101,16.49,0.75,360,2.2
3656,16.2,0,15.42875,0.75,360,2.2
3657,14.5,0,15.00708333,0.75,360,2.2
3658,14.5,0,13.8875,0.75,360,2.2
3659,13,0,13.31208333,0.75,360,2.2
3660,13.1,0,12.66541667,0.75,360,2.2
3661,11.2,0,11.89708333,0.75,360,2.2
3662,11.5,0,10.74833333,0.75,360,2.2
3663,10.9,0,10.34708333,0.75,360,2.2
3664,10.5,0,10.74,0.75,360,2.2
3665,10.6,22.44444444,10.33875,0.75,360,2.2
3666,12.3,157.1111111,12.14666667,0.75,360,2.2
3667,16.3,650.8888889,14.25458333,0.75,360,2.2
3668,16.3,965.1111111,16.59125,0.75,360,2.2
3669,19,1380.333333,18.1275,0.75,360,2.2
3670,18.9,1178.333333,19.08791667,0.75,360,2.2
3671,19.5,1458.888889,20.52208333,0.75,360,2.2
3672,14.3,650.8888889,18.3625,0.75,360,2.2
3673,16.6,594.7777778,14.65166667,0.75,360,2.2
3674,17.7,606,16.27666667,0.75,360,2.2
3675,15.3,493.7777778,16.41625,0.75,360,2.2
3676,15.5,336.6666667,15.06833333,0.75,360,2.2
3677,17.2,808,16.46583333,0.75,360,2.2
3678,15.5,291.7777778,15.14375,0.75,360,2.2
3679,14.9,134.6666667,14.3975,0.75,360,2.2
3680,14,22.44444444,13.88,0.75,360,2.2
3681,13.6,0,13.4625,0.75,360,2.2
3682,13.1,0,13.20333333,0.75,360,2.2
3683,12.9,0,13.16375,0.75,360,2.2
3684,12.6,0,12.83375,0.75,360,2.2
3685,12.7,0,12.92041667,0.75,360,2.2
3686,12.6,0,13.1125,0.75,360,2.2
3687,11.9,0,12.91,0.75,360,2.2
3688,11.8,0,12.56375,0.75,360,2.2
3689,11.6,0,12.47916667,0.75,360,2.2
3690,11.5,33.66666667,12.23666667,0.75,360,2.2
3691,11.5,44.88888889,12.2175,0.75,360,2.2
3692,11.9,168.3333333,12.65041667,0.75,360,2.2
3693,12,145.8888889,12.78041667,0.75,360,2.2
3694,12.3,224.4444444,13.09166667,0.75,360,2.2
3695,12.2,224.4444444,13.05583333,0.75,360,2.2
3696,12.5,280.5555556,13.26,0.75,360,2.2
3697,12.8,235.6666667,13.51791667,0.75,360,2.2
3698,12.7,235.6666667,13.40791667,0.75,360,2.2
3699,12.6,101,13.12416667,0.75,360,2.2
3700,12.7,89.77777778,13.08708333,0.75,360,2.2
3701,12.7,33.66666667,13.0925,0.75,360,2.2
3702,12.7,22.44444444,13.02,0.75,360,2.2
3703,12.7,11.22222222,12.8375,0.75,360,2.2
3704,12.4,0,12.86375,0.75,360,2.2
3705,12.1,0,12.59083333,0.75,360,2.2
3706,11.9,0,12.59333333,0.75,360,2.2
3707,12.1,0,12.50625,0.75,360,2.2
3708,12,0,12.43125,0.75,360,2.2
3709,11.9,0,12.47041667,0.75,360,2.2
3710,11.4,0,12.33833333,0.75,360,2.2
3711,11.3,0,12.05625,0.75,360,2.2
3712,11.1,0,11.94291667,0.75,360,2.2
3713,11.4,33.66666667,12.01,0.75,360,2.2
3714,11.7,157.1111111,12.46833333,0.75,360,2.2
3715,11.6,213.2222222,12.56208333,0.75,360,2.2
3716,12.4,291.7777778,12.57291667,0.75,360,2.2
3717,13.4,561.1111111,13.96666667,0.75,360,2.2
3718,15.6,1234.444444,15.73041667,0.75,360,2.2
3719,17.4,1818,18.35916667,0.75,360,2.2
3720,18.8,1930.222222,19.92708333,0.75,360,2.2
3721,19.2,1795.555556,20.65583333,0.75,360,2.2
3722,19.7,1425.222222,20.22458333,0.75,360,2.2
3723,19,1122.222222,20.17666667,0.75,360,2.2
3724,18.6,662.1111111,18.26416667,0.75,360,2.2
3725,16.3,291.7777778,16.80875,0.75,360,2.2
3726,15.4,202,15.88458333,0.75,360,2.2
3727,14.7,101,14.98833333,0.75,360,2.2
3728,14.3,11.22222222,14.51875,0.75,360,2.2
3729,13.9,0,13.92125,0.75,360,2.2
3730,14.2,0,13.92125,0.75,360,2.2
3731,13.4,0,13.8675,0.75,360,2.2
3732,13.5,0,13.665,0.75,360,2.2
3733,13.7,0,13.7025,0.75,360,2.2
3734,13.5,0,13.71416667,0.75,360,2.2
3735,13.2,0,13.50916667,0.75,360,2.2
3736,12,0,12.98708333,0.75,360,2.2
3737,12.1,33.66666667,12.02791667,0.75,360,2.2
3738,11.9,303,11.73375,0.75,360,2.2
3739,12,482.5555556,12.28041667,0.75,360,2.2
3740,12.6,673.3333333,13.235,0.75,360,2.2
3741,12.9,886.5555556,14.36666667,0.75,360,2.2
3742,13.4,505,13.49125,0.75,360,2.2
3743,13.4,875.3333333,14.74291667,0.75,360,2.2
3744,14.8,808,14.83666667,0.75,360,2.2
3745,14.6,953.8888889,16.06833333,0.75,360,2.2
3746,15.3,740.6666667,15.42375,0.75,360,2.2
3747,16.3,1066.111111,16.64875,0.75,360,2.2
3748,14.1,673.3333333,15.7,0.75,360,2.2
3749,13.8,336.6666667,14.34541667,0.75,360,2.2
3750,13,246.8888889,13.79041667,0.75,360,2.2
3751,12.3,44.88888889,12.86625,0.75,360,2.2
3752,11.9,0,12.395,0.75,360,2.2
3753,10.7,0,11.73875,0.75,360,2.2
3754,10.9,0,11.33083333,0.75,360,2.2
3755,10.3,0,11.1925,0.75,360,2.2
3756,9.6,0,9.451666667,0.75,360,2.2
3757,9.2,0,9.522083333,0.75,360,2.2
3758,8.5,0,9.647083333,0.75,360,2.2
3759,7.7,0,7.979,0.75,360,2.2
3760,7.3,0,7.311583333,0.75,360,2.2
3761,7.6,78.55555556,7.216416667,0.75,360,2.2
3762,8.4,303,9.244583333,0.75,360,2.2
3763,9.6,505,10.5025,0.75,360,2.2
3764,11.3,695.7777778,12.66208333,0.75,360,2.2
3765,13.1,886.5555556,14.235,0.75,360,2.2
3766,14.3,1402.777778,16.25125,0.75,360,2.2
3767,15.6,1761.888889,18.33333333,0.75,360,2.2
3768,16,1907.777778,20.33791667,0.75,360,2.2
3769,17,1874.111111,21.18,0.75,360,2.2
3770,18.1,1829.222222,21.54958333,0.75,360,2.2
3771,17.1,1054.888889,19.01041667,0.75,360,2.2
3772,17.6,909,18.67541667,0.75,360,2.2
3773,17.5,538.6666667,18.01083333,0.75,360,2.2
3774,17,426.4444444,17.52041667,0.75,360,2.2
3775,16.1,101,15.82375,0.75,360,2.2
3776,16.5,0,15.18625,0.75,360,2.2
3777,15.8,0,14.81458333,0.75,360,2.2
3778,15.2,0,14.55375,0.75,360,2.2
3779,14.7,0,14.41125,0.75,360,2.2
3780,14.1,0,14.00833333,0.75,360,2.2
3781,13.7,0,13.49583333,0.75,360,2.2
3782,13.6,0,13.3775,0.75,360,2.2
3783,13.1,0,13.275,0.75,360,2.2
3784,13,0,13.25208333,0.75,360,2.2
3785,13,11.22222222,13.38,0.75,360,2.2
3786,13.7,67.33333333,13.7675,0.75,360,2.2
3787,14.5,157.1111111,14.27458333,0.75,360,2.2
3788,15.2,291.7777778,15.0825,0.75,360,2.2
3789,16.4,493.7777778,16.35916667,0.75,360,2.2
3790,17.6,864.1111111,17.94958333,0.75,360,2.2
3791,17.2,998.7777778,19.22041667,0.75,360,2.2
3792,17.3,538.6666667,17.82625,0.75,360,2.2
3793,17.7,505,17.77666667,0.75,360,2.2
3794,19,583.5555556,18.07541667,0.75,360,2.2
3795,19.3,1021.222222,20.27625,0.75,360,2.2
3796,18.4,448.8888889,18.53583333,0.75,360,2.2
3797,18.1,617.2222222,18.74666667,0.75,360,2.2
3798,17.1,202,16.715,0.75,360,2.2
3799,16.2,56.11111111,15.93625,0.75,360,2.2
3800,15.5,11.22222222,14.91541667,0.75,360,2.2
3801,13.8,0,13.63333333,0.75,360,2.2
3802,13,0,12.56625,0.75,360,2.2
3803,13.2,0,12.50583333,0.75,360,2.2
3804,12.5,0,12.39458333,0.75,360,2.2
3805,11.5,0,12.00958333,0.75,360,2.2
3806,11.3,0,11.44375,0.75,360,2.2
3807,11,0,10.86458333,0.75,360,2.2
3808,11,0,11.78458333,0.75,360,2.2
3809,11,22.44444444,11.50833333,0.75,360,2.2
3810,11.4,78.55555556,11.98291667,0.75,360,2.2
3811,11.8,145.8888889,12.51583333,0.75,360,2.2
3812,12.9,280.5555556,13.11458333,0.75,360,2.2
3813,13.6,617.2222222,14.7575,0.75,360,2.2
3814,14.7,471.3333333,15.20875,0.75,360,2.2
3815,15.9,1200.777778,17.395,0.75,360,2.2
3816,17.5,1997.555556,21.16375,0.75,360,2.2
3817,18.3,1739.444444,21.76375,0.75,360,2.2
3818,18,1627.222222,22.00625,0.75,360,2.2
3819,19.5,1571.111111,22.1625,0.75,360,2.2
3820,19.7,1301.777778,20.9625,0.75,360,2.2
3821,19.3,953.8888889,18.955,0.75,360,2.2
3822,18.1,583.5555556,16.985,0.75,360,2.2
3823,16.8,224.4444444,14.845,0.75,360,2.2
3824,15.8,11.22222222,12.00375,0.75,360,2.2
3825,12.3,0,10.5325,0.75,360,2.2
3826,10.1,0,10.345,0.75,360,2.2
3827,9.6,0,9.06625,0.75,360,2.2
3828,8.6,0,7.97625,0.75,360,2.2
3829,8.3,0,7.069,0.75,360,2.2
3830,8.1,0,6.688125,0.75,360,2.2
3831,8.4,0,7.425125,0.75,360,2.2
3832,7.3,0,7.000625,0.75,360,2.2
3833,8.5,89.77777778,7.67,0.75,360,2.2
3834,11.4,336.6666667,9.48,0.75,360,2.2
3835,14.4,673.3333333,12.67,0.75,360,2.2
3836,17,1043.666667,16.19125,0.75,360,2.2
3837,18.4,1380.333333,18.9975,0.75,360,2.2
3838,18.9,1627.222222,21.275,0.75,360,2.2
3839,19.7,1862.888889,23.30125,0.75,360,2.2
3840,20.6,1919,24.20375,0.75,360,2.2
3841,21.5,1862.888889,24.44375,0.75,360,2.2
3842,22.6,1728.222222,24.87625,0.75,360,2.2
3843,22.6,1526.222222,24.8625,0.75,360,2.2
3844,22.8,1223.222222,23.30625,0.75,360,2.2
3845,22.4,886.5555556,21.7,0.75,360,2.2
3846,21.1,505,20.39625,0.75,360,2.2
3847,19,202,17.26375,0.75,360,2.2
3848,16.6,22.44444444,13.87875,0.75,360,2.2
3849,14.8,0,12.22,0.75,360,2.2
3850,14.2,0,11.25875,0.75,360,2.2
3851,13.7,0,10.48875,0.75,360,2.2
3852,14.9,0,10.19375,0.75,360,2.2
3853,12,0,9.64375,0.75,360,2.2
3854,10.7,0,9.74375,0.75,360,2.2
3855,11,0,9.85875,0.75,360,2.2
3856,10.4,0,9.27875,0.75,360,2.2
3857,11.2,89.77777778,9.4575,0.75,360,2.2
3858,14.2,359.1111111,11.9,0.75,360,2.2
3859,17.5,695.7777778,15.0475,0.75,360,2.2
3860,20.2,1010,18.47375,0.75,360,2.2
3861,21.7,1223.222222,21.49375,0.75,360,2.2
3862,23.2,1335.444444,23.24875,0.75,360,2.2
3863,24.8,1761.888889,25.7425,0.75,360,2.2
3864,25.7,1885.333333,27.68875,0.75,360,2.2
3865,26.3,1874.111111,28.6425,0.75,360,2.2
3866,26.8,1705.777778,28.74,0.75,360,2.2
3867,26.8,1167.111111,27.17375,0.75,360,2.2
3868,25.5,841.6666667,26.2825,0.75,360,2.2
3869,24.3,370.3333333,24.30125,0.75,360,2.2
3870,23.4,145.8888889,22.75375,0.75,360,2.2
3871,22,44.88888889,21.74875,0.75,360,2.2
