YYYY,MM,DD,Date,plant,leaf,ph_em,Ln,Lgn,L,Lg
1999,1,29,29/01/1999,1,9,-2.870574632,0.000990476,NA,0.039,NA
1999,2,1,01/02/1999,1,9,-2.833106555,0.001803175,NA,0.071,NA
1999,2,3,03/02/1999,1,9,-2.768341548,0.001574603,NA,0.062,NA
1999,2,5,05/02/1999,1,9,-2.658632236,0.001396825,NA,0.055,NA
1999,2,8,08/02/1999,1,9,-2.532666472,0.002438095,NA,0.096,NA
1999,2,11,11/02/1999,1,9,-2.50406555,0.002285714,NA,0.09,NA
1999,2,15,15/02/1999,1,9,-2.480159004,0.003580952,NA,0.141,NA
1999,2,18,18/02/1999,1,9,-2.309509733,0.002869841,NA,0.113,NA
1999,2,22,22/02/1999,1,9,-2.003940609,0.0032,NA,0.126,NA
1999,2,24,24/02/1999,1,9,-1.935611354,0.003352381,NA,0.132,NA
1999,2,26,26/02/1999,1,9,-1.863630918,0.004774603,NA,0.188,NA
1999,3,1,01/03/1999,1,9,-1.705586916,0.008888889,NA,0.35,NA
1999,3,3,03/03/1999,1,9,-1.554845277,0.007619048,NA,0.3,NA
1999,3,5,05/03/1999,1,9,-1.437572803,0.012698413,NA,0.5,NA
1999,3,10,10/03/1999,1,9,-1.207461432,0.011428571,NA,0.45,NA
1999,3,12,12/03/1999,1,9,-1.065152284,0.016507937,NA,0.65,NA
1999,3,15,15/03/1999,1,9,-0.782968109,0.027936508,NA,1.1,NA
1999,3,17,17/03/1999,1,9,-0.623446248,0.054603175,0.003809524,2.15,0.15
1999,3,19,19/03/1999,1,9,-0.481397899,0.06984127,0.003809524,2.75,0.15
1999,3,22,22/03/1999,1,9,-0.270411765,0.194285714,0.011428571,7.65,0.45
1999,3,24,24/03/1999,1,9,-0.13662204,0.191746032,0.01015873,7.55,0.4
1999,3,26,26/03/1999,1,9,0.034983493,0.341587302,0.022857143,13.45,0.9
1999,3,29,29/03/1999,1,9,0.243013909,0.454603175,0.03047619,17.9,1.2
1999,3,31,31/03/1999,1,9,0.448088606,0.429206349,0.027936508,16.9,1.1
1999,4,2,02/04/1999,1,9,0.835635449,0.624761905,0.088888889,24.6,3.5
1999,4,6,06/04/1999,1,9,1.443470246,0.985396825,0.325079365,38.8,12.8
1999,4,8,08/04/1999,1,9,1.666974717,1.013333333,0.370793651,39.9,14.6
1999,4,10,10/04/1999,1,9,1.883089892,1.018412698,0.363174603,40.1,14.3
1999,4,12,12/04/1999,1,9,2.095640818,0.993015873,0.347936508,39.1,13.7
1999,4,14,14/04/1999,1,9,2.234994248,1.020952381,0.396190476,40.2,15.6
1999,4,16,16/04/1999,1,9,2.30054165,1.010793651,0.368253968,39.8,14.5
1999,4,19,19/04/1999,1,9,2.525610913,1.013333333,0.365714286,39.9,14.4
1999,4,21,21/04/1999,1,9,2.734684524,0.987936508,0.358095238,38.9,14.1
1999,4,23,23/04/1999,1,9,2.934543248,0.987936508,0.345396825,38.9,13.6
1999,4,26,26/04/1999,1,9,3.212033046,1.018412698,0.373333333,40.1,14.7
1999,4,28,28/04/1999,1,9,3.454401956,1.020952381,0.388571429,40.2,15.3
1999,4,30,30/04/1999,1,9,3.692511153,1.028571429,0.380952381,40.5,15
1999,5,3,03/05/1999,1,9,4.140911022,1.051428571,0.388571429,41.4,15.3
1999,5,5,05/05/1999,1,9,4.407534208,0.998095238,0.363174603,39.3,14.3
1999,5,7,07/05/1999,1,9,4.701975921,1.006984127,0.368253968,39.65,14.5
1999,5,10,10/05/1999,1,9,5.111690652,1.024761905,0.358095238,40.35,14.1
1999,5,12,12/05/1999,1,9,5.373445597,0.981587302,0.365714286,38.65,14.4
1999,5,17,17/05/1999,1,9,5.915298326,0.998095238,0.370793651,39.3,14.6
1999,5,19,19/05/1999,1,9,6.181052184,0.98031746,0.353015873,38.6,13.9
1999,5,21,21/05/1999,1,9,6.41881365,1.000634921,0.373333333,39.4,14.7
1999,5,25,25/05/1999,1,9,6.94145421,0.993015873,0.355555556,39.1,14
1999,5,27,27/05/1999,1,9,7.262497389,NA,0.347936508,NA,13.7
1999,5,31,31/05/1999,1,9,8.146865722,1.010793651,0.365714286,39.8,14.4
1999,6,2,02/06/1999,1,9,8.563274286,0.98031746,0.358095238,38.6,14.1
1999,6,4,04/06/1999,1,9,8.873190054,NA,0.386031746,NA,15.2
1998,12,28,28/12/1998,1,10,-5.482668505,0.000173913,NA,0.008,NA
1998,12,31,31/12/1998,1,10,-5.316974409,0.000173913,NA,0.008,NA
1999,1,4,04/01/1999,1,10,-5.088514763,0.000173913,NA,0.008,NA
1999,1,6,06/01/1999,1,10,-4.937164594,0.000173913,NA,0.008,NA
1999,1,8,08/01/1999,1,10,-4.809199373,0.000217391,NA,0.01,NA
1999,1,11,11/01/1999,1,10,-4.711312934,0.000304348,NA,0.014,NA
1999,1,14,14/01/1999,1,10,-4.671497669,0.000282609,NA,0.013,NA
1999,1,18,18/01/1999,1,10,-4.494763095,0.000434783,NA,0.02,NA
1999,1,20,20/01/1999,1,10,-4.397137455,0.000478261,NA,0.022,NA
1999,1,22,22/01/1999,1,10,-4.27925645,0.000434783,NA,0.02,NA
1999,1,25,25/01/1999,1,10,-4.086873955,0.000434783,NA,0.02,NA
1999,1,27,27/01/1999,1,10,-3.962559916,0.000608696,NA,0.028,NA
1999,1,29,29/01/1999,1,10,-3.859370571,0.000586957,NA,0.027,NA
1999,2,1,01/02/1999,1,10,-3.821902493,0.000891304,NA,0.041,NA
1999,2,3,03/02/1999,1,10,-3.757137487,0.00076087,NA,0.035,NA
1999,2,5,05/02/1999,1,10,-3.647428175,0.000782609,NA,0.036,NA
1999,2,8,08/02/1999,1,10,-3.521462411,0.001195652,NA,0.055,NA
1999,2,11,11/02/1999,1,10,-3.492861489,0.001217391,NA,0.056,NA
1999,2,15,15/02/1999,1,10,-3.468954943,0.001543478,NA,0.071,NA
1999,2,18,18/02/1999,1,10,-3.298305671,0.001086957,NA,0.05,NA
1999,2,22,22/02/1999,1,10,-2.992736548,0.001282609,NA,0.059,NA
1999,2,24,24/02/1999,1,10,-2.924407293,0.001521739,NA,0.07,NA
1999,2,26,26/02/1999,1,10,-2.852426856,0.002152174,NA,0.099,NA
1999,3,1,01/03/1999,1,10,-2.694382855,0.002956522,NA,0.136,NA
1999,3,3,03/03/1999,1,10,-2.543641216,0.002673913,NA,0.123,NA
1999,3,5,05/03/1999,1,10,-2.426368742,0.004,NA,0.184,NA
1999,3,8,08/03/1999,1,10,-2.306401348,0.003195652,NA,0.147,NA
1999,3,10,10/03/1999,1,10,-2.196257371,0.004,NA,0.184,NA
1999,3,12,12/03/1999,1,10,-2.053948223,0.004347826,NA,0.2,NA
1999,3,15,15/03/1999,1,10,-1.771764048,0.007608696,NA,0.35,NA
1999,3,17,17/03/1999,1,10,-1.612242187,0.009782609,NA,0.45,NA
1999,3,19,19/03/1999,1,10,-1.470193838,0.011956522,NA,0.55,NA
1999,3,22,22/03/1999,1,10,-1.259207703,0.02173913,NA,1,NA
1999,3,24,24/03/1999,1,10,-1.125417979,0.02173913,0.001086957,1,0.05
1999,3,26,26/03/1999,1,10,-0.953812446,0.05326087,0.002173913,2.45,0.1
1999,3,29,29/03/1999,1,10,-0.74578203,0.073913043,0.006521739,3.4,0.3
1999,3,31,31/03/1999,1,10,-0.540707332,0.07826087,0.007608696,3.6,0.35
1999,4,2,02/04/1999,1,10,-0.15316049,0.184782609,0.013043478,8.5,0.6
1999,4,6,06/04/1999,1,10,0.454674307,0.480434783,0.041304348,22.1,1.9
1999,4,8,08/04/1999,1,10,0.678178778,0.682608696,0.084782609,31.4,3.9
1999,4,10,10/04/1999,1,10,0.894293953,0.65,0.063043478,29.9,2.9
1999,4,12,12/04/1999,1,10,1.10684488,0.810869565,0.186956522,37.3,8.6
1999,4,14,14/04/1999,1,10,1.246198309,0.87826087,0.22826087,40.4,10.5
1999,4,16,16/04/1999,1,10,1.311745712,0.847826087,0.217391304,39,10
1999,4,19,19/04/1999,1,10,1.536814975,0.997826087,0.330434783,45.9,15.2
1999,4,21,21/04/1999,1,10,1.745888585,0.984782609,0.367391304,45.3,16.9
1999,4,23,23/04/1999,1,10,1.945747309,0.947826087,0.360869565,43.6,16.6
1999,4,26,26/04/1999,1,10,2.223237108,1.07826087,0.386956522,49.6,17.8
1999,4,28,28/04/1999,1,10,2.465606017,1.041304348,0.395652174,47.9,18.2
1999,4,30,30/04/1999,1,10,2.703715214,1,0.384782609,46,17.7
1999,5,3,03/05/1999,1,10,3.152115083,1.009782609,0.376086957,46.45,17.3
1999,5,5,05/05/1999,1,10,3.41873827,0.997826087,0.37173913,45.9,17.1
1999,5,7,07/05/1999,1,10,3.713179983,1.004347826,0.37173913,46.2,17.1
1999,5,10,10/05/1999,1,10,4.122894713,1.017391304,0.37826087,46.8,17.4
1999,5,12,12/05/1999,1,10,4.384649658,1.004347826,0.369565217,46.2,17
1999,5,17,17/05/1999,1,10,4.926502388,0.991304348,0.373913043,45.6,17.2
1999,5,19,19/05/1999,1,10,5.192256246,1.002173913,0.37826087,46.1,17.4
1999,5,21,21/05/1999,1,10,5.430017711,1,0.380434783,46,17.5
1999,5,25,25/05/1999,1,10,5.952658272,1,0.380434783,46,17.5
1999,5,27,27/05/1999,1,10,6.27370145,1.002173913,0.382608696,46.1,17.6
1999,5,31,31/05/1999,1,10,7.158069784,1.010869565,0.37173913,46.5,17.1
1999,6,2,02/06/1999,1,10,7.574478347,1.008695652,0.373913043,46.4,17.2
1999,6,4,04/06/1999,1,10,7.884394115,1.002173913,0.37173913,46.1,17.1
1999,1,4,04/01/1999,1,11,-5.952208877,0.000116891,NA,0.005,NA
1999,1,8,08/01/1999,1,11,-5.672893488,0.000163647,NA,0.007,NA
1999,1,11,11/01/1999,1,11,-5.575007049,0.000210403,NA,0.009,NA
1999,1,14,14/01/1999,1,11,-5.535191784,0.000233781,NA,0.01,NA
1999,1,18,18/01/1999,1,11,-5.35845721,0.000303916,NA,0.013,NA
1999,1,20,20/01/1999,1,11,-5.260831569,0.000280538,NA,0.012,NA
1999,1,22,22/01/1999,1,11,-5.142950565,0.000233781,NA,0.01,NA
1999,1,25,25/01/1999,1,11,-4.95056807,0.000233781,NA,0.01,NA
1999,1,27,27/01/1999,1,11,-4.826254031,0.000327294,NA,0.014,NA
1999,1,29,29/01/1999,1,11,-4.723064685,0.000233781,NA,0.01,NA
1999,2,1,01/02/1999,1,11,-4.685596608,0.000490941,NA,0.021,NA
1999,2,3,03/02/1999,1,11,-4.620831602,0.000233781,NA,0.01,NA
1999,2,5,05/02/1999,1,11,-4.511122289,0.000233781,NA,0.01,NA
1999,2,8,08/02/1999,1,11,-4.385156525,0.000490941,NA,0.021,NA
1999,2,11,11/02/1999,1,11,-4.356555603,0.000584454,NA,0.025,NA
1999,2,15,15/02/1999,1,11,-4.332649057,0.000864991,NA,0.037,NA
1999,2,18,18/02/1999,1,11,-4.161999786,0.000818235,NA,0.035,NA
1999,2,22,22/02/1999,1,11,-3.856430663,0.001028638,NA,0.044,NA
1999,2,24,24/02/1999,1,11,-3.788101408,0.000911748,NA,0.039,NA
1999,2,26,26/02/1999,1,11,-3.716120971,0.001168907,NA,0.05,NA
1999,3,1,01/03/1999,1,11,-3.558076969,0.001426067,NA,0.061,NA
1999,3,3,03/03/1999,1,11,-3.407335331,0.001589714,NA,0.068,NA
1999,3,5,05/03/1999,1,11,-3.290062856,0.001145529,NA,0.049,NA
1999,3,8,08/03/1999,1,11,-3.170095462,0.001940386,NA,0.083,NA
1999,3,10,10/03/1999,1,11,-3.059951485,0.002033898,NA,0.087,NA
1999,3,12,12/03/1999,1,11,-2.917642337,0.00226768,NA,0.097,NA
1999,3,15,15/03/1999,1,11,-2.635458163,0.003389831,NA,0.145,NA
1999,3,17,17/03/1999,1,11,-2.475936302,0.004628872,NA,0.198,NA
1999,3,19,19/03/1999,1,11,-2.333887952,0.004956166,NA,0.212,NA
1999,3,22,22/03/1999,1,11,-2.122901818,0.009351257,NA,0.4,NA
1999,3,24,24/03/1999,1,11,-1.989112094,0.010520164,NA,0.45,NA
1999,3,26,26/03/1999,1,11,-1.817506561,0.014026885,NA,0.6,NA
1999,3,29,29/03/1999,1,11,-1.609476145,0.018702513,NA,0.8,NA
1999,3,31,31/03/1999,1,11,-1.404401447,0.016364699,0.002337814,0.7,0.1
1999,4,2,02/04/1999,1,11,-1.016854604,0.031560491,0.005844535,1.35,0.25
1999,4,6,06/04/1999,1,11,-0.409019808,0.088836937,0.014026885,3.8,0.6
1999,4,8,08/04/1999,1,11,-0.185515337,0.165984804,0.018702513,7.1,0.8
1999,4,10,10/04/1999,1,11,0.030599839,0.142606663,0.016364699,6.1,0.7
1999,4,12,12/04/1999,1,11,0.243150765,0.321449445,0.036236119,13.75,1.55
1999,4,14,14/04/1999,1,11,0.382504195,0.353009936,0.042080655,15.1,1.8
1999,4,16,16/04/1999,1,11,0.448051597,0.343658679,0.037405026,14.7,1.6
1999,4,19,19/04/1999,1,11,0.67312086,0.495616598,0.056107539,21.2,2.4
1999,4,21,21/04/1999,1,11,0.882194471,0.680303916,0.151957919,29.1,6.5
1999,4,23,23/04/1999,1,11,1.082053195,0.703682057,0.165984804,30.1,7.1
1999,4,26,26/04/1999,1,11,1.359542993,0.872004676,0.233781414,37.3,10
1999,4,28,28/04/1999,1,11,1.601911902,0.84628872,0.289888954,36.2,12.4
1999,4,30,30/04/1999,1,11,1.8400211,0.895382817,0.381063705,38.3,16.3
1999,5,3,03/05/1999,1,11,2.288420968,0.923436587,0.430157802,39.5,18.4
1999,5,5,05/05/1999,1,11,2.555044155,0.998246639,0.437171245,42.7,18.7
1999,5,7,07/05/1999,1,11,2.849485868,0.911747516,0.406779661,39,17.4
1999,5,10,10/05/1999,1,11,3.259200599,1.094097019,0.467562829,46.8,20
1999,5,12,12/05/1999,1,11,3.520955543,1.014611338,0.45119813,43.4,19.3
1999,5,17,17/05/1999,1,11,4.062808273,1.019286967,0.446522501,43.6,19.1
1999,5,19,19/05/1999,1,11,4.328562131,1.061367621,0.465225015,45.4,19.9
1999,5,21,21/05/1999,1,11,4.566323597,1.026300409,0.467562829,43.9,20
1999,5,25,25/05/1999,1,11,5.088964157,1.054354179,0.448860316,45.1,19.2
1999,5,27,27/05/1999,1,11,5.410007335,1.049678551,0.441846873,44.9,18.9
1999,5,31,31/05/1999,1,11,6.294375669,1.080070134,0.460549386,46.2,19.7
1999,6,2,02/06/1999,1,11,6.710784232,1.068381064,0.441846873,45.7,18.9
1999,6,4,04/06/1999,1,11,7.0207,1.007597896,0.460549386,43.1,19.7
1998,12,10,10/12/1998,2,3,0.409457967,0.338709677,0.008064516,4.2,0.1
1998,12,14,14/12/1998,2,3,0.680949396,0.612903226,0.032258065,7.6,0.4
1998,12,17,17/12/1998,2,3,0.877852402,0.798387097,0.072580645,9.9,0.9
1998,12,21,21/12/1998,2,3,1.06493199,0.725806452,0.080645161,9,1
1998,12,23,23/12/1998,2,3,1.104138725,0.814516129,0.072580645,10.1,0.9
1998,12,28,28/12/1998,2,3,1.347724695,1.024193548,0.25,12.7,3.1
1998,12,31,31/12/1998,2,3,1.513418792,1.088709677,0.25,13.5,3.1
1999,1,4,04/01/1999,2,3,1.741878438,1.153225806,0.330645161,14.3,4.1
1999,1,6,06/01/1999,2,3,1.893228607,1.048387097,0.266129032,13,3.3
1999,1,8,08/01/1999,2,3,2.021193827,1.064516129,0.266129032,13.2,3.3
1999,1,11,11/01/1999,2,3,2.119080266,1.084677419,0.290322581,13.45,3.6
1999,1,14,14/01/1999,2,3,2.158895532,1.060483871,0.282258065,13.15,3.5
1999,1,18,18/01/1999,2,3,2.335630106,1.068548387,0.274193548,13.25,3.4
1999,1,20,20/01/1999,2,3,2.433255746,1.129032258,0.290322581,14,3.6
1999,1,22,22/01/1999,2,3,2.55113675,1.008064516,0.282258065,12.5,3.5
1999,1,25,25/01/1999,2,3,2.743519245,1.14516129,0.298387097,14.2,3.7
1999,1,27,27/01/1999,2,3,2.867833284,0.935483871,0.282258065,11.6,3.5
1999,1,29,29/01/1999,2,3,2.97102263,1.185483871,0.322580645,14.7,4
1999,2,1,01/02/1999,2,3,3.008490707,NA,0.266129032,NA,3.3
1999,2,3,03/02/1999,2,3,3.073255713,1.008064516,0.25,12.5,3.1
1999,2,5,05/02/1999,2,3,3.182965026,0.903225806,0.241935484,11.2,3
1999,2,8,08/02/1999,2,3,3.30893079,1,0.233870968,12.4,2.9
1999,2,11,11/02/1999,2,3,3.337531712,NA,0.241935484,NA,3
1999,2,15,15/02/1999,2,3,3.361438258,1.064516129,0.298387097,13.2,3.7
1999,2,18,18/02/1999,2,3,3.532087529,1.016129032,0.258064516,12.6,3.2
1999,2,22,22/02/1999,2,3,3.837656653,1.040322581,0.274193548,12.9,3.4
1999,2,24,24/02/1999,2,3,3.905985908,1,0.25,12.4,3.1
1999,2,26,26/02/1999,2,3,3.977966344,0.943548387,0.225806452,11.7,2.8
1999,3,1,01/03/1999,2,3,4.136010346,NA,0.217741935,NA,2.7
1999,3,3,03/03/1999,2,3,4.286751984,NA,0.217741935,NA,2.7
1999,3,5,05/03/1999,2,3,4.404024459,0.967741935,0.225806452,12,2.8
1999,3,10,10/03/1999,2,3,4.63413583,NA,0.25,NA,3.1
1998,11,20,20/11/1998,2,4,-1.053813142,0.007462687,NA,0.1,NA
1998,11,27,27/11/1998,2,4,-0.910808531,0.014925373,NA,0.2,NA
1998,12,3,03/12/1998,2,4,-0.694693356,0.010149254,NA,0.136,NA
