t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
1125,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.32241,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.37024,NA,NA
1125,1,MS,roots,0.63767,3.25001,0.00291,0.02572,0.00000,234.28103,0.11755,0.01739,NA,0.40821,0.39250,NA,NA,0.23688,16.51554,0.10405,NA,0.00000,NA,NA,1243.96945,0.43322,21.63209,0.98865,NA,2.03052,0.00000,1.98143,538.62766,NA,0.00000,0.00000,0.00133,NA,NA,56.13837,66.06215,1.03759
1126,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4057200.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1126,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.97190,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.31798,NA,NA
1126,1,MS,roots,0.58419,2.99907,0.00161,0.01844,0.00000,221.97246,0.19537,0.01740,NA,0.16953,0.16008,NA,NA,0.09773,15.13040,0.04318,NA,0.00000,NA,NA,1244.09232,0.42034,21.09319,0.40322,NA,1.56921,0.00000,1.98306,538.67988,NA,0.00000,0.00000,0.00095,NA,NA,24.08817,60.52158,0.42734
1127,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4060800.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1127,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.62422,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291.86786,NA,NA
1127,1,MS,roots,0.58419,2.94728,0.00232,0.01846,0.00000,220.06792,0.11344,0.01740,NA,0.39934,0.38434,NA,NA,0.23368,15.13040,0.10170,NA,0.00000,NA,NA,1244.77811,0.41442,20.89334,0.96810,NA,2.25500,0.00000,1.98306,539.20743,NA,0.00000,0.00000,0.00095,NA,NA,58.58779,60.52158,1.01735
1128,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4064400.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1128,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.23875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278.65096,NA,NA
1128,1,MS,roots,0.90629,4.56812,0.00171,0.02187,0.00000,307.98636,0.45529,0.01741,NA,0.13851,0.13005,NA,NA,0.07675,23.47298,0.03523,NA,0.00000,NA,NA,1244.83521,0.45776,23.19101,0.32759,NA,1.40580,0.00000,1.98560,538.96717,NA,0.00000,0.00000,0.00113,NA,NA,14.10501,93.89190,0.34531
1129,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4068000.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1129,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.86174,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265.15852,NA,NA
1129,1,MS,roots,0.90629,4.43831,0.00238,0.02189,0.00000,303.09480,0.17525,0.01741,NA,0.46778,0.44799,NA,NA,0.26333,23.47298,0.11898,NA,0.00000,NA,NA,1245.38749,0.44958,22.87832,1.12843,NA,1.95808,0.00000,1.98560,539.52344,NA,0.00000,0.00000,0.00113,NA,NA,49.59063,93.89190,1.17909
1130,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4071600.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1130,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.49298,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.31633,NA,NA
1130,1,MS,roots,0.74730,4.30911,0.00129,0.01804,0.00000,299.02629,0.34105,0.01742,NA,0.15420,0.14496,NA,NA,0.08571,19.35501,0.03918,NA,0.00000,NA,NA,1245.46001,0.44148,22.55442,0.36514,NA,1.28330,0.00000,1.98769,539.37896,NA,0.00000,0.00000,0.00093,NA,NA,16.21423,77.42005,0.38487
1131,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4075200.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1131,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.13596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.19963,NA,NA
1131,1,MS,roots,0.74730,4.05657,0.00190,0.01806,0.00000,287.56443,0.15083,0.01742,NA,0.45453,0.43559,NA,NA,0.25717,19.35501,0.11549,NA,0.00000,NA,NA,1246.06861,0.43040,22.06215,1.09721,NA,1.89191,0.00000,1.98769,539.93834,NA,0.00000,0.00000,0.00093,NA,NA,50.88424,77.42005,1.14729
1132,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4078800.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1132,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.78477,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.54763,NA,NA
1132,1,MS,roots,0.73908,4.05872,0.00090,0.01288,0.00000,290.28073,0.31431,0.01743,NA,0.14889,0.13996,NA,NA,0.08296,19.14211,0.03779,NA,0.00000,NA,NA,1246.16589,0.42616,21.90498,0.35253,NA,1.25011,0.00000,1.98976,539.81464,NA,0.00000,0.00000,0.00066,NA,NA,16.14258,76.56844,0.37181
1133,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4082400.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1133,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.42684,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206.72994,NA,NA
1133,1,MS,roots,0.73908,4.73240,0.00132,0.01290,0.00000,327.63488,0.17318,0.01743,NA,0.51329,0.49168,NA,NA,0.28683,19.14211,0.13029,NA,0.00000,NA,NA,1246.76234,0.43893,22.60944,1.23849,NA,1.84656,0.00000,1.98976,540.45135,NA,0.00000,0.00000,0.00066,NA,NA,50.46122,76.56844,1.29180
1134,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4086000.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1134,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.06090,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189.55954,NA,NA
1134,1,MS,roots,0.96442,5.61073,0.00233,0.03807,0.00000,375.92952,0.56133,0.01744,NA,0.13164,0.12341,NA,NA,0.07161,24.97856,0.03337,NA,0.00000,NA,NA,1246.98064,0.45409,23.42341,0.31087,NA,1.10044,0.00000,1.99246,540.00259,NA,0.00000,0.00000,0.00196,NA,NA,10.99939,99.91424,0.32666
1135,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4089600.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1135,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.69016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171.04826,NA,NA
1135,1,MS,roots,0.96442,6.56476,0.00332,0.03812,0.00000,425.57147,0.23031,0.01744,NA,0.59286,0.56625,NA,NA,0.32466,24.97856,0.15028,NA,0.00000,NA,NA,1247.45082,0.46865,24.18731,1.42632,NA,1.57061,0.00000,1.99246,540.67147,NA,0.00000,0.00000,0.00196,NA,NA,44.76888,99.91424,1.48377
1136,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4093200.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1136,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.03820,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152.99233,NA,NA
1136,1,MS,roots,1.07078,8.55137,0.00331,0.07011,0.00000,521.38873,0.73398,0.01746,NA,0.16413,0.15393,NA,NA,0.08803,27.73310,0.04154,NA,0.00000,NA,NA,1247.80116,0.53796,25.80336,0.38773,NA,0.85017,0.00000,1.99546,539.82497,NA,0.00000,0.00000,0.00361,NA,NA,9.90506,110.93240,0.40609
1137,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4096800.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1137,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.41038,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132.56200,NA,NA
1137,1,MS,roots,1.07078,9.81308,0.00532,0.07022,0.00000,581.34965,0.32265,0.01746,NA,0.75125,0.71671,NA,NA,0.40859,27.73310,0.19014,NA,0.00000,NA,NA,1248.31636,0.57173,26.52648,1.80532,NA,1.36538,0.00000,1.99546,540.64656,NA,0.00000,0.00000,0.00361,NA,NA,41.52628,110.93240,1.87655
1138,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4100400.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1138,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.37112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.10982,NA,NA
1138,1,MS,roots,1.01386,10.99056,0.00417,0.09340,0.00000,640.28899,0.75797,0.01747,NA,0.23603,0.22176,NA,NA,0.12719,26.25895,0.05965,NA,0.00000,NA,NA,1248.76754,0.59419,27.06551,0.55860,NA,0.80270,0.00000,1.99830,539.69982,NA,0.00000,0.00000,0.00481,NA,NA,11.63920,105.03578,0.58499
1139,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4104000.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1139,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.13173,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086.26297,NA,NA
1139,1,MS,roots,1.01386,11.61447,0.00699,0.09356,0.00000,673.42864,0.38482,0.01747,NA,0.85077,0.81175,NA,NA,0.46574,26.25895,0.21502,NA,0.00000,NA,NA,1249.31185,0.60334,27.15862,2.04471,NA,1.34701,0.00000,1.99830,540.65638,NA,0.00000,0.00000,0.00481,NA,NA,40.65485,105.03578,2.12826
1140,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4107600.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1140,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.77123,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.66576,NA,NA
1140,1,MS,roots,0.94034,12.79439,0.00501,0.10653,0.00000,732.90683,0.81978,0.01748,NA,0.30569,0.28762,NA,NA,0.16679,24.35484,0.07716,NA,0.00000,NA,NA,1249.75146,0.61803,27.57628,0.72448,NA,0.84628,0.00000,2.00093,539.75063,NA,0.00000,0.00000,0.00548,NA,NA,13.20797,97.41937,0.76010
1141,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4111200.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1141,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.35967,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.41340,NA,NA
1141,1,MS,roots,0.94034,12.75637,0.00799,0.10674,0.00000,740.82834,0.43299,0.01748,NA,0.91384,0.87177,NA,NA,0.50497,24.35484,0.23066,NA,0.00000,NA,NA,1250.25395,0.61335,27.16052,2.19589,NA,1.34877,0.00000,2.00093,540.81362,NA,0.00000,0.00000,0.00548,NA,NA,39.73614,97.41937,2.29058
1142,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4114800.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1142,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.92373,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.61533,NA,NA
1142,1,MS,roots,0.90499,12.69803,0.00477,0.10547,0.00000,752.13883,0.79130,0.01750,NA,0.31006,0.29179,NA,NA,0.16965,23.43933,0.07816,NA,0.00000,NA,NA,1250.62486,0.60768,26.71049,0.73499,NA,0.81468,0.00000,2.00347,539.93616,NA,0.00000,0.00000,0.00543,NA,NA,13.07325,93.75732,0.77150
1143,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4118400.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1143,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.47503,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.14295,NA,NA
1143,1,MS,roots,0.90499,13.06874,0.00759,0.10568,0.00000,778.39973,0.44876,0.01750,NA,0.91165,0.86892,NA,NA,0.50688,23.43933,0.22982,NA,0.00000,NA,NA,1251.10586,0.60820,26.52366,2.18872,NA,1.29569,0.00000,2.00347,541.00762,NA,0.00000,0.00000,0.00543,NA,NA,37.73282,93.75732,2.28745
1144,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4122000.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1144,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.07956,NA,NA,NA,NA,NA,NA,NA,NA,NA,955.72885,NA,NA
1144,1,MS,roots,0.92853,8.29776,0.00294,0.06764,0.00000,574.36095,0.71291,0.01751,NA,0.16543,0.15536,NA,NA,0.08853,24.04885,0.04165,NA,0.00000,NA,NA,1251.52245,0.52885,22.89164,0.39133,NA,0.78375,0.00000,2.00607,540.20429,NA,0.00000,0.00000,0.00348,NA,NA,9.12230,96.19538,0.40931
1145,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4125600.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1145,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.71883,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.23841,NA,NA
1145,1,MS,roots,0.92853,5.91909,0.00508,0.06771,0.00000,455.33895,0.21398,0.01751,NA,0.52811,0.50373,NA,NA,0.28674,24.04885,0.13296,NA,0.00000,NA,NA,1252.09221,0.47899,20.58183,1.26885,NA,1.35350,0.00000,2.00607,540.76494,NA,0.00000,0.00000,0.00348,NA,NA,37.44127,96.19538,1.31859
1146,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4129200.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1146,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.35525,NA,NA,NA,NA,NA,NA,NA,NA,NA,910.36174,NA,NA
1146,1,MS,roots,0.86178,6.14591,0.00241,0.05160,0.00000,476.57469,0.62717,0.01752,NA,0.12370,0.11619,NA,NA,0.06624,22.32023,0.03111,NA,0.00000,NA,NA,1252.44044,0.48021,20.47108,0.29266,NA,0.83996,0.00000,2.00848,540.16197,NA,0.00000,0.00000,0.00265,NA,NA,8.23103,89.28092,0.30613
1147,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4132800.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1147,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01125,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.49085,NA,NA
1147,1,MS,roots,0.86178,5.14481,0.00388,0.05165,0.00000,424.31871,0.19564,0.01752,NA,0.46765,0.44589,NA,NA,0.25440,22.32023,0.11759,NA,0.00000,NA,NA,1252.95419,0.45484,19.23376,1.12316,NA,1.35370,0.00000,2.00848,540.66147,NA,0.00000,0.00000,0.00265,NA,NA,35.59956,89.28092,1.16794
1148,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4136400.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1148,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.67957,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.23696,NA,NA
1148,1,MS,roots,0.71877,4.60737,0.00162,0.03100,0.00000,397.99870,0.47766,0.01753,NA,0.11382,0.10698,NA,NA,0.06144,18.61612,0.02859,NA,0.00000,NA,NA,1253.26117,0.43875,18.39962,0.26948,NA,0.94191,0.00000,2.01049,540.30757,NA,0.00000,0.00000,0.00159,NA,NA,9.08540,74.46446,0.28225
1149,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4140000.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1149,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.35730,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.43106,NA,NA
1149,1,MS,roots,0.71877,4.29338,0.00250,0.03103,0.00000,383.30771,0.17603,0.01753,NA,0.41941,0.39997,NA,NA,0.22941,18.61612,0.10536,NA,0.00000,NA,NA,1253.77000,0.42790,17.79136,1.00748,NA,1.45075,0.00000,2.01049,540.78171,NA,0.00000,0.00000,0.00159,NA,NA,35.38411,74.46446,1.04879
1150,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4143600.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1150,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.05120,NA,NA,NA,NA,NA,NA,NA,NA,NA,826.56345,NA,NA
1150,1,MS,roots,0.62334,3.65216,0.00117,0.02069,0.00000,345.79012,0.37417,0.01754,NA,0.10788,0.10146,NA,NA,0.05882,16.14447,0.02708,NA,0.00000,NA,NA,1253.95957,0.40761,16.80269,0.25556,NA,1.01697,0.00000,2.01224,540.56751,NA,0.00000,0.00000,0.00106,NA,NA,9.92650,64.57787,0.26816
1151,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4147200.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1151,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.75016,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.92898,NA,NA
1151,1,MS,roots,0.62334,3.57826,0.00175,0.02071,0.00000,345.58445,0.15523,0.01754,NA,0.37479,0.35739,NA,NA,0.20647,16.14447,0.09407,NA,0.00000,NA,NA,1254.46521,0.40294,16.46266,0.90024,NA,1.52262,0.00000,2.01224,541.00747,NA,0.00000,0.00000,0.00106,NA,NA,35.09795,64.57787,0.93865
1152,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4150800.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1152,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.47028,NA,NA,NA,NA,NA,NA,NA,NA,NA,788.62416,NA,NA
1152,1,MS,roots,0.51317,2.80108,0.00137,0.02160,0.00000,292.69061,0.27720,0.01755,NA,0.10608,0.09984,NA,NA,0.05873,13.29116,0.02661,NA,0.00000,NA,NA,1254.59894,0.37611,15.23399,0.25150,NA,1.14317,0.00000,2.01368,540.91186,NA,0.00000,0.00000,0.00111,NA,NA,11.55165,53.16466,0.26466
1153,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4154400.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1153,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.19961,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.90109,NA,NA
1153,1,MS,roots,0.51317,2.55546,0.00198,0.02162,0.00000,277.18366,0.11976,0.01755,NA,0.30231,0.28831,NA,NA,0.16993,13.29116,0.07582,NA,0.00000,NA,NA,1255.11131,0.36532,14.66850,0.72623,NA,1.65554,0.00000,2.01368,541.27454,NA,0.00000,0.00000,0.00111,NA,NA,35.32682,53.16466,0.76055
1154,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,0.00000,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,NA,NA,NA,4158000.00000,NA,NA,NA,NA,3523.90239,NA,NA,NA,47664.62109,7285.85416,NA,NA,NA
1154,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.93287,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.42504,NA,NA
