t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
83,1,MS,8,0.00000028,0.00264281,4.01404347,NA,NA,0.00000000,0.00000921,NA,37.40014315,54.36380910,0.00003028,0.00004096,0.00003998,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00264281,1238913.28102750,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00019785,NA,NA,NA,0.00000000,0.00000061,False,True,False,0.00000000,0.02900000,NA,0.00000061,3.00000000,0.01290272,1.00000000,NA,0.00149411,0.00002764
83,1,MS,9,0.00000009,0.00099731,4.11627397,NA,NA,0.00000000,0.00000308,NA,37.40017158,54.36523311,0.00001126,0.00001555,0.00001490,0.00000000,0.00000000,0.00000000,0.00000009,0.00000000,0.00000000,0.00099731,690993.28102750,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008626,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00493019,1.00000000,NA,0.00055673,0.00000924
83,1,MS,10,0.00000005,0.00068837,4.23560688,NA,NA,0.00000000,0.00000176,NA,37.40017956,54.36568051,0.00000762,0.00001078,0.00001011,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00068837,143073.28102750,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006055,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00344289,1.00000000,NA,0.00037783,0.00000528
84,1,MS,3,0.00213619,2.11394973,0.91699628,1.00000000,0.09000000,0.00001089,0.07140571,22.00000000,0.04637197,17.73972292,0.01801805,-0.07327964,0.14233629,0.00000000,0.00000000,0.00000000,0.00006287,713.54820192,0.00000000,6.94192445,3979226.82922942,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1007786.82922942,False,0.09784468,0.10603325,0.12860705,0.12280000,0.00400000,0.00001088,0.00218578,True,True,False,1713786.82922942,0.02895000,1800.00000000,0.00218710,1.00000000,10.50819433,0.00000000,0.03076237,5.31019885,0.21421712
84,1,MS,4,0.00125239,2.11406532,1.38274812,NA,0.15794247,0.00000431,0.04186320,18.28892770,37.42958351,25.68487855,0.02036839,0.02925062,0.05613222,0.00000002,0.00000000,0.00000000,0.00005281,713.54820192,-0.00000003,5.71400844,3431306.82922942,0.00001411,NA,NA,0.02895000,0.00000000,0.00000022,True,False,False,0.00000000,False,0.10027487,0.03641305,0.13466915,0.13310000,0.00467028,0.00000431,0.00086257,True,True,False,900786.82922942,0.02893591,1832.84947739,0.00086280,1.50000000,6.25091567,0.21689672,0.03439428,2.09472059,0.12558960
84,1,MS,5,0.00004934,0.08823376,2.35872725,NA,NA,0.00000014,0.00164935,NA,37.42992365,54.39582068,0.00144675,0.00132290,0.00182913,0.00000012,-0.00000003,0.00000000,0.00001175,713.54820192,-0.00000015,0.08823376,2883386.82922942,0.00007055,NA,NA,0.02893591,0.00000000,0.00000033,True,False,False,0.00000000,False,0.10325392,0.00371051,0.14416569,0.14405987,NA,0.00000014,0.00002778,False,True,False,104708.76398984,0.02886548,1949.31461258,0.00002811,2.00000000,0.34739813,1.00000000,0.04080595,0.06824662,0.00494806
84,1,MS,6,0.00000222,0.01795526,3.86892804,NA,NA,0.00000002,0.00007436,NA,37.42999341,54.40499500,0.00021029,0.00027695,0.00027391,0.00000000,0.00000000,0.00000000,0.00000107,0.00000000,0.00000000,0.01795526,2335466.82922942,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00091969,NA,NA,NA,0.00000002,0.00000421,False,True,False,0.00000000,0.02900000,2582.48901178,0.00000421,2.50000000,0.08531375,1.00000000,NA,0.01021788,0.00022309
84,1,MS,7,0.00000070,0.00611117,3.94400165,NA,NA,0.00000001,0.00002343,NA,37.43005253,54.40797139,0.00007082,0.00009475,0.00009239,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000,0.00000000,0.00611117,1787546.82922942,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039140,NA,NA,NA,0.00000001,0.00000142,False,True,False,0.00000000,0.02900000,NA,0.00000142,3.00000000,0.02933256,1.00000000,NA,0.00344625,0.00007030
84,1,MS,8,0.00000026,0.00266545,4.05425009,NA,NA,0.00000000,0.00000880,NA,37.43008526,54.40965045,0.00003031,0.00004147,0.00003963,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00266545,1239626.82922942,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00019805,NA,NA,NA,0.00000000,0.00000061,False,True,False,0.00000000,0.02900000,NA,0.00000061,3.00000000,0.01293349,1.00000000,NA,0.00147822,0.00002641
84,1,MS,9,0.00000009,0.00100575,4.15775705,NA,NA,0.00000000,0.00000294,NA,37.43011443,54.41108976,0.00001127,0.00001574,0.00001477,0.00000000,0.00000000,0.00000000,0.00000009,0.00000000,0.00000000,0.00100575,691706.82922942,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008635,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00494163,1.00000000,NA,0.00055074,0.00000883
84,1,MS,10,0.00000005,0.00069410,4.27872227,NA,NA,0.00000000,0.00000168,NA,37.43012263,54.41154215,0.00000763,0.00001091,0.00001002,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00069410,143786.82922942,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006061,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00345063,1.00000000,NA,0.00037370,0.00000505
85,1,MS,3,0.00210072,2.02747771,0.87030169,1.00000000,0.09000000,0.00001089,0.07022008,22.00000000,0.06057665,16.69637713,0.01721528,-0.06570177,0.14099931,0.00000000,0.00000000,0.00000000,0.00006180,702.96228233,0.00000000,6.92744265,3979929.79151174,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1008489.79151175,False,0.09784726,0.10609505,0.12861044,0.12280000,0.00400000,0.00001088,0.00218644,True,True,False,1714489.79151175,0.02895000,1800.00000000,0.00218776,1.00000000,10.51784222,0.00000000,0.03076318,5.25068654,0.21066025
85,1,MS,4,0.00123603,2.02758239,1.31043116,NA,0.15794247,0.00000432,0.04131627,18.28892770,35.22584082,24.16337514,0.01918868,0.02783115,0.05572248,0.00000002,-0.00000000,0.00000000,0.00005199,702.96228233,-0.00000002,5.73251250,3432009.79151174,0.00001413,NA,NA,0.02895000,0.00000000,0.00000022,True,False,False,0.00000000,False,0.10027699,0.03646504,0.13467200,0.13310000,0.00467028,0.00000432,0.00086464,True,True,False,901489.79151175,0.02893589,1832.84947739,0.00086487,1.50000000,6.26067198,0.21657299,0.03439501,2.07559516,0.12394882
85,1,MS,5,0.00004871,0.08921674,2.23532768,NA,NA,0.00000014,0.00162838,NA,35.22615466,51.19691984,0.00136763,0.00125996,0.00182021,0.00000012,-0.00000002,0.00000000,0.00001159,702.96228233,-0.00000014,0.08921674,2884089.79151174,0.00007067,NA,NA,0.02893589,0.00000000,0.00000034,True,False,False,0.00000000,False,0.10325392,0.00372209,0.14416632,0.14405987,NA,0.00000014,0.00002791,False,True,False,105411.72627217,0.02886533,1949.68777195,0.00002825,2.00000000,0.34878522,1.00000000,0.04080595,0.06778889,0.00488513
85,1,MS,6,0.00000219,0.01810273,3.67295651,NA,NA,0.00000002,0.00007314,NA,35.22621858,51.20529606,0.00019804,0.00026372,0.00027166,0.00000000,0.00000000,0.00000000,0.00000106,0.00000000,0.00000000,0.01810273,2336169.79151174,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00092075,NA,NA,NA,0.00000002,0.00000421,False,True,False,0.00000000,0.02900000,2581.45787764,0.00000421,2.50000000,0.08551470,1.00000000,NA,0.01011504,0.00021943
85,1,MS,7,0.00000069,0.00616091,3.74440492,NA,NA,0.00000001,0.00002305,NA,35.22627317,51.20800548,0.00006669,0.00009023,0.00009162,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000,0.00000000,0.00616091,1788249.79151175,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039182,NA,NA,NA,0.00000001,0.00000142,False,True,False,0.00000000,0.02900000,NA,0.00000142,3.00000000,0.02940023,1.00000000,NA,0.00341124,0.00006914
85,1,MS,8,0.00000026,0.00268677,3.84946254,NA,NA,0.00000000,0.00000866,NA,35.22630339,51.20953409,0.00002854,0.00003949,0.00003929,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00268677,1240329.79151175,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00019825,NA,NA,NA,0.00000000,0.00000061,False,True,False,0.00000000,0.02900000,NA,0.00000061,3.00000000,0.01296245,1.00000000,NA,0.00146296,0.00002597
85,1,MS,9,0.00000009,0.00101369,3.94798654,NA,NA,0.00000000,0.00000289,NA,35.22633033,51.21084419,0.00001061,0.00001499,0.00001464,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00101369,692409.79151175,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008643,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00495240,1.00000000,NA,0.00054499,0.00000868
85,1,MS,10,0.00000005,0.00069949,4.06326088,NA,NA,0.00000000,0.00000165,NA,35.22633789,51.21125614,0.00000718,0.00001039,0.00000993,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00069949,144489.79151175,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006066,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00345792,1.00000000,NA,0.00036973,0.00000496
86,1,MS,3,0.00205092,2.08623960,0.88642803,1.00000000,0.09000000,0.00001089,0.06855545,22.00000000,0.08947376,16.85864173,0.01715532,-0.05788518,0.13963384,0.00000000,0.00000000,0.00000000,0.00006032,687.51256183,0.00000000,6.91398234,3980617.30407358,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1009177.30407358,False,0.09784971,0.10615538,0.12861366,0.12280000,0.00400000,0.00001089,0.00218709,True,True,False,1715177.30407358,0.02895000,1800.00000000,0.00218841,1.00000000,10.52840756,0.00000000,0.03076395,5.19282897,0.20566636
86,1,MS,4,0.00121099,2.08634245,1.33281195,NA,0.15794247,0.00000433,0.04047942,18.28892770,35.57818525,24.38700718,0.01939476,0.02889600,0.05529528,0.00000002,0.00000000,0.00000000,0.00005082,687.51256183,-0.00000002,5.75146854,3432697.30407358,0.00001416,NA,NA,0.02895000,0.00000000,0.00000022,True,False,False,0.00000000,False,0.10027901,0.03651586,0.13467472,0.13310000,0.00467028,0.00000433,0.00086667,True,True,False,902177.30407358,0.02893587,1832.84947739,0.00086689,1.50000000,6.27083675,0.21625635,0.03439570,2.05692812,0.12143826
86,1,MS,5,0.00004775,0.09021801,2.27355106,NA,NA,0.00000014,0.00159610,NA,35.57851900,51.69420761,0.00138685,0.00130078,0.00181056,0.00000012,-0.00000002,0.00000000,0.00001134,687.51256183,-0.00000014,0.09021801,2884777.30407358,0.00007079,NA,NA,0.02893587,0.00000000,0.00000034,True,False,False,0.00000000,False,0.10325392,0.00373343,0.14416693,0.14405987,NA,0.00000014,0.00002804,False,True,False,106099.23883400,0.02886519,1950.03088370,0.00002838,2.00000000,0.35019199,1.00000000,0.04080595,0.06733952,0.00478829
86,1,MS,6,0.00000214,0.01825186,3.74193198,NA,NA,0.00000002,0.00007143,NA,35.57858710,51.70282909,0.00020009,0.00027025,0.00026933,0.00000000,0.00000000,0.00000000,0.00000103,0.00000000,0.00000000,0.01825186,2336857.30407358,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00092178,NA,NA,NA,0.00000002,0.00000422,False,True,False,0.00000000,0.02900000,2580.28164096,0.00000422,2.50000000,0.08571775,1.00000000,NA,0.01001485,0.00021429
86,1,MS,7,0.00000067,0.00621120,3.81489193,NA,NA,0.00000001,0.00002250,NA,35.57864414,51.70560977,0.00006737,0.00009244,0.00009083,0.00000000,0.00000000,0.00000000,0.00000042,0.00000000,0.00000000,0.00621120,1788937.30407358,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039224,NA,NA,NA,0.00000001,0.00000142,False,True,False,0.00000000,0.02900000,NA,0.00000142,3.00000000,0.02946860,1.00000000,NA,0.00337713,0.00006751
86,1,MS,8,0.00000025,0.00270832,3.92230360,NA,NA,0.00000000,0.00000845,NA,35.57867571,51.70717872,0.00002882,0.00004044,0.00003895,0.00000000,0.00000000,0.00000000,0.00000019,0.00000000,0.00000000,0.00270832,1241017.30407358,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00019844,NA,NA,NA,0.00000000,0.00000061,False,True,False,0.00000000,0.02900000,NA,0.00000061,3.00000000,0.01299170,1.00000000,NA,0.00144809,0.00002535
86,1,MS,9,0.00000008,0.00102171,4.02292680,NA,NA,0.00000000,0.00000282,NA,35.57870384,51.70852317,0.00001071,0.00001535,0.00001451,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00102171,693097.30407358,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008651,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00496327,1.00000000,NA,0.00053938,0.00000847
86,1,MS,10,0.00000005,0.00070494,4.14078873,NA,NA,0.00000000,0.00000161,NA,35.57871176,51.70894607,0.00000725,0.00001063,0.00000984,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00070494,145177.30407358,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006072,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00346528,1.00000000,NA,0.00036587,0.00000484
87,1,MS,3,0.00200555,2.09004516,0.87926352,1.00000000,0.09000000,0.00001090,0.06703876,22.00000000,0.14374161,16.57845033,0.01683019,-0.04914333,0.13829110,0.00000000,0.00000000,0.00000000,0.00005897,673.49337102,0.00000000,6.90124917,3981290.79744460,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1009850.79744460,False,0.09785205,0.10621435,0.12861674,0.12280000,0.00400000,0.00001089,0.00218772,True,True,False,1715850.79744460,0.02895000,1800.00000000,0.00218904,1.00000000,10.53891340,0.00000000,0.03076469,5.13701493,0.20111627
87,1,MS,4,0.00118831,2.09014154,1.32019479,NA,0.15794247,0.00000434,0.03972130,18.28892770,35.00089015,23.97107046,0.01909680,0.02903591,0.05487305,0.00000002,0.00000000,0.00000000,0.00004975,673.49337102,-0.00000002,5.77008635,3433370.79744460,0.00001418,NA,NA,0.02895000,0.00000000,0.00000022,True,False,False,0.00000000,False,0.10028094,0.03656561,0.13467731,0.13310000,0.00467028,0.00000434,0.00086865,True,True,False,902850.79744460,0.02893584,1832.84947739,0.00086888,1.50000000,6.28086314,0.21594615,0.03439636,2.03889323,0.11916389
87,1,MS,5,0.00004687,0.09120760,2.25210652,NA,NA,0.00000014,0.00156670,NA,35.00122655,50.83500764,0.00136968,0.00130287,0.00180092,0.00000011,-0.00000002,0.00000000,0.00001112,673.49337102,-0.00000014,0.09120760,2885450.79744460,0.00007090,NA,NA,0.02893584,0.00000000,0.00000034,True,False,False,0.00000000,False,0.10325392,0.00374455,0.14416751,0.14405987,NA,0.00000014,0.00002817,False,True,False,106772.73220502,0.02886505,1950.34624675,0.00002851,2.00000000,0.35158130,1.00000000,0.04080595,0.06690462,0.00470011
87,1,MS,6,0.00000209,0.01839873,3.71256207,NA,NA,0.00000002,0.00006986,NA,35.00129511,50.84349074,0.00019691,0.00026943,0.00026703,0.00000000,0.00000000,0.00000000,0.00000101,0.00000000,0.00000000,0.01839873,2337530.79744460,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00092278,NA,NA,NA,0.00000002,0.00000423,False,True,False,0.00000000,0.02900000,2578.97288533,0.00000423,2.50000000,0.08591757,1.00000000,NA,0.00991811,0.00020957
87,1,MS,7,0.00000066,0.00626072,3.78511248,NA,NA,0.00000001,0.00002201,NA,35.00135198,50.84621900,0.00006629,0.00009214,0.00009004,0.00000000,0.00000000,0.00000000,0.00000041,0.00000000,0.00000000,0.00626072,1789610.79744460,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039265,NA,NA,NA,0.00000001,0.00000143,False,True,False,0.00000000,0.02900000,NA,0.00000143,3.00000000,0.02953588,1.00000000,NA,0.00334420,0.00006602
87,1,MS,8,0.00000025,0.00272955,3.89204814,NA,NA,0.00000000,0.00000826,NA,35.00138346,50.84775853,0.00002836,0.00004031,0.00003860,0.00000000,0.00000000,0.00000000,0.00000019,0.00000000,0.00000000,0.00272955,1241690.79744460,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00019863,NA,NA,NA,0.00000000,0.00000061,False,True,False,0.00000000,0.02900000,NA,0.00000061,3.00000000,0.01302048,1.00000000,NA,0.00143374,0.00002479
87,1,MS,9,0.00000008,0.00102962,3.99212069,NA,NA,0.00000000,0.00000276,NA,35.00141152,50.84907753,0.00001054,0.00001529,0.00001438,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00102962,693770.79744460,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008660,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00497397,1.00000000,NA,0.00053398,0.00000828
87,1,MS,10,0.00000005,0.00071031,4.10946488,NA,NA,0.00000000,0.00000158,NA,35.00141941,50.84949259,0.00000713,0.00001059,0.00000975,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00071031,145850.79744460,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006077,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00347251,1.00000000,NA,0.00036214,0.00000473
88,1,MS,3,0.00195866,1.94969331,0.81230744,1.00000000,0.09000000,0.00001090,0.06547159,22.00000000,0.20248081,15.19762789,0.01542533,-0.04256780,0.13707788,0.00000000,0.00000000,0.00000000,0.00005758,658.90196833,0.00000000,6.88925990,3981949.69941293,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1010509.69941293,False,0.09785428,0.10627192,0.12861966,0.12280000,0.00400000,0.00001089,0.00218834,True,True,False,1716509.69941293,0.02895000,1800.00000000,0.00218966,1.00000000,10.54708372,0.00000000,0.03076538,5.08419029,0.19641478
88,1,MS,4,0.00116448,1.94977665,1.21800645,NA,0.15794247,0.00000435,0.03892474,18.28892770,32.08660510,21.96526801,0.01753856,0.02686173,0.05449864,0.00000002,0.00000000,0.00000000,0.00004864,658.90196833,-0.00000002,5.78651002,3434029.69941293,0.00001420,NA,NA,0.02895000,0.00000000,0.00000022,True,False,False,0.00000000,False,0.10028278,0.03661425,0.13467978,0.13310000,0.00467028,0.00000435,0.00087060,True,True,False,903509.69941293,0.02893582,1832.84947739,0.00087082,1.50000000,6.28944412,0.21564266,0.03439699,2.02186961,0.11677422
88,1,MS,5,0.00004594,0.09211824,2.07777415,NA,NA,0.00000014,0.00153572,NA,32.08690103,46.60118468,0.00126120,0.00120645,0.00179268,0.00000011,-0.00000002,0.00000000,0.00001088,658.90196833,-0.00000014,0.09211824,2886109.69941293,0.00007102,NA,NA,0.02893582,0.00000000,0.00000034,True,False,False,0.00000000,False,0.10325392,0.00375543,0.14416806,0.14405987,NA,0.00000014,0.00002830,False,True,False,107431.63417335,0.02886491,1950.63523351,0.00002864,2.00000000,0.35285992,1.00000000,0.04080595,0.06649674,0.00460716
88,1,MS,6,0.00000204,0.01853349,3.43083728,NA,NA,0.00000002,0.00006823,NA,32.08696057,46.60858556,0.00018068,0.00024999,0.00026497,0.00000000,0.00000000,0.00000000,0.00000099,0.00000000,0.00000000,0.01853349,2338189.69941293,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00092377,NA,NA,NA,0.00000002,0.00000423,False,True,False,0.00000000,0.02900000,2577.54782517,0.00000423,2.50000000,0.08610083,1.00000000,NA,0.00982663,0.00020469
88,1,MS,7,0.00000064,0.00630615,3.49803901,NA,NA,0.00000001,0.00002149,NA,32.08701074,46.61095924,0.00006082,0.00008550,0.00008934,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00630615,1790269.69941293,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039305,NA,NA,NA,0.00000001,0.00000143,False,True,False,0.00000000,0.02900000,NA,0.00000143,3.00000000,0.02959757,1.00000000,NA,0.00331306,0.00006447
88,1,MS,8,0.00000024,0.00274901,3.59720501,NA,NA,0.00000000,0.00000807,NA,32.08703850,46.61229880,0.00002601,0.00003741,0.00003830,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000,0.00000000,0.00274901,1242349.69941293,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00019882,NA,NA,NA,0.00000000,0.00000061,False,True,False,0.00000000,0.02900000,NA,0.00000061,3.00000000,0.01304686,1.00000000,NA,0.00142017,0.00002420
88,1,MS,9,0.00000008,0.00103686,3.68991246,NA,NA,0.00000000,0.00000270,NA,32.08706325,46.61344628,0.00000967,0.00001419,0.00001426,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00103686,694429.69941293,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008667,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00498377,1.00000000,NA,0.00052886,0.00000809
88,1,MS,10,0.00000005,0.00071523,3.79873501,NA,NA,0.00000000,0.00000154,NA,32.08707021,46.61380751,0.00000654,0.00000983,0.00000967,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00071523,146509.69941293,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006082,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00347914,1.00000000,NA,0.00035862,0.00000462
